target_id	length	eff_length	est_counts	tpm
NC_000962.3:4352609-4352896	288	130.621	13991	1049.29
NC_000962.3:c2156111-2153889	2223	2063.71	8696	41.2789
NC_000962.3:759807-763325	3519	3359.71	82557	240.718
NC_000962.3:c2289241-2288681	561	401.796	1902	46.3727
NC_000962.3:1674202-1675011	810	650.711	733	11.035
NC_000962.3:c3499915-3499262	654	494.711	4158	82.336
NC_000962.3:c17470-15590	1881	1721.71	1110	6.31567
NC_000962.3:851608-852351	744	584.711	2185	36.6072
NC_000962.3:c2278932-2278498	435	275.9	43760	1553.75
NC_000962.3:c2715332-2714124	1209	1049.71	294	2.74369
NC_000962.3:7302-9818	2517	2357.71	15756	65.4655
NC_000962.3:565797-566396	600	440.735	2543	56.5232
NC_000962.3:5240-7267	2028	1868.71	20751	108.781
NC_000962.3:4352274-4352576	303	145.018	11357	767.181
NC_000962.3:c2409524-2408385	1140	980.711	2958	29.547
NC_000962.3:c497314-495062	2253	2093.71	2594	12.137
NC_000962.3:c3499265-3497529	1737	1577.71	7637	47.419
NC_000962.3:1128091-1129179	1089	929.711	955	10.0626
NC_000962.3:c3051424-3049052	2373	2213.71	2955	13.0766
NC_000962.3:c4087257-4084453	2805	2645.71	1847	6.83883
NC_000962.3:557527-558813	1287	1127.71	3002	26.0777
NC_000962.3:4246514-4249810	3297	3137.71	1005	3.13769
NC_000962.3:c2224029-2223343	687	527.711	3731	69.2605
NC_000962.3:c2062674-2061178	1497	1337.71	1014	7.42562
NC_000962.3:c2370792-2370598	195	53.3343	814	149.512
NC_000962.3:4314178-4314723	546	386.796	286	7.24339
NC_000962.3:c4266658-4265642	1017	857.711	9839	112.374
NC_000962.3:1673440-1674183	744	584.711	728	12.1968
NC_000962.3:2507146-2507637	492	332.796	147	4.3271
NC_000962.3:c2135867-2134890	978	818.711	746	8.92617
NC_000962.3:351848-352138	291	133.441	13253	972.928
NC_000962.3:c1220186-1219248	939	779.711	416	5.22657
NC_000962.3:c2134872-2134273	600	440.735	306	6.80145
NC_000962.3:1833542-1834987	1446	1286.71	7164	54.5421
NC_000962.3:2066457-2068883	2427	2267.71	5789	25.0077
NC_000962.3:c18762-17467	1296	1136.71	837	7.21327
NC_000962.3:c1138060-1136573	1488	1328.71	1219	8.98732
NC_000962.3:1471846-1473382	1537	1377.71	21143	150.337
NC_000962.3:4351075-4352181	1107	947.711	2349	24.2809
NC_000962.3:c3067945-3067193	753	593.711	83	1.36949
NC_000962.3:528608-530230	1623	1463.71	1648	11.0296
NC_000962.3:c1299804-1298764	1041	881.711	1572	17.4656
NC_000962.3:c1133908-1133333	576	416.735	240	5.64169
NC_000962.3:c442299-441265	1035	875.711	1272	14.2293
NC_000962.3:c2456743-2455631	1113	953.711	152	1.56129
NC_000962.3:1046136-1048415	2280	2120.71	1793	8.28239
NC_000962.3:c2441720-2440332	1389	1229.71	1925	15.335
NC_000962.3:c1744836-1744426	411	251.939	140	5.44365
NC_000962.3:c1101480-1101025	456	296.844	885	29.206
NC_000962.3:c2405398-2404616	783	623.711	4668	73.3169
NC_000962.3:c3919200-3917998	1203	1043.71	796	7.47119
NC_000962.3:1364413-1365186	774	614.711	7177	114.374
NC_000962.3:c4152217-4151180	1038	878.711	785	8.75146
NC_000962.3:c1865382-1862347	3036	2876.71	1206	4.10684
NC_000962.3:c2179436-2178957	480	320.844	2236	68.2708
NC_000962.3:1352144-1353118	975	815.711	687	8.25044
NC_000962.3:c4261146-4255945	5202	5042.71	39495	76.7247
NC_000962.3:c4025039-4024344	696	536.711	5852	106.812
NC_000962.3:198534-199898	1365	1205.71	4074	33.1005
NC_000962.3:c3362986-3361130	1857	1697.71	5277	30.4495
NC_000962.3:c3836891-3835272	1620	1460.71	445	2.98437
NC_000962.3:c3907007-3906174	834	674.711	6251	90.7588
NC_000962.3:1917940-1918746	807	647.711	547	8.273
NC_000962.3:c3343820-3343176	645	485.711	2518	50.7849
NC_000962.3:c1415840-1413960	1881	1721.71	1128	6.41809
NC_000962.3:2506278-2507153	876	716.711	208	2.843
NC_000962.3:c858037-856682	1356	1196.71	545	4.46133
NC_000962.3:1816189-1817607	1419	1259.71	1981	15.4053
NC_000962.3:c4269833-4268925	909	749.711	810	10.584
NC_000962.3:c3841420-3840194	1227	1067.71	409	3.75255
NC_000962.3:3086820-3087935	1116	956.711	119835	1227.04
NC_000962.3:1002812-1003792	981	821.711	261	3.11156
NC_000962.3:3474007-3475377	1371	1211.71	198	1.60075
NC_000962.3:1973630-1976227	2598	2438.71	1992	8.00177
NC_000962.3:c3374620-3372545	2076	1916.71	398	2.03415
NC_000962.3:3023565-3024257	693	533.711	3769	69.1794
NC_000962.3:c3627349-3626663	687	527.711	4078	75.7021
NC_000962.3:4116478-4117152	675	515.711	3465	65.8194
NC_000962.3:4209047-4209526	480	320.844	2571	78.4993
NC_000962.3:4356693-4357535	843	683.711	1281	18.3541
NC_000962.3:c4025544-4025056	489	329.796	18590	552.194
NC_000962.3:c2745724-2745314	411	251.939	271	10.5374
NC_000962.3:419835-421712	1878	1718.71	4502	25.6602
NC_000962.3:c516892-516017	876	716.711	150	2.05024
NC_000962.3:c247318-244484	2835	2675.71	16247	59.4828
NC_000962.3:c3985445-3984144	1302	1142.71	829	7.10682
NC_000962.3:c1230971-1230660	312	153.809	641	40.8257
NC_000962.3:3834892-3835200	309	150.863	539	34.9997
NC_000962.3:1042115-1043239	1125	965.711	1109	11.2497
NC_000962.3:c2763774-2763172	603	443.735	3043	67.1794
NC_000962.3:1870842-1871354	513	353.796	172	4.76248
NC_000962.3:4153740-4155674	1935	1775.71	6335	34.9487
NC_000962.3:1872639-1874051	1413	1253.71	552	4.31319
NC_000962.3:c462002-459456	2547	2387.71	1315	5.39512
NC_000962.3:1594042-1595982	1941	1781.71	931	5.11882
NC_000962.3:c309547-307877	1671	1511.71	868	5.62481
NC_000962.3:c1967637-1965955	1683	1523.71	2084	13.3984
NC_000962.3:2518115-2519365	1251	1091.71	8671	77.807
NC_000962.3:c625480-624473	1008	848.711	536	6.18674
NC_000962.3:c3332754-3332071	684	524.711	908	16.9521
NC_000962.3:c639956-639012	945	785.711	783	9.76238
NC_000962.3:c2924820-2924230	591	431.735	70	1.58832
NC_000962.3:3786314-3787489	1176	1016.71	394	3.79626
NC_000962.3:3031788-3032498	711	551.711	1396	24.7874
NC_000962.3:c2475970-2474864	1107	947.711	765	7.90756
NC_000962.3:2487615-2489051	1437	1277.71	3477	26.6581
NC_000962.3:898831-899787	957	797.711	6756	82.9662
NC_000962.3:c1494425-1492320	2106	1946.71	2677	13.4711
NC_000962.3:c3223524-3221767	1758	1598.71	570	3.49271
NC_000962.3:c3183011-3181770	1242	1082.71	1092	9.88023
NC_000962.3:89575-89919	345	186.283	176	9.25541
NC_000962.3:552614-554008	1395	1235.71	1613	12.7872
NC_000962.3:c157600-156578	1023	863.711	6890	78.1462
NC_000962.3:c1057963-1057646	318	159.7	933	57.2315
NC_000962.3:c2952993-2952562	432	272.9	11530	413.888
NC_000962.3:852396-853853	1458	1298.71	2588	19.5213
NC_000962.3:c2736831-2734792	2040	1880.71	2609.72	13.5935
NC_000962.3:3274949-3276217	1269	1109.71	2181	19.2532
NC_000962.3:c2234649-2234305	345	186.283	188	9.88646
NC_000962.3:3697198-3698097	900	740.711	694	9.17841
NC_000962.3:1777859-1778539	681	521.711	71	1.33317
NC_000962.3:251782-253602	1821	1661.71	17433	102.772
NC_000962.3:c1393052-1389357	3696	3536.71	10921	30.2496
NC_000962.3:c3725844-3724615	1230	1070.71	657	6.01105
NC_000962.3:763370-767320	3951	3791.71	37257	96.2564
NC_000962.3:2209327-2210604	1278	1118.71	104	0.910694
NC_000962.3:3017835-3019421	1587	1427.71	7880	54.0683
NC_000962.3:c2086981-2084756	2226	2066.71	2928	13.8787
NC_000962.3:351525-351818	294	136.373	12937	929.311
NC_000962.3:3022461-3023432	972	812.711	19779	238.41
NC_000962.3:1339349-1340524	1176	1016.71	528.686	5.09398
NC_000962.3:4325074-4325478	405	245.939	620	24.6957
NC_000962.3:c1588482-1587772	711	551.711	1566	27.8059
NC_000962.3:c3714332-3713394	939	779.711	610	7.66396
NC_000962.3:2547749-2548939	1191	1031.71	135	1.28184
NC_000962.3:c3672297-3671845	453	293.844	559	18.636
NC_000962.3:c3620531-3617682	2850	2690.71	8727	31.7728
NC_000962.3:1096822-1097508	687	527.711	2291	42.5291
NC_000962.3:1922745-1923689	945	785.711	1429	17.8167
NC_000962.3:c4040704-4038158	2547	2387.71	14321	58.7555
NC_000962.3:c4361925-4360543	1383	1223.71	6815	54.5562
NC_000962.3:4034057-4034374	318	159.7	550	33.7378
NC_000962.3:c2763175-2762531	645	485.711	3808	76.8026
NC_000962.3:2726193-2726780	588	428.735	148	3.38166
NC_000962.3:c236507-234516	1992	1832.71	2495	13.3362
NC_000962.3:3339854-3342082	2229	2069.71	1724	8.1599
NC_000962.3:3096959-3097645	687	527.711	619	11.4908
NC_000962.3:c4113515-4112322	1194	1034.71	928	8.78589
NC_000962.3:c3074471-3073680	792	632.711	1575	24.3855
NC_000962.3:c4008182-4007331	852	692.711	334	4.72336
NC_000962.3:c3792353-3790848	1506	1346.71	519	3.77529
NC_000962.3:1939599-1940291	693	533.711	296	5.43303
NC_000962.3:c651504-650779	726	566.711	241	4.16593
NC_000962.3:c3318815-3318330	486	326.796	286	8.57328
NC_000962.3:2307821-2308156	336	177.401	966	53.3431
NC_000962.3:c4312669-4311704	966	806.711	529	6.42384
NC_000962.3:c1537644-1535683	1962	1802.71	1238	6.72747
NC_000962.3:c2274508-2272787	1722	1562.71	1307	8.19321
NC_000962.3:1810240-1811058	819	659.711	1355	20.1207
NC_000962.3:c895628-894972	657	497.711	320	6.29839
NC_000962.3:2183372-2183869	498	338.796	402	11.6237
NC_000962.3:c1852035-1848517	3519	3359.71	2748	8.01257
NC_000962.3:c909318-908485	834	674.711	1412	20.5009
NC_000962.3:c4045210-4044281	930	770.711	601	7.63906
NC_000962.3:c1039914-1037920	1995	1835.71	7072	37.7394
NC_000962.3:962890-963393	504	344.796	727	20.6552
NC_000962.3:c1136481-1135501	981	821.711	1066	12.7085
NC_000962.3:1300304-1301215	912	752.711	570	7.41828
NC_000962.3:1130191-1131111	921	761.711	268	3.44668
NC_000962.3:1138967-1142671	3705	3545.71	978	2.70205
NC_000962.3:1332092-1332964	873	713.711	233	3.19809
NC_000962.3:4276571-4278085	1515	1355.71	886	6.40212
NC_000962.3:1802035-1802667	633	473.711	593	12.263
NC_000962.3:519073-519567	495	335.796	244	7.11823
NC_000962.3:c518396-517803	594	434.735	110	2.47871
NC_000962.3:398658-399524	867	707.711	384	5.31535
NC_000962.3:1505075-1505890	816	656.711	575	8.5773
NC_000962.3:1453204-1455012	1809	1649.71	32946	195.637
NC_000962.3:1448028-1449371	1344	1184.71	883	7.30139
NC_000962.3:584695-585423	729	569.711	112	1.92584
NC_000962.3:570539-571648	1110	950.711	275	2.83362
NC_000962.3:c2420608-2419001	1608	1448.71	15004	101.457
NC_000962.3:c3014147-3013683	465	305.844	2885	92.4067
NC_000962.3:c2864412-2863207	1206	1046.71	972	9.09696
NC_000962.3:3486509-3487711	1203	1043.71	510	4.78682
NC_000962.3:c3192201-3191644	558	398.796	826	20.2902
NC_000962.3:2519396-2520712	1317	1157.71	9953	84.2191
NC_000962.3:3516746-3519166	2421	2261.71	1712	7.41521
NC_000962.3:3694054-3694860	807	647.711	281	4.24993
NC_000962.3:2520743-2522164	1422	1262.71	12413	96.3008
NC_000962.3:c2849332-2840123	9210	9050.71	60793	65.8003
NC_000962.3:c3193158-3192373	786	626.711	555	8.67526
NC_000962.3:c3403162-3401933	1230	1070.71	1088	9.95437
NC_000962.3:c3703865-3703464	402	242.939	68	2.74201
NC_000962.3:3727488-3728627	1140	980.711	1953	19.5082
NC_000962.3:c3773567-3773016	552	392.796	276	6.88335
NC_000962.3:3184847-3186934	2088	1928.71	388	1.97071
NC_000962.3:c2759488-2758208	1281	1121.71	14340	125.235
NC_000962.3:c3149428-3148385	1044	884.711	2599	28.7781
NC_000962.3:c780040-779543	498	338.796	319	9.2238
NC_000962.3:784821-786011	1191	1031.71	13639	129.503
NC_000962.3:2517771-2518118	348	189.265	1403	72.6182
NC_000962.3:3059262-3059786	525	365.796	210	5.6239
NC_000962.3:3975369-3977060	1692	1532.71	494	3.15736
NC_000962.3:c3082341-3081604	738	578.711	1044	17.6724
NC_000962.3:c3319467-3318901	567	407.735	126	3.02726
NC_000962.3:826122-826667	546	386.796	451	11.4223
NC_000962.3:c2839930-2839538	393	233.962	1446	60.5452
NC_000962.3:3641535-3642881	1347	1187.71	213	1.75681
NC_000962.3:c3662012-3661212	801	641.711	219	3.34319
NC_000962.3:c2326809-2325886	924	764.711	487	6.23862
NC_000962.3:c3629647-3628160	1488	1328.71	1996	14.7159
NC_000962.3:3536102-3537238	1137	977.711	187	1.87365
NC_000962.3:c2634098-2632923	1176	1016.71	2194	21.1396
NC_000962.3:2072596-2073084	489	329.796	6015	178.668
NC_000962.3:1503394-1504365	972	812.711	894	10.776
NC_000962.3:3262248-3267731	5484	5324.71	1606	2.95465
NC_000962.3:c821476-820496	981	821.711	94	1.12064
NC_000962.3:c1046020-1045199	822	662.711	547	8.08574
NC_000962.3:c3568679-3568401	279	122.135	649	52.0547
NC_000962.3:4348827-4350602	1776	1616.71	8339	50.5288
NC_000962.3:4403192-4404412	1221	1061.71	2366	21.8306
NC_000962.3:c1417347-1416181	1167	1007.71	230	2.23588
NC_000962.3:60396-63020	2625	2465.71	2741	10.8899
NC_000962.3:1969004-1970704	1701	1541.71	906	5.75681
NC_000962.3:c4264365-4263355	1011	851.711	5727	65.8706
NC_000962.3:4323499-4323897	399	239.939	1634	66.7128
NC_000962.3:c214140-213028	1113	953.711	811	8.33031
NC_000962.3:1411894-1413087	1194	1034.71	1481	14.0215
NC_000962.3:c2511176-2510715	462	302.844	661	21.3816
NC_000962.3:c3058531-3058193	339	180.347	2543	138.132
NC_000962.3:c3467091-3465778	1314	1154.71	392	3.3256
NC_000962.3:c3414958-3414719	240	86.7313	7863	888.115
NC_000962.3:1058260-1060575	2316	2156.71	661	3.00239
NC_000962.3:423639-424019	381	222.019	435	19.1936
NC_000962.3:3595713-3595967	255	100.017	7026	688.164
NC_000962.3:826670-827470	801	641.711	478	7.29702
NC_000962.3:c3174017-3173160	858	698.711	1150	16.1234
NC_000962.3:1090373-1093144	2772	2612.71	467	1.75099
NC_000962.3:c4055123-4054812	312	153.809	10263	653.656
NC_000962.3:4235779-4237164	1386	1226.71	404	3.22624
NC_000962.3:c4272279-4270366	1914	1754.71	1813	10.1216
NC_000962.3:c1619684-1618209	1476	1316.71	150	1.11598
NC_000962.3:1563694-1564266	573	413.735	1524	36.0845
NC_000962.3:c2376290-2374461	1830	1670.71	26817	157.241
NC_000962.3:2949593-2950486	894	734.711	13638	181.841
NC_000962.3:2477190-2478326	1137	977.711	1013	10.1498
NC_000962.3:c3445988-3442656	3333	3173.71	975	3.0095
NC_000962.3:2321057-2321467	411	251.939	42	1.6331
NC_000962.3:1938146-1938841	696	536.711	383	6.99061
NC_000962.3:978934-979365	432	272.9	95	3.41018
NC_000962.3:1972138-1973568	1431	1271.71	367	2.82706
NC_000962.3:c2064728-2062809	1920	1760.71	337	1.87499
NC_000962.3:2125340-2125819	480	320.844	805	24.5787
NC_000962.3:c1300124-1299822	303	145.018	490	33.1002
NC_000962.3:2608796-2609728	933	773.711	631	7.98928
NC_000962.3:1144564-1145853	1290	1130.71	371	3.21425
NC_000962.3:1172386-1172832	447	287.858	47	1.59947
NC_000962.3:1775392-1776705	1314	1154.71	310	2.62994
NC_000962.3:1742244-1742852	609	449.735	882	19.2119
NC_000962.3:c1630199-1628097	2103	1943.71	4418	22.2665
NC_000962.3:1467315-1467680	366	207.116	320	15.1354
NC_000962.3:3218339-3219214	876	716.711	130	1.77687
NC_000962.3:c2768159-2767671	489	329.796	145	4.30705
NC_000962.3:c3784740-3781501	3240	3080.71	588	1.86975
NC_000962.3:3721257-3721697	441	281.872	247	8.58424
NC_000962.3:732825-733325	501	341.796	1201	34.4218
NC_000962.3:3894426-3895607	1182	1022.71	64832.4	621.006
NC_000962.3:769792-770550	759	599.711	1211	19.7815
NC_000962.3:2344411-2346180	1770	1610.71	443	2.69428
NC_000962.3:c3086754-3086215	540	380.796	229	5.89116
NC_000962.3:1097508-1099022	1515	1355.71	6178	44.6414
NC_000962.3:c3640141-3639872	270	113.74	3441	296.366
NC_000962.3:c1094356-1093361	996	836.711	14.4754	0.169477
NC_000962.3:4239863-4243147	3285	3125.71	659	2.06535
NC_000962.3:4243233-4246517	3285	3125.71	712	2.23146
NC_000962.3:214088-214927	840	680.711	382	5.4974
NC_000962.3:3196431-3196850	420	260.9	176	6.60838
NC_000962.3:c3448426-3447404	1023	863.711	230	2.60865
NC_000962.3:2326944-2327501	558	398.796	215	5.28135
NC_000962.3:2481965-2483626	1662	1502.71	3030	19.7526
NC_000962.3:c2626172-2625888	285	127.764	7848.26	601.757
NC_000962.3:1078743-1081055	2313	2153.71	1282	5.8312
NC_000962.3:c4121554-4121198	357	198.197	1180	58.3233
NC_000962.3:c4049145-4048744	402	242.939	494	19.9199
NC_000962.3:2641650-2642042	393	233.962	601	25.1643
NC_000962.3:1339003-1339302	300	142.127	93	6.4101
NC_000962.3:c534396-533833	564	404.796	272	6.58249
NC_000962.3:490783-491793	1011	851.711	839	9.64998
NC_000962.3:3183905-3184567	663	503.711	127	2.4699
NC_000962.3:c3329946-3327733	2214	2054.71	143	0.681777
NC_000962.3:3496551-3497549	999	839.711	32134	374.88
NC_000962.3:c4041319-4040981	339	180.347	583	31.6677
NC_000962.3:2049921-2051150	1230	1070.71	6606	60.4398
NC_000962.3:580809-581492	684	524.711	820	15.3091
NC_000962.3:c3837288-3836986	303	145.018	153	10.3354
NC_000962.3:781560-781934	375	216.052	2469	111.949
NC_000962.3:1-1524	1524	1364.71	3873	27.8012
NC_000962.3:c2747598-2746135	1464	1304.71	589	4.4224
NC_000962.3:1377524-1378930	1407	1247.71	553	4.34178
NC_000962.3:c3299954-3297837	2118	1958.71	4722	23.6163
NC_000962.3:c3471369-3470680	690	530.711	259	4.78078
NC_000962.3:c2228561-2227908	654	494.711	233	4.61382
NC_000962.3:c1345169-1344216	954	794.711	654	8.06168
NC_000962.3:4353010-4355010	2001	1841.71	4185	22.2603
NC_000962.3:1800896-1802038	1143	983.711	1194	11.8903
