target_id	length	eff_length	est_counts	tpm
NC_000962.3:4352609-4352896	288	107.825	27677	5190.47
NC_000962.3:c2156111-2153889	2223	2037.67	7266	72.1055
NC_000962.3:759807-763325	3519	3333.67	130093	789.111
NC_000962.3:c2289241-2288681	561	375.669	3152	169.663
NC_000962.3:1674202-1675011	810	624.669	7813	252.915
NC_000962.3:c3499915-3499262	654	468.669	2023	87.2843
NC_000962.3:c17470-15590	1881	1695.67	17286	206.139
NC_000962.3:851608-852351	744	558.669	5635	203.96
NC_000962.3:c2278932-2278498	435	249.835	8078	653.82
NC_000962.3:c2715332-2714124	1209	1023.67	496	9.7978
NC_000962.3:7302-9818	2517	2331.67	57944	502.514
NC_000962.3:565797-566396	600	414.669	6488	316.385
NC_000962.3:5240-7267	2028	1842.67	77547	850.99
NC_000962.3:4352274-4352576	303	121.399	16443	2738.87
NC_000962.3:c2409524-2408385	1140	954.669	17125	362.731
NC_000962.3:c497314-495062	2253	2067.67	8452	82.658
NC_000962.3:c3499265-3497529	1737	1551.67	4777	62.2533
NC_000962.3:1128091-1129179	1089	903.669	6847	153.214
NC_000962.3:c3051424-3049052	2373	2187.67	31424	290.46
NC_000962.3:c4087257-4084453	2805	2619.67	22074	170.389
NC_000962.3:557527-558813	1287	1101.67	7483	137.351
NC_000962.3:4246514-4249810	3297	3111.67	17292	112.372
NC_000962.3:c2224029-2223343	687	501.669	17918	722.235
NC_000962.3:c2062674-2061178	1497	1311.67	1448	22.3229
NC_000962.3:c2370792-2370598	195	39.9788	1317	666.135
NC_000962.3:4314178-4314723	546	360.669	62663	3513.25
NC_000962.3:c4266658-4265642	1017	831.669	63625.9	1547
NC_000962.3:1673440-1674183	744	558.669	8670	313.813
NC_000962.3:2507146-2507637	492	306.68	710	46.8145
NC_000962.3:c2135867-2134890	978	792.669	8730.13	222.708
NC_000962.3:351848-352138	291	110.495	12546	2295.98
NC_000962.3:c1220186-1219248	939	753.669	5128	137.586
NC_000962.3:c2134872-2134273	600	414.669	1560	76.0728
NC_000962.3:1833542-1834987	1446	1260.67	55123	884.175
NC_000962.3:2066457-2068883	2427	2241.67	27030	243.827
NC_000962.3:c18762-17467	1296	1110.67	12646	230.237
NC_000962.3:c1138060-1136573	1488	1302.67	8642	134.149
NC_000962.3:1471846-1473382	1537	1351.67	10461	156.498
NC_000962.3:4351075-4352181	1107	921.669	14585	319.991
NC_000962.3:c3067945-3067193	753	567.669	400	14.2486
NC_000962.3:528608-530230	1623	1437.67	34845	490.104
NC_000962.3:c1299804-1298764	1041	855.669	1654	39.0873
NC_000962.3:c1133908-1133333	576	390.669	514	26.6048
NC_000962.3:c442299-441265	1035	849.669	8865	210.977
NC_000962.3:c2456743-2455631	1113	927.669	3881.65	84.6116
NC_000962.3:1046136-1048415	2280	2094.67	12275	118.498
NC_000962.3:c2441720-2440332	1389	1203.67	12664	212.75
NC_000962.3:c1744836-1744426	411	225.976	760	68.0076
NC_000962.3:c1101480-1101025	456	270.774	2415	180.35
NC_000962.3:c2405398-2404616	783	597.669	20287	686.378
NC_000962.3:c3919200-3917998	1203	1017.67	4814	95.6546
NC_000962.3:1364413-1365186	774	588.669	12072	414.681
NC_000962.3:c4152217-4151180	1038	852.669	5862	139.018
NC_000962.3:c1865382-1862347	3036	2850.67	2764	19.6064
NC_000962.3:c2179436-2178957	480	294.709	7944	545.07
NC_000962.3:1352144-1353118	975	789.669	4283	109.675
NC_000962.3:c4261146-4255945	5202	5016.67	84745	341.59
NC_000962.3:c4025039-4024344	696	510.669	27482	1088.22
NC_000962.3:198534-199898	1365	1179.67	19886	340.874
NC_000962.3:c3362986-3361130	1857	1671.67	14242	172.277
NC_000962.3:c3836891-3835272	1620	1434.67	11166	157.381
NC_000962.3:c3907007-3906174	834	648.669	16706	520.782
NC_000962.3:1917940-1918746	807	621.669	1977	64.3063
NC_000962.3:c3343820-3343176	645	459.669	33476	1472.63
NC_000962.3:c1415840-1413960	1881	1695.67	3401	40.5576
NC_000962.3:2506278-2507153	876	690.669	691	20.2309
NC_000962.3:c858037-856682	1356	1170.67	1340	23.1461
NC_000962.3:1816189-1817607	1419	1233.67	7636	125.162
NC_000962.3:c4269833-4268925	909	723.669	12625	352.775
NC_000962.3:c3841420-3840194	1227	1041.67	4558	88.4812
NC_000962.3:3086820-3087935	1116	930.669	7653	166.281
NC_000962.3:1002812-1003792	981	795.669	934	23.7367
NC_000962.3:3474007-3475377	1371	1185.67	1343	22.9044
NC_000962.3:1973630-1976227	2598	2412.67	21976	184.186
NC_000962.3:c3374620-3372545	2076	1890.67	2344	25.0697
NC_000962.3:3023565-3024257	693	507.669	6983	278.143
NC_000962.3:c3627349-3626663	687	501.669	20394	822.037
NC_000962.3:4116478-4117152	675	489.669	7945	328.093
NC_000962.3:4209047-4209526	480	294.709	3934	269.928
NC_000962.3:4356693-4357535	843	657.669	5229	160.775
NC_000962.3:c4025544-4025056	489	303.68	66310	4415.4
NC_000962.3:c2745724-2745314	411	225.976	1795	160.623
NC_000962.3:419835-421712	1878	1692.67	24988	298.515
NC_000962.3:c516892-516017	876	690.669	1531	44.8241
NC_000962.3:c247318-244484	2835	2649.67	56536	431.459
NC_000962.3:c3985445-3984144	1302	1116.67	1580	28.6114
NC_000962.3:c1230971-1230660	312	129.737	3845	599.292
NC_000962.3:3834892-3835200	309	126.924	1155	184.012
NC_000962.3:1042115-1043239	1125	939.669	12539	269.833
NC_000962.3:c2763774-2763172	603	417.669	7090	343.258
NC_000962.3:1870842-1871354	513	327.669	151	9.31854
NC_000962.3:4153740-4155674	1935	1749.67	19775	228.543
NC_000962.3:1872639-1874051	1413	1227.67	1399	23.0432
NC_000962.3:c462002-459456	2547	2361.67	2853	24.4281
NC_000962.3:1594042-1595982	1941	1755.67	6430	74.0585
NC_000962.3:c309547-307877	1671	1485.67	4397	59.8468
NC_000962.3:c1967637-1965955	1683	1497.67	2369	31.9857
NC_000962.3:2518115-2519365	1251	1065.67	48540	921.052
NC_000962.3:c625480-624473	1008	822.669	3557.88	87.4525
NC_000962.3:c3332754-3332071	684	498.669	2190	88.8051
NC_000962.3:c639956-639012	945	759.669	3552	94.5486
NC_000962.3:c2924820-2924230	591	405.669	1536	76.5642
NC_000962.3:3786314-3787489	1176	990.669	1676	34.2099
NC_000962.3:3031788-3032498	711	525.669	8831	339.707
NC_000962.3:c2475970-2474864	1107	921.669	5098	111.849
NC_000962.3:2487615-2489051	1437	1251.67	19377	313.043
NC_000962.3:898831-899787	957	771.669	11659.9	305.54
NC_000962.3:c1494425-1492320	2106	1920.67	9229	97.1647
NC_000962.3:c3223524-3221767	1758	1572.67	2857	36.7349
NC_000962.3:c3183011-3181770	1242	1056.67	3016	57.7163
NC_000962.3:89575-89919	345	161.097	232	29.121
NC_000962.3:552614-554008	1395	1209.67	19670	328.809
