target_id	length	eff_length	est_counts	tpm
NC_000962.3:4352609-4352896	288	113.807	36199	7059.92
NC_000962.3:c2156111-2153889	2223	2036.33	7416	80.8337
NC_000962.3:759807-763325	3519	3332.33	94636	630.346
NC_000962.3:c2289241-2288681	561	374.401	3577	212.057
NC_000962.3:1674202-1675011	810	623.33	7560	269.2
NC_000962.3:c3499915-3499262	654	467.346	9329	443.065
NC_000962.3:c17470-15590	1881	1694.33	12442	162.991
NC_000962.3:851608-852351	744	557.33	6345	252.691
NC_000962.3:c2278932-2278498	435	249.55	35933	3195.99
NC_000962.3:c2715332-2714124	1209	1022.33	392	8.51071
NC_000962.3:7302-9818	2517	2330.33	52818	503.078
NC_000962.3:565797-566396	600	413.375	5879	315.668
NC_000962.3:5240-7267	2028	1841.33	64298	775.062
NC_000962.3:4352274-4352576	303	126.474	42384	7438.24
NC_000962.3:c2409524-2408385	1140	953.33	18358	427.418
NC_000962.3:c497314-495062	2253	2066.33	10826	116.289
NC_000962.3:c3499265-3497529	1737	1550.33	14370	205.733
NC_000962.3:1128091-1129179	1089	902.33	6150	151.28
NC_000962.3:c3051424-3049052	2373	2186.33	35509	360.49
NC_000962.3:c4087257-4084453	2805	2618.33	14456	122.545
NC_000962.3:557527-558813	1287	1100.33	3148	63.5013
NC_000962.3:4246514-4249810	3297	3110.33	9033	64.4609
NC_000962.3:c2224029-2223343	687	500.33	9717	431.068
NC_000962.3:c2062674-2061178	1497	1310.33	1565	26.5097
NC_000962.3:c2370792-2370598	195	47.0222	1139	537.64
NC_000962.3:4314178-4314723	546	359.523	89467	5523.4
NC_000962.3:c4266658-4265642	1017	830.33	40654	1086.73
NC_000962.3:1673440-1674183	744	557.33	5706	227.243
NC_000962.3:2507146-2507637	492	305.762	612	44.4261
NC_000962.3:c2135867-2134890	978	791.33	7881	221.052
NC_000962.3:351848-352138	291	116.214	9340	1783.85
NC_000962.3:c1220186-1219248	939	752.33	4025	118.748
NC_000962.3:c2134872-2134273	600	413.375	1176	63.1443
NC_000962.3:1833542-1834987	1446	1259.33	43342	763.906
NC_000962.3:2066457-2068883	2427	2240.33	22958	227.454
NC_000962.3:c18762-17467	1296	1109.33	8522	170.511
NC_000962.3:c1138060-1136573	1488	1301.33	5901	100.649
NC_000962.3:1471846-1473382	1537	1350.33	12034	197.807
NC_000962.3:4351075-4352181	1107	920.33	12598	303.829
NC_000962.3:c3067945-3067193	753	566.33	354	13.8741
NC_000962.3:528608-530230	1623	1436.33	37103	573.357
NC_000962.3:c1299804-1298764	1041	854.33	1333	34.6318
NC_000962.3:c1133908-1133333	576	389.388	351	20.0076
NC_000962.3:c442299-441265	1035	848.33	8636	225.953
NC_000962.3:c2456743-2455631	1113	926.33	3016.79	72.2854
NC_000962.3:1046136-1048415	2280	2093.33	14729	156.173
NC_000962.3:c2441720-2440332	1389	1202.33	11077	204.489
NC_000962.3:c1744836-1744426	411	226.24	649	63.6716
NC_000962.3:c1101480-1101025	456	270.198	1663	136.61
NC_000962.3:c2405398-2404616	783	596.33	17832	663.719
NC_000962.3:c3919200-3917998	1203	1016.33	3673	80.2152
NC_000962.3:1364413-1365186	774	587.33	7586	286.683
NC_000962.3:c4152217-4151180	1038	851.33	6703	174.76
NC_000962.3:c1865382-1862347	3036	2849.33	1801	14.0295
NC_000962.3:c2179436-2178957	480	293.852	5455	412.038
NC_000962.3:1352144-1353118	975	788.33	3040	85.5926
NC_000962.3:c4261146-4255945	5202	5015.33	78453	347.201
NC_000962.3:c4025039-4024344	696	509.33	25069	1092.47
NC_000962.3:198534-199898	1365	1178.33	17441	328.53
NC_000962.3:c3362986-3361130	1857	1670.33	8475	112.618
NC_000962.3:c3836891-3835272	1620	1433.33	12141	188.009
NC_000962.3:c3907007-3906174	834	647.33	12076	414.064
NC_000962.3:1917940-1918746	807	620.33	2365	84.6212
NC_000962.3:c3343820-3343176	645	458.346	41131	1991.8
NC_000962.3:c1415840-1413960	1881	1694.33	2793	36.5884
NC_000962.3:2506278-2507153	876	689.33	1046.8	33.7059
NC_000962.3:c858037-856682	1356	1169.33	918	17.4251
NC_000962.3:1816189-1817607	1419	1232.33	6407	115.398
NC_000962.3:c4269833-4268925	909	722.33	9234	283.743
NC_000962.3:c3841420-3840194	1227	1040.33	4459	95.1343
NC_000962.3:3086820-3087935	1116	929.33	7022	167.711
NC_000962.3:1002812-1003792	981	794.33	690	19.2805
NC_000962.3:3474007-3475377	1371	1184.33	949	17.7854
NC_000962.3:1973630-1976227	2598	2411.33	17135	157.724
NC_000962.3:c3374620-3372545	2076	1889.33	2125	24.9644
NC_000962.3:3023565-3024257	693	506.33	7998	350.605
NC_000962.3:c3627349-3626663	687	500.33	24582	1090.51
NC_000962.3:4116478-4117152	675	488.33	6694	304.259
NC_000962.3:4209047-4209526	480	293.852	4574	345.492
NC_000962.3:4356693-4357535	843	656.33	4358	147.379
NC_000962.3:c4025544-4025056	489	302.772	75054	5502.1
NC_000962.3:c2745724-2745314	411	226.24	1455	142.746
NC_000962.3:419835-421712	1878	1691.33	34015	446.388
NC_000962.3:c516892-516017	876	689.33	1264	40.6996
NC_000962.3:c247318-244484	2835	2648.33	43059	360.88
NC_000962.3:c3985445-3984144	1302	1115.33	1362	27.1047
NC_000962.3:c1230971-1230660	312	134.229	2368	391.568
NC_000962.3:3834892-3835200	309	131.684	972	163.834
NC_000962.3:1042115-1043239	1125	938.33	9442	223.346
NC_000962.3:c2763774-2763172	603	416.375	5587	297.828
NC_000962.3:1870842-1871354	513	326.604	141	9.58228
NC_000962.3:4153740-4155674	1935	1748.33	13244	168.138
NC_000962.3:1872639-1874051	1413	1226.33	1339	24.235
NC_000962.3:c462002-459456	2547	2360.33	2583	24.2897
NC_000962.3:1594042-1595982	1941	1754.33	6075	76.8609
NC_000962.3:c309547-307877	1671	1484.33	5038	75.3353
NC_000962.3:c1967637-1965955	1683	1496.33	5005	74.2416
NC_000962.3:2518115-2519365	1251	1064.33	57279	1194.51
NC_000962.3:c625480-624473	1008	821.33	1973	53.3188
NC_000962.3:c3332754-3332071	684	497.33	2121	94.66
NC_000962.3:c639956-639012	945	758.33	3376	98.8132
NC_000962.3:c2924820-2924230	591	404.388	1430	78.4889
NC_000962.3:3786314-3787489	1176	989.33	1537	34.4829
NC_000962.3:3031788-3032498	711	524.33	10055	425.645
NC_000962.3:c2475970-2474864	1107	920.33	4946	119.284
NC_000962.3:2487615-2489051	1437	1250.33	15177	269.421
NC_000962.3:898831-899787	957	770.33	11576	333.543
NC_000962.3:c1494425-1492320	2106	1919.33	7934	91.7515
NC_000962.3:c3223524-3221767	1758	1571.33	1676	23.6743
NC_000962.3:c3183011-3181770	1242	1055.33	2656	55.8612
NC_000962.3:89575-89919	345	163.889	638	86.4055
NC_000962.3:552614-554008	1395	1208.33	17547	322.321
NC_000962.3:c157600-156578	1023	836.33	16314	432.966
NC_000962.3:c1057963-1057646	318	139.472	2917	464.217
NC_000962.3:c2952993-2952562	432	246.608	4340	390.618
NC_000962.3:852396-853853	1458	1271.33	4755	83.0162
NC_000962.3:c2736831-2734792	2040	1853.33	11411.2	136.662
NC_000962.3:3274949-3276217	1269	1082.33	9517	195.169
