target_id	length	eff_length	est_counts	tpm
NC_000962.3:4352609-4352896	288	109.941	6424	926.666
NC_000962.3:c2156111-2153889	2223	2040.93	13274	103.146
NC_000962.3:759807-763325	3519	3336.93	90574	430.462
NC_000962.3:c2289241-2288681	561	378.933	1554	65.038
NC_000962.3:1674202-1675011	810	627.933	2916	73.6466
NC_000962.3:c3499915-3499262	654	471.933	14744	495.466
NC_000962.3:c17470-15590	1881	1698.93	2258	21.0778
NC_000962.3:851608-852351	744	561.933	3714	104.818
NC_000962.3:c2278932-2278498	435	253.11	212096	13289.3
NC_000962.3:c2715332-2714124	1209	1026.93	1184	18.2847
NC_000962.3:7302-9818	2517	2334.93	13027	88.4807
NC_000962.3:565797-566396	600	417.933	4322	164.005
NC_000962.3:5240-7267	2028	1845.93	18483	158.794
NC_000962.3:4352274-4352576	303	124.05	9013	1152.27
NC_000962.3:c2409524-2408385	1140	957.933	8408	139.199
NC_000962.3:c497314-495062	2253	2070.93	3893	29.8124
NC_000962.3:c3499265-3497529	1737	1554.93	26311	268.352
NC_000962.3:1128091-1129179	1089	906.933	3930	68.722
NC_000962.3:c3051424-3049052	2373	2190.93	7626	55.2009
NC_000962.3:c4087257-4084453	2805	2622.93	6163	37.2635
NC_000962.3:557527-558813	1287	1104.93	1650	23.6825
NC_000962.3:4246514-4249810	3297	3114.93	4172	21.241
NC_000962.3:c2224029-2223343	687	504.933	3570	112.128
NC_000962.3:c2062674-2061178	1497	1314.93	2910	35.0968
NC_000962.3:c2370792-2370598	195	40.2668	764	300.902
NC_000962.3:4314178-4314723	546	363.933	34641	1509.55
NC_000962.3:c4266658-4265642	1017	834.933	20307	385.721
NC_000962.3:1673440-1674183	744	561.933	3418	96.4642
NC_000962.3:2507146-2507637	492	309.955	623	31.8763
NC_000962.3:c2135867-2134890	978	795.933	6295	125.429
NC_000962.3:351848-352138	291	112.771	4471	628.762
NC_000962.3:c1220186-1219248	939	756.933	968	20.2813
NC_000962.3:c2134872-2134273	600	417.933	1345	51.0381
NC_000962.3:1833542-1834987	1446	1263.93	18620	233.633
NC_000962.3:2066457-2068883	2427	2244.93	12699	89.7108
NC_000962.3:c18762-17467	1296	1113.93	2555	36.3756
NC_000962.3:c1138060-1136573	1488	1305.93	3634	44.1309
NC_000962.3:1471846-1473382	1537	1354.93	6350	74.3249
NC_000962.3:4351075-4352181	1107	924.933	5617	96.3103
NC_000962.3:c3067945-3067193	753	570.933	340	9.44436
NC_000962.3:528608-530230	1623	1440.93	159894	1759.81
NC_000962.3:c1299804-1298764	1041	858.933	10841	200.165
NC_000962.3:c1133908-1133333	576	393.933	507	20.411
NC_000962.3:c442299-441265	1035	852.933	3665	68.1456
NC_000962.3:c2456743-2455631	1113	930.933	1288.78	21.9553
