target_id	length	eff_length	est_counts	tpm
NC_000962.3:4352609-4352896	288	111.894	16103	1306.35
NC_000962.3:c2156111-2153889	2223	2042.72	6488	28.8311
NC_000962.3:759807-763325	3519	3338.72	55408	150.644
NC_000962.3:c2289241-2288681	561	380.82	3645	86.8835
NC_000962.3:1674202-1675011	810	629.722	559	8.05791
NC_000962.3:c3499915-3499262	654	473.777	1886	36.1349
NC_000962.3:c17470-15590	1881	1700.72	1076	5.743
NC_000962.3:851608-852351	744	563.752	1809	29.128
NC_000962.3:c2278932-2278498	435	255.084	70158	2496.62
NC_000962.3:c2715332-2714124	1209	1028.72	268	2.36481
NC_000962.3:7302-9818	2517	2336.72	25468	98.9344
NC_000962.3:565797-566396	600	419.8	4380	94.709
NC_000962.3:5240-7267	2028	1847.72	30261	148.664
NC_000962.3:4352274-4352576	303	125.869	22637	1632.53
NC_000962.3:c2409524-2408385	1140	959.722	2819	26.663
NC_000962.3:c497314-495062	2253	2072.72	1548	6.77937
NC_000962.3:c3499265-3497529	1737	1556.72	8482	49.4592
NC_000962.3:1128091-1129179	1089	908.722	1298	12.9659
NC_000962.3:c3051424-3049052	2373	2192.72	2195	9.08679
NC_000962.3:c4087257-4084453	2805	2624.72	1883	6.51218
NC_000962.3:557527-558813	1287	1106.72	11875	97.399
NC_000962.3:4246514-4249810	3297	3116.72	673	1.96009
NC_000962.3:c2224029-2223343	687	506.752	2161	38.7096
NC_000962.3:c2062674-2061178	1497	1316.72	2386	16.4489
NC_000962.3:c2370792-2370598	195	42.9701	941	198.785
NC_000962.3:4314178-4314723	546	365.839	401	9.9498
NC_000962.3:c4266658-4265642	1017	836.722	3500	37.9705
NC_000962.3:1673440-1674183	744	563.752	465	7.48729
NC_000962.3:2507146-2507637	492	311.908	167	4.86015
NC_000962.3:c2135867-2134890	978	797.722	465	5.29128
NC_000962.3:351848-352138	291	114.633	29088	2303.37
NC_000962.3:c1220186-1219248	939	758.722	299	3.57724
NC_000962.3:c2134872-2134273	600	419.8	306	6.61666
NC_000962.3:1833542-1834987	1446	1265.72	6617	47.455
NC_000962.3:2066457-2068883	2427	2246.72	6763	27.3243
NC_000962.3:c18762-17467	1296	1115.72	1037	8.43689
NC_000962.3:c1138060-1136573	1488	1307.72	1466	10.176
NC_000962.3:1471846-1473382	1537	1356.72	13212	88.3969
NC_000962.3:4351075-4352181	1107	926.722	3853	37.7406
NC_000962.3:c3067945-3067193	753	572.752	60	0.950921
NC_000962.3:528608-530230	1623	1442.72	1608	10.1173
