target_id	length	eff_length	est_counts	tpm
NC_000962.3:4352609-4352896	288	146.686	2905	1474.58
NC_000962.3:c2156111-2153889	2223	2081.49	1235	44.1776
NC_000962.3:759807-763325	3519	3377.49	15104	332.972
NC_000962.3:c2289241-2288681	561	419.494	81	14.377
NC_000962.3:1674202-1675011	810	668.494	484	53.9086
NC_000962.3:c3499915-3499262	654	512.494	200	29.057
NC_000962.3:c17470-15590	1881	1739.49	3046	130.382
NC_000962.3:851608-852351	744	602.494	635	78.475
NC_000962.3:c2278932-2278498	435	293.557	743	188.455
NC_000962.3:c2715332-2714124	1209	1067.49	48	3.348
NC_000962.3:7302-9818	2517	2375.49	5517	172.925
NC_000962.3:565797-566396	600	458.494	512	83.147
NC_000962.3:5240-7267	2028	1886.49	8363	330.078
NC_000962.3:4352274-4352576	303	161.609	6487	2988.75
NC_000962.3:c2409524-2408385	1140	998.494	2539	189.333
NC_000962.3:c497314-495062	2253	2111.49	948	33.4294
NC_000962.3:c3499265-3497529	1737	1595.49	550	25.6671
NC_000962.3:1128091-1129179	1089	947.494	580	45.5787
NC_000962.3:c3051424-3049052	2373	2231.49	2981	99.4664
NC_000962.3:c4087257-4084453	2805	2663.49	2289	63.9888
NC_000962.3:557527-558813	1287	1145.49	708	46.0204
NC_000962.3:4246514-4249810	3297	3155.49	2140	50.4959
NC_000962.3:c2224029-2223343	687	545.494	4925	672.243
NC_000962.3:c2062674-2061178	1497	1355.49	417	22.906
NC_000962.3:c2370792-2370598	195	60.6857	247	303.054
NC_000962.3:4314178-4314723	546	404.494	10855	1998.15
NC_000962.3:c4266658-4265642	1017	875.494	5102	433.908
NC_000962.3:1673440-1674183	744	602.494	797	98.4953
NC_000962.3:2507146-2507637	492	350.494	118	25.0675
NC_000962.3:c2135867-2134890	978	836.494	858	76.3721
NC_000962.3:351848-352138	291	149.678	1328	660.615
NC_000962.3:c1220186-1219248	939	797.494	1134	105.876
NC_000962.3:c2134872-2134273	600	458.494	245	39.7871
NC_000962.3:1833542-1834987	1446	1304.49	11456	653.884
NC_000962.3:2066457-2068883	2427	2285.49	3259	106.173
NC_000962.3:c18762-17467	1296	1154.49	2267	146.208
