target_id	length	eff_length	est_counts	tpm
NC_000962.3:4352609-4352896	288	115.211	11475	1098.89
NC_000962.3:c2156111-2153889	2223	2048.71	13421	72.2769
NC_000962.3:759807-763325	3519	3344.71	111489	367.764
NC_000962.3:c2289241-2288681	561	386.709	1555	44.3651
NC_000962.3:1674202-1675011	810	635.709	621	10.7778
NC_000962.3:c3499915-3499262	654	479.709	3846	88.4559
NC_000962.3:c17470-15590	1881	1706.71	1354	8.75295
NC_000962.3:851608-852351	744	569.709	1821	35.2657
NC_000962.3:c2278932-2278498	435	260.732	55779	2360.32
NC_000962.3:c2715332-2714124	1209	1034.71	304	3.24153
NC_000962.3:7302-9818	2517	2342.71	17929	84.437
NC_000962.3:565797-566396	600	425.709	2303	59.6865
NC_000962.3:5240-7267	2028	1853.71	27592	164.224
NC_000962.3:4352274-4352576	303	129.71	6894	586.399
NC_000962.3:c2409524-2408385	1140	965.709	3534	40.3753
NC_000962.3:c497314-495062	2253	2078.71	1922	10.2013
NC_000962.3:c3499265-3497529	1737	1562.71	11111	78.4459
NC_000962.3:1128091-1129179	1089	914.709	1051	12.677
NC_000962.3:c3051424-3049052	2373	2198.71	3885	19.4948
NC_000962.3:c4087257-4084453	2805	2630.71	2617	10.9755
NC_000962.3:557527-558813	1287	1112.71	4070	40.356
NC_000962.3:4246514-4249810	3297	3122.71	1116	3.94301
NC_000962.3:c2224029-2223343	687	512.709	5477	117.86
NC_000962.3:c2062674-2061178	1497	1322.71	510	4.25404
NC_000962.3:c2370792-2370598	195	42.7011	606	156.577
NC_000962.3:4314178-4314723	546	371.709	10757	319.289
NC_000962.3:c4266658-4265642	1017	842.709	12254	160.434
NC_000962.3:1673440-1674183	744	569.709	678	13.1302
NC_000962.3:2507146-2507637	492	317.732	113	3.92385
NC_000962.3:c2135867-2134890	978	803.709	1029	14.1258
NC_000962.3:351848-352138	291	118.106	3277	306.127
NC_000962.3:c1220186-1219248	939	764.709	304	4.38604
NC_000962.3:c2134872-2134273	600	425.709	251	6.50513
NC_000962.3:1833542-1834987	1446	1271.71	11256	97.6543
NC_000962.3:2066457-2068883	2427	2252.71	6650	32.5695
NC_000962.3:c18762-17467	1296	1121.71	762	7.49497
NC_000962.3:c1138060-1136573	1488	1313.71	1306	10.9683
NC_000962.3:1471846-1473382	1537	1362.71	8562	69.3214
NC_000962.3:4351075-4352181	1107	932.709	1936	22.901
