target_id	length	eff_length	est_counts	tpm
NC_000962.3:4352609-4352896	288	114.391	17916	3607.27
NC_000962.3:c2156111-2153889	2223	2044.85	4587	51.6652
NC_000962.3:759807-763325	3519	3340.85	68602	472.945
NC_000962.3:c2289241-2288681	561	382.865	2544	153.039
NC_000962.3:1674202-1675011	810	631.851	3237	117.994
NC_000962.3:c3499915-3499262	654	475.851	3968	192.058
NC_000962.3:c17470-15590	1881	1702.85	6817	92.2035
NC_000962.3:851608-852351	744	565.851	4179	170.099
NC_000962.3:c2278932-2278498	435	257.16	24521	2196.17
NC_000962.3:c2715332-2714124	1209	1030.85	253	5.6527
NC_000962.3:7302-9818	2517	2338.85	37099	365.334
NC_000962.3:565797-566396	600	421.851	6861	374.593
NC_000962.3:5240-7267	2028	1849.85	42567	529.99
NC_000962.3:4352274-4352576	303	128.243	26103	4687.99
NC_000962.3:c2409524-2408385	1140	961.851	12896	308.801
NC_000962.3:c497314-495062	2253	2074.85	4421	49.0755
NC_000962.3:c3499265-3497529	1737	1558.85	7133	105.39
NC_000962.3:1128091-1129179	1089	910.851	4069	102.89
NC_000962.3:c3051424-3049052	2373	2194.85	16252	170.543
NC_000962.3:c4087257-4084453	2805	2626.85	8808	77.2277
NC_000962.3:557527-558813	1287	1108.85	2236	46.444
NC_000962.3:4246514-4249810	3297	3118.85	4916	36.3035
NC_000962.3:c2224029-2223343	687	508.851	5208	235.728
NC_000962.3:c2062674-2061178	1497	1318.85	4680	81.7299
NC_000962.3:c2370792-2370598	195	43.3305	1260	669.743
NC_000962.3:4314178-4314723	546	367.889	12614	789.708
NC_000962.3:c4266658-4265642	1017	838.851	40180	1103.2
NC_000962.3:1673440-1674183	744	565.851	3188	129.762
NC_000962.3:2507146-2507637	492	313.954	520	38.1477
NC_000962.3:c2135867-2134890	978	799.851	3581	103.116
NC_000962.3:351848-352138	291	117.107	22757	4475.74
NC_000962.3:c1220186-1219248	939	760.851	2430	73.5593
NC_000962.3:c2134872-2134273	600	421.851	659	35.9797
NC_000962.3:1833542-1834987	1446	1267.85	26745	485.854
NC_000962.3:2066457-2068883	2427	2248.85	17247	176.638
NC_000962.3:c18762-17467	1296	1117.85	7472	153.951
NC_000962.3:c1138060-1136573	1488	1309.85	4465	78.511
NC_000962.3:1471846-1473382	1537	1358.85	10112	171.394
NC_000962.3:4351075-4352181	1107	928.851	9070	224.901
NC_000962.3:c3067945-3067193	753	574.851	252	10.0966
NC_000962.3:528608-530230	1623	1444.85	10886	173.531
