target_id	length	eff_length	est_counts	tpm
NC_000962.3:4352609-4352896	288	102.841	4623	853.63
NC_000962.3:c2156111-2153889	2223	2032.64	9600	89.6851
NC_000962.3:759807-763325	3519	3328.64	97003	553.386
NC_000962.3:c2289241-2288681	561	370.643	1248	63.9394
NC_000962.3:1674202-1675011	810	619.643	2732	83.7238
NC_000962.3:c3499915-3499262	654	463.643	19820	811.764
NC_000962.3:c17470-15590	1881	1690.64	2151	24.1601
NC_000962.3:851608-852351	744	553.643	2964	101.662
NC_000962.3:c2278932-2278498	435	244.931	260077	20163.6
NC_000962.3:c2715332-2714124	1209	1018.64	875	16.3116
NC_000962.3:7302-9818	2517	2326.64	12481	101.866
NC_000962.3:565797-566396	600	409.643	3831	177.589
NC_000962.3:5240-7267	2028	1837.64	18911	195.418
NC_000962.3:4352274-4352576	303	116.615	7437	1211.03
NC_000962.3:c2409524-2408385	1140	949.643	9177	183.506
NC_000962.3:c497314-495062	2253	2062.64	3951	36.3742
NC_000962.3:c3499265-3497529	1737	1546.64	39292	482.419
NC_000962.3:1128091-1129179	1089	898.643	3314	70.0286
NC_000962.3:c3051424-3049052	2373	2182.64	7394	64.329
NC_000962.3:c4087257-4084453	2805	2614.64	5724	41.5717
NC_000962.3:557527-558813	1287	1096.64	1173	20.3115
NC_000962.3:4246514-4249810	3297	3106.64	3238	19.7923
NC_000962.3:c2224029-2223343	687	496.643	3237	123.768
NC_000962.3:c2062674-2061178	1497	1306.64	2197	31.9288
NC_000962.3:c2370792-2370598	195	35.5578	577	308.142
NC_000962.3:4314178-4314723	546	355.643	31125	1661.9
NC_000962.3:c4266658-4265642	1017	826.643	18435	423.482
NC_000962.3:1673440-1674183	744	553.643	3386	116.136
NC_000962.3:2507146-2507637	492	301.709	554	34.8684
NC_000962.3:c2135867-2134890	978	787.643	4697	113.24
NC_000962.3:351848-352138	291	105.522	3070	552.466
NC_000962.3:c1220186-1219248	939	748.643	996	25.2636
NC_000962.3:c2134872-2134273	600	409.643	1031	47.7929
NC_000962.3:1833542-1834987	1446	1255.64	17731	268.15
NC_000962.3:2066457-2068883	2427	2236.64	12727	108.054
NC_000962.3:c18762-17467	1296	1105.64	2411	41.4088
NC_000962.3:c1138060-1136573	1488	1297.64	3471	50.7937
NC_000962.3:1471846-1473382	1537	1346.64	3262	45.9983
NC_000962.3:4351075-4352181	1107	916.643	4688	97.1175
NC_000962.3:c3067945-3067193	753	562.643	251	8.47131
NC_000962.3:528608-530230	1623	1432.64	130439	1728.94
NC_000962.3:c1299804-1298764	1041	850.643	11061	246.92
NC_000962.3:c1133908-1133333	576	385.643	452	22.2568
NC_000962.3:c442299-441265	1035	844.643	3355	75.4274
NC_000962.3:c2456743-2455631	1113	922.643	1197	24.636
NC_000962.3:1046136-1048415	2280	2089.64	3132	28.4616
NC_000962.3:c2441720-2440332	1389	1198.64	3682	58.3316
NC_000962.3:c1744836-1744426	411	221.157	204	17.5162
NC_000962.3:c1101480-1101025	456	265.804	761	54.3668
NC_000962.3:c2405398-2404616	783	592.643	6708	214.936
NC_000962.3:c3919200-3917998	1203	1012.64	1127	21.1338
NC_000962.3:1364413-1365186	774	583.643	33981	1105.6
NC_000962.3:c4152217-4151180	1038	847.643	3137	70.2767
NC_000962.3:c1865382-1862347	3036	2845.64	3141	20.9603
NC_000962.3:c2179436-2178957	480	289.757	4798	314.439
NC_000962.3:1352144-1353118	975	784.643	2039	49.3464
NC_000962.3:c4261146-4255945	5202	5011.64	38917	147.458
NC_000962.3:c4025039-4024344	696	505.643	16977	637.569
NC_000962.3:198534-199898	1365	1174.64	4439	71.7611
NC_000962.3:c3362986-3361130	1857	1666.64	8384	95.5254
NC_000962.3:c3836891-3835272	1620	1429.64	36063	479.01
