target_id	length	eff_length	est_counts	tpm
NC_000962.3:4352609-4352896	288	106.227	22650	5948.68
NC_000962.3:c2156111-2153889	2223	2033.63	5675	77.8543
NC_000962.3:759807-763325	3519	3329.63	74419	623.558
NC_000962.3:c2289241-2288681	561	371.725	3227	242.196
NC_000962.3:1674202-1675011	810	620.633	4258	191.408
NC_000962.3:c3499915-3499262	654	464.67	1688	101.348
NC_000962.3:c17470-15590	1881	1691.63	15086	248.804
NC_000962.3:851608-852351	744	554.653	3563	179.219
NC_000962.3:c2278932-2278498	435	246.144	71	8.04745
NC_000962.3:c2715332-2714124	1209	1019.63	308	8.42745
NC_000962.3:7302-9818	2517	2327.63	67039	803.53
NC_000962.3:565797-566396	600	410.699	4184	284.222
NC_000962.3:5240-7267	2028	1838.63	78681	1193.89
NC_000962.3:4352274-4352576	303	119.628	16608	3873.24
NC_000962.3:c2409524-2408385	1140	950.633	26244	770.205
NC_000962.3:c497314-495062	2253	2063.63	22755	307.634
NC_000962.3:c3499265-3497529	1737	1547.63	3438	61.9765
NC_000962.3:1128091-1129179	1089	899.633	3159	97.9655
NC_000962.3:c3051424-3049052	2373	2183.63	69282	885.177
NC_000962.3:c4087257-4084453	2805	2615.63	8775	93.5965
NC_000962.3:557527-558813	1287	1097.63	10299	261.774
NC_000962.3:4246514-4249810	3297	3107.63	6798	61.0296
NC_000962.3:c2224029-2223343	687	497.67	6260	350.931
NC_000962.3:c2062674-2061178	1497	1307.63	2646	56.4538
NC_000962.3:c2370792-2370598	195	39.5025	1171	827.031
NC_000962.3:4314178-4314723	546	356.748	38011	2972.6
NC_000962.3:c4266658-4265642	1017	827.633	36119	1217.55
NC_000962.3:1673440-1674183	744	554.653	4494	226.048
NC_000962.3:2507146-2507637	492	302.846	767	70.6583
NC_000962.3:c2135867-2134890	978	788.633	1586	56.107
NC_000962.3:351848-352138	291	108.792	6212	1593.03
NC_000962.3:c1220186-1219248	939	749.633	3361	125.086
NC_000962.3:c2134872-2134273	600	410.699	424	28.8026
NC_000962.3:1833542-1834987	1446	1256.63	25054	556.234
NC_000962.3:2066457-2068883	2427	2237.63	26601	331.664
NC_000962.3:c18762-17467	1296	1106.63	14081	354.992
NC_000962.3:c1138060-1136573	1488	1298.63	5716	122.799
NC_000962.3:1471846-1473382	1537	1347.63	5860	121.315
NC_000962.3:4351075-4352181	1107	917.633	19442	591.1
NC_000962.3:c3067945-3067193	753	563.653	251	12.4237
NC_000962.3:528608-530230	1623	1433.63	23143	450.371
NC_000962.3:c1299804-1298764	1041	851.633	1441	47.2064
NC_000962.3:c1133908-1133333	576	386.725	259	18.6847
NC_000962.3:c442299-441265	1035	845.633	8530	281.421
NC_000962.3:c2456743-2455631	1113	923.633	3854.6	116.431
NC_000962.3:1046136-1048415	2280	2090.63	19321	257.835
NC_000962.3:c2441720-2440332	1389	1199.63	10535	245.005
NC_000962.3:c1744836-1744426	411	222.464	1267	158.894
NC_000962.3:c1101480-1101025	456	267.024	2077	217.008
NC_000962.3:c2405398-2404616	783	593.633	18558	872.172
NC_000962.3:c3919200-3917998	1203	1013.63	2265	62.3414
NC_000962.3:1364413-1365186	774	584.653	9899	472.37
NC_000962.3:c4152217-4151180	1038	848.633	9609	315.898
NC_000962.3:c1865382-1862347	3036	2846.63	2934	28.7553
NC_000962.3:c2179436-2178957	480	290.895	5809	557.127
NC_000962.3:1352144-1353118	975	785.633	2917	103.587
NC_000962.3:c4261146-4255945	5202	5012.63	99925	556.157
NC_000962.3:c4025039-4024344	696	506.67	26483	1458.25
NC_000962.3:198534-199898	1365	1175.63	6279	149.007
NC_000962.3:c3362986-3361130	1857	1667.63	10659	178.322
NC_000962.3:c3836891-3835272	1620	1430.63	15762	307.378
NC_000962.3:c3907007-3906174	834	644.633	7995	346.015
NC_000962.3:1917940-1918746	807	617.633	2099	94.8137
NC_000962.3:c3343820-3343176	645	455.67	25189	1542.23
NC_000962.3:c1415840-1413960	1881	1691.63	2513	41.4453
NC_000962.3:2506278-2507153	876	686.633	826	33.5617
NC_000962.3:c858037-856682	1356	1166.63	1186	28.3622
NC_000962.3:1816189-1817607	1419	1229.63	4620	104.823
NC_000962.3:c4269833-4268925	909	719.633	8937	346.473
NC_000962.3:c3841420-3840194	1227	1037.63	8403	225.933
NC_000962.3:3086820-3087935	1116	926.633	4750	143.013
NC_000962.3:1002812-1003792	981	791.633	598	21.0749
NC_000962.3:3474007-3475377	1371	1181.63	722	17.0468
NC_000962.3:1973630-1976227	2598	2408.63	18988	219.937
NC_000962.3:c3374620-3372545	2076	1886.63	1949	28.8213
NC_000962.3:3023565-3024257	693	503.67	11004	609.528
NC_000962.3:c3627349-3626663	687	497.67	13709	768.517
NC_000962.3:4116478-4117152	675	485.67	4029	231.444
NC_000962.3:4209047-4209526	480	290.895	1855	177.909
NC_000962.3:4356693-4357535	843	653.633	5076	216.659
NC_000962.3:c4025544-4025056	489	299.866	44934	4180.59
NC_000962.3:c2745724-2745314	411	222.464	770	96.5653
