target_id	length	eff_length	est_counts	tpm
NC_000962.3:4352609-4352896	288	154.948	3203	1332.43
NC_000962.3:c2156111-2153889	2223	2089.85	1274	39.294
NC_000962.3:759807-763325	3519	3385.85	17546	334.028
NC_000962.3:c2289241-2288681	561	427.848	175	26.3646
NC_000962.3:1674202-1675011	810	676.848	753	71.7094
NC_000962.3:c3499915-3499262	654	520.848	164	20.2957
NC_000962.3:c17470-15590	1881	1747.85	3069	113.179
NC_000962.3:851608-852351	744	610.848	742	78.2966
NC_000962.3:c2278932-2278498	435	301.858	2089	446.074
NC_000962.3:c2715332-2714124	1209	1075.85	43	2.57626
NC_000962.3:7302-9818	2517	2383.85	5761	155.773
NC_000962.3:565797-566396	600	466.848	864	119.292
NC_000962.3:5240-7267	2028	1894.85	9559	325.17
NC_000962.3:4352274-4352576	303	169.899	8964	3400.81
NC_000962.3:c2409524-2408385	1140	1006.85	3385	216.704
NC_000962.3:c497314-495062	2253	2119.85	1520	46.218
NC_000962.3:c3499265-3497529	1737	1603.85	638	25.6407
NC_000962.3:1128091-1129179	1089	955.848	671	45.2487
NC_000962.3:c3051424-3049052	2373	2239.85	3095	89.0664
NC_000962.3:c4087257-4084453	2805	2671.85	2441	58.8882
NC_000962.3:557527-558813	1287	1153.85	730	40.7799
NC_000962.3:4246514-4249810	3297	3163.85	2239	45.6153
NC_000962.3:c2224029-2223343	687	553.848	3963	461.217
NC_000962.3:c2062674-2061178	1497	1363.85	494	23.3471
NC_000962.3:c2370792-2370598	195	66.5693	257	248.846
NC_000962.3:4314178-4314723	546	412.848	14018	2188.61
NC_000962.3:c4266658-4265642	1017	883.848	6129	446.976
NC_000962.3:1673440-1674183	744	610.848	1046	110.375
NC_000962.3:2507146-2507637	492	358.848	98	17.603
NC_000962.3:c2135867-2134890	978	844.848	1334	101.777
NC_000962.3:351848-352138	291	157.932	1455	593.833
NC_000962.3:c1220186-1219248	939	805.848	749	59.9102
NC_000962.3:c2134872-2134273	600	466.848	555	76.6284
NC_000962.3:1833542-1834987	1446	1312.85	12130	595.55
NC_000962.3:2066457-2068883	2427	2293.85	3121	87.7003
NC_000962.3:c18762-17467	1296	1162.85	2154	119.397
NC_000962.3:c1138060-1136573	1488	1354.85	1255	59.707
NC_000962.3:1471846-1473382	1537	1403.85	53661	2463.83
NC_000962.3:4351075-4352181	1107	973.848	1448	95.8406
NC_000962.3:c3067945-3067193	753	619.848	56	5.82338
NC_000962.3:528608-530230	1623	1489.85	3354	145.109
NC_000962.3:c1299804-1298764	1041	907.848	421	29.891
NC_000962.3:c1133908-1133333	576	442.848	41	5.96762
NC_000962.3:c442299-441265	1035	901.848	592	42.3117
NC_000962.3:c2456743-2455631	1113	979.848	548	36.0491
NC_000962.3:1046136-1048415	2280	2146.85	1053	31.6154
NC_000962.3:c2441720-2440332	1389	1255.85	1062	54.5079
NC_000962.3:c1744836-1744426	411	277.858	85	19.7182
NC_000962.3:c1101480-1101025	456	322.848	424	84.6526
NC_000962.3:c2405398-2404616	783	649.848	3114	308.872
NC_000962.3:c3919200-3917998	1203	1069.85	666	40.1258
NC_000962.3:1364413-1365186	774	640.848	1701	171.089
NC_000962.3:c4152217-4151180	1038	904.848	904	64.3969
NC_000962.3:c1865382-1862347	3036	2902.85	665	14.7662
NC_000962.3:c2179436-2178957	480	346.848	1327	246.606
NC_000962.3:1352144-1353118	975	841.848	267	20.4432
NC_000962.3:c4261146-4255945	5202	5068.85	11113	141.317
NC_000962.3:c4025039-4024344	696	562.848	2902	332.337
NC_000962.3:198534-199898	1365	1231.85	3615	189.157
NC_000962.3:c3362986-3361130	1857	1723.85	2001	74.8204
NC_000962.3:c3836891-3835272	1620	1486.85	1054	45.6926
NC_000962.3:c3907007-3906174	834	700.848	1477	135.84
NC_000962.3:1917940-1918746	807	673.848	396	37.8796
NC_000962.3:c3343820-3343176	645	511.848	5359	674.862
NC_000962.3:c1415840-1413960	1881	1747.85	649	23.9339
NC_000962.3:2506278-2507153	876	742.848	109	9.45798
NC_000962.3:c858037-856682	1356	1222.85	196	10.3313
NC_000962.3:1816189-1817607	1419	1285.85	812	40.7041
NC_000962.3:c4269833-4268925	909	775.848	2056	170.812
NC_000962.3:c3841420-3840194	1227	1093.85	880	51.8558
NC_000962.3:3086820-3087935	1116	982.848	889	58.3025
NC_000962.3:1002812-1003792	981	847.848	208	15.8131
NC_000962.3:3474007-3475377	1371	1237.85	142	7.39423
NC_000962.3:1973630-1976227	2598	2464.85	3148	82.3221
NC_000962.3:c3374620-3372545	2076	1942.85	304	10.0857
NC_000962.3:3023565-3024257	693	559.848	846	97.403
NC_000962.3:c3627349-3626663	687	553.848	1459	169.8
NC_000962.3:4116478-4117152	675	541.848	843	100.282
NC_000962.3:4209047-4209526	480	346.848	550	102.211
NC_000962.3:4356693-4357535	843	709.848	588	53.393
NC_000962.3:c4025544-4025056	489	355.848	4964	899.165
NC_000962.3:c2745724-2745314	411	277.858	123	28.5334
NC_000962.3:419835-421712	1878	1744.85	3743	138.272
NC_000962.3:c516892-516017	876	742.848	351	30.4564
NC_000962.3:c247318-244484	2835	2701.85	8408	200.587
NC_000962.3:c3985445-3984144	1302	1168.85	469	25.8635
NC_000962.3:c1230971-1230660	312	178.887	273	98.3682
NC_000962.3:3834892-3835200	309	175.893	228	83.5521
NC_000962.3:1042115-1043239	1125	991.848	2832	184.043
NC_000962.3:c2763774-2763172	603	469.848	839	115.1
NC_000962.3:1870842-1871354	513	379.848	0	0
NC_000962.3:4153740-4155674	1935	1801.85	2026	72.4758
NC_000962.3:1872639-1874051	1413	1279.85	193	9.7201
