target_id	length	eff_length	est_counts	tpm
NC_000962.3:4352609-4352896	288	114.236	33893	6619.35
NC_000962.3:c2156111-2153889	2223	2042.57	4945	54.0127
NC_000962.3:759807-763325	3519	3338.57	76418	510.672
NC_000962.3:c2289241-2288681	561	380.644	3136	183.808
NC_000962.3:1674202-1675011	810	629.573	5555	196.854
NC_000962.3:c3499915-3499262	654	473.631	1804	84.9774
NC_000962.3:c17470-15590	1881	1700.57	14045	184.261
NC_000962.3:851608-852351	744	563.631	4779	189.169
NC_000962.3:c2278932-2278498	435	255.033	946	82.7564
NC_000962.3:c2715332-2714124	1209	1028.57	258	5.59618
NC_000962.3:7302-9818	2517	2336.57	68231	651.492
NC_000962.3:565797-566396	600	419.631	5379	285.983
NC_000962.3:5240-7267	2028	1847.57	84515	1020.56
NC_000962.3:4352274-4352576	303	127.748	43913	7669.13
NC_000962.3:c2409524-2408385	1140	959.573	32577	757.425
NC_000962.3:c497314-495062	2253	2072.57	11764	126.635
NC_000962.3:c3499265-3497529	1737	1556.57	3493	50.0652
NC_000962.3:1128091-1129179	1089	908.573	4149	101.88
NC_000962.3:c3051424-3049052	2373	2192.57	44446	452.257
NC_000962.3:c4087257-4084453	2805	2624.57	11141	94.7049
NC_000962.3:557527-558813	1287	1106.57	5040	101.615
NC_000962.3:4246514-4249810	3297	3116.57	5714	40.9044
NC_000962.3:c2224029-2223343	687	506.631	8257	363.611
NC_000962.3:c2062674-2061178	1497	1316.57	4155	70.4098
NC_000962.3:c2370792-2370598	195	45.0447	1745	864.289
NC_000962.3:4314178-4314723	546	365.644	64965	3963.95
NC_000962.3:c4266658-4265642	1017	836.573	45423	1211.38
NC_000962.3:1673440-1674183	744	563.631	4378	173.296
NC_000962.3:2507146-2507637	492	311.756	594	42.5088
NC_000962.3:c2135867-2134890	978	797.573	2873	80.3659
NC_000962.3:351848-352138	291	116.884	9181	1752.44
NC_000962.3:c1220186-1219248	939	758.573	3671	107.968
NC_000962.3:c2134872-2134273	600	419.631	645	34.2925
NC_000962.3:1833542-1834987	1446	1265.57	35472	625.324
NC_000962.3:2066457-2068883	2427	2246.57	22551	223.951
NC_000962.3:c18762-17467	1296	1115.57	12550	250.988
NC_000962.3:c1138060-1136573	1488	1307.57	6516	111.179
NC_000962.3:1471846-1473382	1537	1356.57	17933	294.928
NC_000962.3:4351075-4352181	1107	926.573	20427	491.849
NC_000962.3:c3067945-3067193	753	572.631	284	11.065
NC_000962.3:528608-530230	1623	1442.57	13606	210.426
NC_000962.3:c1299804-1298764	1041	860.573	2420	62.7385
NC_000962.3:c1133908-1133333	576	395.631	278	15.6769
NC_000962.3:c442299-441265	1035	854.573	8076	210.84
NC_000962.3:c2456743-2455631	1113	932.573	3996.72	95.6153
NC_000962.3:1046136-1048415	2280	2099.57	16618	176.585
NC_000962.3:c2441720-2440332	1389	1208.57	13807	254.879
NC_000962.3:c1744836-1744426	411	231.225	893	86.1635
NC_000962.3:c1101480-1101025	456	275.883	2321	187.697
NC_000962.3:c2405398-2404616	783	602.573	24511	907.524
NC_000962.3:c3919200-3917998	1203	1022.57	2613	57.0101
NC_000962.3:1364413-1365186	774	593.573	12326	463.292
NC_000962.3:c4152217-4151180	1038	857.573	8886	231.176
NC_000962.3:c1865382-1862347	3036	2855.57	3559	27.8062
NC_000962.3:c2179436-2178957	480	299.786	11656	867.451
NC_000962.3:1352144-1353118	975	794.573	3393	95.2701
NC_000962.3:c4261146-4255945	5202	5021.57	91488	406.473
NC_000962.3:c4025039-4024344	696	515.631	41625	1801.03
NC_000962.3:198534-199898	1365	1184.57	9951	187.418
NC_000962.3:c3362986-3361130	1857	1676.57	11521	153.311
NC_000962.3:c3836891-3835272	1620	1439.57	9433	146.192
NC_000962.3:c3907007-3906174	834	653.573	18566	633.769
NC_000962.3:1917940-1918746	807	626.573	3084	109.812
NC_000962.3:c3343820-3343176	645	464.631	26060	1251.33
NC_000962.3:c1415840-1413960	1881	1700.57	3917	51.3884
NC_000962.3:2506278-2507153	876	695.573	924	29.6371
NC_000962.3:c858037-856682	1356	1175.57	862	16.3593
NC_000962.3:1816189-1817607	1419	1238.57	4540	81.7789
NC_000962.3:c4269833-4268925	909	728.573	10408	318.714
NC_000962.3:c3841420-3840194	1227	1046.57	6035	128.651
NC_000962.3:3086820-3087935	1116	935.573	6969	166.188
NC_000962.3:1002812-1003792	981	800.573	592	16.4979
NC_000962.3:3474007-3475377	1371	1190.57	1112	20.838
NC_000962.3:1973630-1976227	2598	2417.57	18840	173.863
NC_000962.3:c3374620-3372545	2076	1895.57	1978	23.2805
NC_000962.3:3023565-3024257	693	512.631	7935	345.342
NC_000962.3:c3627349-3626663	687	506.631	18312	806.401
NC_000962.3:4116478-4117152	675	494.631	4822	217.497
NC_000962.3:4209047-4209526	480	299.786	3014	224.305
NC_000962.3:4356693-4357535	843	662.573	5597	188.464
NC_000962.3:c4025544-4025056	489	308.756	82312	5947.78
NC_000962.3:c2745724-2745314	411	231.225	946	91.2774
NC_000962.3:419835-421712	1878	1697.57	19356	254.387
NC_000962.3:c516892-516017	876	695.573	1434	45.9953
NC_000962.3:c247318-244484	2835	2654.57	52826	443.977
NC_000962.3:c3985445-3984144	1302	1121.57	975	19.3947
NC_000962.3:c1230971-1230660	312	135.954	2617	429.457
NC_000962.3:3834892-3835200	309	133.187	1584	265.338
NC_000962.3:1042115-1043239	1125	944.573	9912	234.117
NC_000962.3:c2763774-2763172	603	422.631	4441	234.437
NC_000962.3:1870842-1871354	513	332.713	169	11.3324
NC_000962.3:4153740-4155674	1935	1754.57	18920	240.578
NC_000962.3:1872639-1874051	1413	1232.57	1542	27.9112
NC_000962.3:c462002-459456	2547	2366.57	2514	23.7002
NC_000962.3:1594042-1595982	1941	1760.57	6336	80.2912
NC_000962.3:c309547-307877	1671	1490.57	4719	70.6323
NC_000962.3:c1967637-1965955	1683	1502.57	683	10.1413
NC_000962.3:2518115-2519365	1251	1070.57	24337	507.175
NC_000962.3:c625480-624473	1008	827.573	2240	60.3877
NC_000962.3:c3332754-3332071	684	503.631	2448	108.444
NC_000962.3:c639956-639012	945	764.573	2827	82.4923
NC_000962.3:c2924820-2924230	591	410.631	2694	146.37
NC_000962.3:3786314-3787489	1176	995.573	1879	42.1076
NC_000962.3:3031788-3032498	711	530.631	13084	550.117
NC_000962.3:c2475970-2474864	1107	926.573	5589	134.574
NC_000962.3:2487615-2489051	1437	1256.57	10951	194.434
NC_000962.3:898831-899787	957	776.573	10445	300.077
NC_000962.3:c1494425-1492320	2106	1925.57	9577	110.963
NC_000962.3:c3223524-3221767	1758	1577.57	1617	22.868
NC_000962.3:c3183011-3181770	1242	1061.57	3549	74.587
NC_000962.3:89575-89919	345	166.895	253	33.8208
NC_000962.3:552614-554008	1395	1214.57	9191	168.829
NC_000962.3:c157600-156578	1023	842.573	16691	441.959
NC_000962.3:c1057963-1057646	318	141.578	1683	265.214
NC_000962.3:c2952993-2952562	432	252.042	72	6.37334
NC_000962.3:852396-853853	1458	1277.57	4473	78.1124
NC_000962.3:c2736831-2734792	2040	1859.57	9597.17	115.143
NC_000962.3:3274949-3276217	1269	1088.57	12737	261.046
NC_000962.3:c2234649-2234305	345	166.895	441	58.9524
NC_000962.3:3697198-3698097	900	719.573	3312	102.689
NC_000962.3:1777859-1778539	681	500.631	1843	82.1324
NC_000962.3:251782-253602	1821	1640.57	9444	128.43
NC_000962.3:c1393052-1389357	3696	3515.57	15978	101.399
NC_000962.3:c3725844-3724615	1230	1049.57	7270	154.536
NC_000962.3:763370-767320	3951	3770.57	113782	673.245
NC_000962.3:2209327-2210604	1278	1097.57	160	3.25232
NC_000962.3:3017835-3019421	1587	1406.57	15317	242.951
NC_000962.3:c2086981-2084756	2226	2045.57	49217	536.793
NC_000962.3:351525-351818	294	119.525	7047	1315.39
NC_000962.3:3022461-3023432	972	791.573	66233	1866.77
NC_000962.3:1339349-1340524	1176	995.573	160082	3587.36
NC_000962.3:4325074-4325478	405	225.317	1340	132.684
NC_000962.3:c1588482-1587772	711	530.631	14510	610.073
NC_000962.3:c3714332-3713394	939	758.573	2592	76.2332
NC_000962.3:2547749-2548939	1191	1010.57	3565	78.7043
NC_000962.3:c3672297-3671845	453	272.901	580	47.4166
NC_000962.3:c3620531-3617682	2850	2669.57	10597	88.5621
NC_000962.3:1096822-1097508	687	506.631	7616	335.384
NC_000962.3:1922745-1923689	945	764.573	11532	336.506
NC_000962.3:c4040704-4038158	2547	2366.57	87542	825.284
NC_000962.3:c4361925-4360543	1383	1202.57	15030	278.84
NC_000962.3:4034057-4034374	318	141.578	3096	487.881
NC_000962.3:c2763175-2762531	645	464.631	7334	352.16
NC_000962.3:2726193-2726780	588	407.631	714	39.0785
NC_000962.3:c236507-234516	1992	1811.57	7686	94.6567
NC_000962.3:3339854-3342082	2229	2048.57	5873	63.961
NC_000962.3:3096959-3097645	687	506.631	2549	112.25
NC_000962.3:c4113515-4112322	1194	1013.57	4728	104.071
NC_000962.3:c3074471-3073680	792	611.573	2941	107.289
NC_000962.3:c4008182-4007331	852	671.573	1196	39.7324
NC_000962.3:c3792353-3790848	1506	1325.57	8570	144.239
NC_000962.3:1939599-1940291	693	512.631	5118	222.742
NC_000962.3:c651504-650779	726	545.631	1543	63.0919
NC_000962.3:c3318815-3318330	486	305.756	1410	102.885
NC_000962.3:2307821-2308156	336	158.332	2437	343.394
NC_000962.3:c4312669-4311704	966	785.573	3493	99.2016
NC_000962.3:c1537644-1535683	1962	1781.57	3803	47.6244
NC_000962.3:c2274508-2272787	1722	1541.57	767	11.1004
NC_000962.3:1810240-1811058	819	638.573	27437	958.59
NC_000962.3:c895628-894972	657	476.631	287	13.434
NC_000962.3:2183372-2183869	498	317.745	4359	306.066
NC_000962.3:c1852035-1848517	3519	3338.57	4349	29.0627
NC_000962.3:c909318-908485	834	653.573	4178	142.62
NC_000962.3:c4045210-4044281	930	749.573	2481	73.8447
NC_000962.3:c1039914-1037920	1995	1814.57	66633	819.26
