target_id	length	eff_length	est_counts	tpm
NC_000962.3:4352609-4352896	288	121.954	3707	394.733
NC_000962.3:c2156111-2153889	2223	2053.74	4088	25.8487
NC_000962.3:759807-763325	3519	3349.74	60548	234.727
NC_000962.3:c2289241-2288681	561	391.745	455	15.0828
NC_000962.3:1674202-1675011	810	640.745	245	4.96542
NC_000962.3:c3499915-3499262	654	484.745	6654	178.256
NC_000962.3:c17470-15590	1881	1711.74	533	4.04355
NC_000962.3:851608-852351	744	574.745	996	22.504
NC_000962.3:c2278932-2278498	435	265.942	43318	2115.22
NC_000962.3:c2715332-2714124	1209	1039.74	44	0.549542
NC_000962.3:7302-9818	2517	2347.74	2671	14.774
NC_000962.3:565797-566396	600	430.745	1650	49.7438
NC_000962.3:5240-7267	2028	1858.74	6577	45.9497
NC_000962.3:4352274-4352576	303	136.193	2786	265.645
NC_000962.3:c2409524-2408385	1140	970.745	986	13.1901
NC_000962.3:c497314-495062	2253	2083.74	2585	16.1098
NC_000962.3:c3499265-3497529	1737	1567.74	18519	153.397
NC_000962.3:1128091-1129179	1089	919.745	576	8.13261
NC_000962.3:c3051424-3049052	2373	2203.74	759	4.47255
NC_000962.3:c4087257-4084453	2805	2635.74	806	3.97106
NC_000962.3:557527-558813	1287	1117.74	777	9.02721
NC_000962.3:4246514-4249810	3297	3127.74	368	1.52789
NC_000962.3:c2224029-2223343	687	517.745	957	24.0033
NC_000962.3:c2062674-2061178	1497	1327.74	726	7.10063
NC_000962.3:c2370792-2370598	195	50.7094	237	60.6924
NC_000962.3:4314178-4314723	546	376.745	9747	335.969
NC_000962.3:c4266658-4265642	1017	847.745	4193	64.2295
NC_000962.3:1673440-1674183	744	574.745	248	5.6034
NC_000962.3:2507146-2507637	492	322.81	151	6.07441
NC_000962.3:c2135867-2134890	978	808.745	223	3.5807
NC_000962.3:351848-352138	291	124.734	384	39.9779
NC_000962.3:c1220186-1219248	939	769.745	125	2.10881
NC_000962.3:c2134872-2134273	600	430.745	48	1.44709
NC_000962.3:1833542-1834987	1446	1276.74	2385	24.2582
NC_000962.3:2066457-2068883	2427	2257.74	2486	14.2989
NC_000962.3:c18762-17467	1296	1126.74	685	7.89478
NC_000962.3:c1138060-1136573	1488	1318.74	461	4.53957
NC_000962.3:1471846-1473382	1537	1367.74	20669	196.241
NC_000962.3:4351075-4352181	1107	937.745	1544	21.3815
NC_000962.3:c3067945-3067193	753	583.745	20	0.44492
NC_000962.3:528608-530230	1623	1453.74	5049	45.1016
NC_000962.3:c1299804-1298764	1041	871.745	538	8.01434
NC_000962.3:c1133908-1133333	576	406.745	96	3.06496
NC_000962.3:c442299-441265	1035	865.745	666	9.98986
NC_000962.3:c2456743-2455631	1113	943.745	166	2.28417
NC_000962.3:1046136-1048415	2280	2110.74	651	4.00516
NC_000962.3:c2441720-2440332	1389	1219.74	640	6.81375
NC_000962.3:c1744836-1744426	411	242.08	129	6.91998
NC_000962.3:c1101480-1101025	456	286.872	339	15.3457
NC_000962.3:c2405398-2404616	783	613.745	1278	27.0407
NC_000962.3:c3919200-3917998	1203	1033.74	157	1.97225
NC_000962.3:1364413-1365186	774	604.745	1720	36.9344
NC_000962.3:c4152217-4151180	1038	868.745	694	10.3739
NC_000962.3:c1865382-1862347	3036	2866.74	297	1.34537
NC_000962.3:c2179436-2178957	480	310.857	511	21.3469
NC_000962.3:1352144-1353118	975	805.745	243	3.91637
NC_000962.3:c4261146-4255945	5202	5032.74	7770	20.0489
NC_000962.3:c4025039-4024344	696	526.745	5636	138.946
NC_000962.3:198534-199898	1365	1195.74	381	4.13772
NC_000962.3:c3362986-3361130	1857	1687.74	1085	8.3483
NC_000962.3:c3836891-3835272	1620	1450.74	2362	21.1429
NC_000962.3:c3907007-3906174	834	664.745	879	17.1715
NC_000962.3:1917940-1918746	807	637.745	108	2.19913
NC_000962.3:c3343820-3343176	645	475.745	651	17.7698
NC_000962.3:c1415840-1413960	1881	1711.74	430	3.26215
NC_000962.3:2506278-2507153	876	706.745	138	2.53566
NC_000962.3:c858037-856682	1356	1186.74	327	3.57821
NC_000962.3:1816189-1817607	1419	1249.74	1066	11.0767
NC_000962.3:c4269833-4268925	909	739.745	167	2.93163
NC_000962.3:c3841420-3840194	1227	1057.74	156	1.91522
NC_000962.3:3086820-3087935	1116	946.745	50339	690.473
NC_000962.3:1002812-1003792	981	811.745	106	1.69575
NC_000962.3:3474007-3475377	1371	1201.74	68	0.734804
NC_000962.3:1973630-1976227	2598	2428.74	837	4.47526
NC_000962.3:c3374620-3372545	2076	1906.74	129	0.878561
NC_000962.3:3023565-3024257	693	523.745	2027	50.2584
NC_000962.3:c3627349-3626663	687	517.745	1886	47.3043
NC_000962.3:4116478-4117152	675	505.745	968	24.8553
NC_000962.3:4209047-4209526	480	310.857	346	14.4541
NC_000962.3:4356693-4357535	843	673.745	827	15.9399
NC_000962.3:c4025544-4025056	489	319.826	18574	754.165
NC_000962.3:c2745724-2745314	411	242.08	113	6.06169
NC_000962.3:419835-421712	1878	1708.74	8074	61.3602
NC_000962.3:c516892-516017	876	706.745	36	0.661477
NC_000962.3:c247318-244484	2835	2665.74	2414	11.7596
NC_000962.3:c3985445-3984144	1302	1132.74	440	5.04424
NC_000962.3:c1230971-1230660	312	144.721	734	65.8629
NC_000962.3:3834892-3835200	309	141.793	743	68.0469
NC_000962.3:1042115-1043239	1125	955.745	191	2.59517
NC_000962.3:c2763774-2763172	603	433.745	533	15.9576
NC_000962.3:1870842-1871354	513	343.745	201	7.59338
NC_000962.3:4153740-4155674	1935	1765.74	2832	20.8276
NC_000962.3:1872639-1874051	1413	1243.74	276	2.88173
NC_000962.3:c462002-459456	2547	2377.74	561	3.06389
NC_000962.3:1594042-1595982	1941	1771.74	847	6.20808
NC_000962.3:c309547-307877	1671	1501.74	547	4.73005
NC_000962.3:c1967637-1965955	1683	1513.74	13518	115.967
NC_000962.3:2518115-2519365	1251	1081.74	3094	37.1424
NC_000962.3:c625480-624473	1008	838.745	142	2.19854
NC_000962.3:c3332754-3332071	684	514.745	168	4.23831
NC_000962.3:c639956-639012	945	775.745	235	3.93391
NC_000962.3:c2924820-2924230	591	421.745	16	0.492658
NC_000962.3:3786314-3787489	1176	1006.74	486	6.26891
NC_000962.3:3031788-3032498	711	541.745	905	21.6935
NC_000962.3:c2475970-2474864	1107	937.745	449	6.2178
NC_000962.3:2487615-2489051	1437	1267.74	928	9.50585
NC_000962.3:898831-899787	957	787.745	5196	85.6562
NC_000962.3:c1494425-1492320	2106	1936.74	1663	11.1505
NC_000962.3:c3223524-3221767	1758	1588.74	79	0.645725
NC_000962.3:c3183011-3181770	1242	1072.74	718	8.69167
NC_000962.3:89575-89919	345	176.681	517	37.9994
NC_000962.3:552614-554008	1395	1225.74	639	6.7698
NC_000962.3:c157600-156578	1023	853.745	644	9.79564
NC_000962.3:c1057963-1057646	318	150.557	196	16.9056
NC_000962.3:c2952993-2952562	432	262.942	67562	3336.7
NC_000962.3:852396-853853	1458	1288.74	1036	10.4392
NC_000962.3:c2736831-2734792	2040	1870.74	1530.92	10.6271
NC_000962.3:3274949-3276217	1269	1099.74	310	3.66054
NC_000962.3:c2234649-2234305	345	176.681	177	13.0095
NC_000962.3:3697198-3698097	900	730.745	82	1.45721
NC_000962.3:1777859-1778539	681	511.745	30	0.761277
NC_000962.3:251782-253602	1821	1651.74	4866	38.2564
NC_000962.3:c1393052-1389357	3696	3526.74	3268	12.0332
NC_000962.3:c3725844-3724615	1230	1060.74	503	6.15789
NC_000962.3:763370-767320	3951	3781.74	8205	28.1748
NC_000962.3:2209327-2210604	1278	1108.74	17	0.19911
NC_000962.3:3017835-3019421	1587	1417.74	4605	42.18
NC_000962.3:c2086981-2084756	2226	2056.74	3240	20.4569
NC_000962.3:351525-351818	294	127.581	363	36.9484
