target_id	length	eff_length	est_counts	tpm
NC_000962.3:4352609-4352896	288	108.702	12316	2060.25
NC_000962.3:c2156111-2153889	2223	2038.56	13222	117.94
NC_000962.3:759807-763325	3519	3334.56	124333	678.011
NC_000962.3:c2289241-2288681	561	376.592	2779	134.186
NC_000962.3:1674202-1675011	810	625.559	3078	89.4724
NC_000962.3:c3499915-3499262	654	469.592	24265	939.612
NC_000962.3:c17470-15590	1881	1696.56	3516	37.685
NC_000962.3:851608-852351	744	559.559	3674	119.394
NC_000962.3:c2278932-2278498	435	250.823	147962	10726.8
NC_000962.3:c2715332-2714124	1209	1024.56	2325	41.2643
NC_000962.3:7302-9818	2517	2332.56	22568	175.934
NC_000962.3:565797-566396	600	415.592	4959	216.978
NC_000962.3:5240-7267	2028	1843.56	32388	319.459
NC_000962.3:4352274-4352576	303	122.359	11124	1653.16
NC_000962.3:c2409524-2408385	1140	955.559	2299	43.7492
NC_000962.3:c497314-495062	2253	2068.56	8093	71.1427
NC_000962.3:c3499265-3497529	1737	1552.56	46304	542.324
NC_000962.3:1128091-1129179	1089	904.559	4309	86.622
NC_000962.3:c3051424-3049052	2373	2188.56	3303	27.4435
NC_000962.3:c4087257-4084453	2805	2620.56	8773	60.8755
NC_000962.3:557527-558813	1287	1102.56	1927	31.7811
NC_000962.3:4246514-4249810	3297	3112.56	3159	18.4553
NC_000962.3:c2224029-2223343	687	502.559	7752	280.489
NC_000962.3:c2062674-2061178	1497	1312.56	2896	40.1207
NC_000962.3:c2370792-2370598	195	41.143	1001	442.411
NC_000962.3:4314178-4314723	546	361.604	65719	3304.81
NC_000962.3:c4266658-4265642	1017	832.559	21337	466.023
NC_000962.3:1673440-1674183	744	559.559	3230	104.965
NC_000962.3:2507146-2507637	492	307.679	697	41.193
NC_000962.3:c2135867-2134890	978	793.559	4853	111.204
NC_000962.3:351848-352138	291	111.434	3496	570.484
NC_000962.3:c1220186-1219248	939	754.559	1548	37.305
NC_000962.3:c2134872-2134273	600	415.592	795	34.7848
NC_000962.3:1833542-1834987	1446	1261.56	28580	411.949
NC_000962.3:2066457-2068883	2427	2242.56	19894	161.312
NC_000962.3:c18762-17467	1296	1111.56	3573	58.4506
NC_000962.3:c1138060-1136573	1488	1303.56	4503	62.8145
NC_000962.3:1471846-1473382	1537	1352.56	9695	130.341
NC_000962.3:4351075-4352181	1107	922.559	9168	180.705
NC_000962.3:c3067945-3067193	753	568.559	349	11.1619
NC_000962.3:528608-530230	1623	1438.56	10082	127.441
NC_000962.3:c1299804-1298764	1041	856.559	1774	37.6604
NC_000962.3:c1133908-1133333	576	391.592	752	34.9199
NC_000962.3:c442299-441265	1035	850.559	4732	101.165
NC_000962.3:c2456743-2455631	1113	928.559	1988.85	38.9477
NC_000962.3:1046136-1048415	2280	2095.56	6756	58.6244
NC_000962.3:c2441720-2440332	1389	1204.56	8549	129.055
NC_000962.3:c1744836-1744426	411	226.99	371	29.7205
NC_000962.3:c1101480-1101025	456	271.737	1520	101.715
NC_000962.3:c2405398-2404616	783	598.559	6013	182.672
NC_000962.3:c3919200-3917998	1203	1018.56	1440	25.7078
NC_000962.3:1364413-1365186	774	589.559	3201	98.7296
NC_000962.3:c4152217-4151180	1038	853.559	3835	81.6997
NC_000962.3:c1865382-1862347	3036	2851.56	3595	22.9248
NC_000962.3:c2179436-2178957	480	295.689	4179	256.996
NC_000962.3:1352144-1353118	975	790.559	2690	61.8738
NC_000962.3:c4261146-4255945	5202	5017.56	71813	260.255
NC_000962.3:c4025039-4024344	696	511.559	18658	663.221
NC_000962.3:198534-199898	1365	1180.56	4011	61.7808
NC_000962.3:c3362986-3361130	1857	1672.56	12683	137.889
NC_000962.3:c3836891-3835272	1620	1435.56	5260	66.6275
NC_000962.3:c3907007-3906174	834	649.559	3717	104.055
