target_id	length	eff_length	est_counts	tpm
NC_000962.3:4352609-4352896	288	111.746	5061	692.771
NC_000962.3:c2156111-2153889	2223	2043.05	5889	44.0908
NC_000962.3:759807-763325	3519	3339.05	120167	550.488
NC_000962.3:c2289241-2288681	561	381.05	1189	47.7293
NC_000962.3:1674202-1675011	810	630.05	2303	55.9119
NC_000962.3:c3499915-3499262	654	474.05	5018	161.917
NC_000962.3:c17470-15590	1881	1701.05	1842	16.5637
NC_000962.3:851608-852351	744	564.05	2869	77.8033
NC_000962.3:c2278932-2278498	435	255.167	113001	6773.98
NC_000962.3:c2715332-2714124	1209	1029.05	472	7.01602
NC_000962.3:7302-9818	2517	2337.05	9477	62.0281
NC_000962.3:565797-566396	600	420.05	4021	146.426
NC_000962.3:5240-7267	2028	1848.05	16184	133.955
NC_000962.3:4352274-4352576	303	125.734	8054	979.814
NC_000962.3:c2409524-2408385	1140	960.05	5366	85.4953
NC_000962.3:c497314-495062	2253	2073.05	4023	29.6842
NC_000962.3:c3499265-3497529	1737	1557.05	12245	120.293
NC_000962.3:1128091-1129179	1089	909.05	3830	64.4461
NC_000962.3:c3051424-3049052	2373	2193.05	5406	37.7062
NC_000962.3:c4087257-4084453	2805	2625.05	5307	30.9241
NC_000962.3:557527-558813	1287	1107.05	11793	162.946
NC_000962.3:4246514-4249810	3297	3117.05	2763	13.5588
NC_000962.3:c2224029-2223343	687	507.05	2522	76.0816
NC_000962.3:c2062674-2061178	1497	1317.05	2624	30.4752
NC_000962.3:c2370792-2370598	195	41.0232	612	228.196
NC_000962.3:4314178-4314723	546	366.05	331	13.8316
NC_000962.3:c4266658-4265642	1017	837.05	19605	358.262
NC_000962.3:1673440-1674183	744	564.05	2705	73.3559
NC_000962.3:2507146-2507637	492	312.095	442	21.6631
NC_000962.3:c2135867-2134890	978	798.05	3949	75.6907
NC_000962.3:351848-352138	291	114.527	5980	798.693
NC_000962.3:c1220186-1219248	939	759.05	846	17.0485
NC_000962.3:c2134872-2134273	600	420.05	900	32.7738
NC_000962.3:1833542-1834987	1446	1266.05	16272	196.596
NC_000962.3:2066457-2068883	2427	2247.05	10416	70.9045
NC_000962.3:c18762-17467	1296	1116.05	2197	30.1115
NC_000962.3:c1138060-1136573	1488	1308.05	3210	37.5376
NC_000962.3:1471846-1473382	1537	1357.05	8610	97.0494
NC_000962.3:4351075-4352181	1107	927.05	4366	72.0387
NC_000962.3:c3067945-3067193	753	573.05	239	6.37956
NC_000962.3:528608-530230	1623	1443.05	196368	2081.49
NC_000962.3:c1299804-1298764	1041	861.05	33307	591.688
NC_000962.3:c1133908-1133333	576	396.05	513	19.8131
NC_000962.3:c442299-441265	1035	855.05	2855	51.074
NC_000962.3:c2456743-2455631	1113	933.05	961.703	15.766
NC_000962.3:1046136-1048415	2280	2100.05	2903	21.1448
NC_000962.3:c2441720-2440332	1389	1209.05	3485	44.0904
NC_000962.3:c1744836-1744426	411	231.265	113	7.47403
NC_000962.3:c1101480-1101025	456	276.105	966	53.5165
