target_id	length	eff_length	est_counts	tpm
NC_000962.3:4352609-4352896	288	113.904	8511	916.548
NC_000962.3:c2156111-2153889	2223	2045.89	41903	251.232
NC_000962.3:759807-763325	3519	3341.89	94468	346.741
NC_000962.3:c2289241-2288681	561	383.956	1295	41.3715
NC_000962.3:1674202-1675011	810	632.922	882	17.0935
NC_000962.3:c3499915-3499262	654	476.94	12591	323.824
NC_000962.3:c17470-15590	1881	1703.89	1396	10.0498
NC_000962.3:851608-852351	744	566.922	1253	27.1107
NC_000962.3:c2278932-2278498	435	258.049	215914	10263.4
NC_000962.3:c2715332-2714124	1209	1031.89	283	3.36407
NC_000962.3:7302-9818	2517	2339.89	9693	50.8131
NC_000962.3:565797-566396	600	422.956	3196	92.6883
NC_000962.3:5240-7267	2028	1850.89	9699	64.2775
NC_000962.3:4352274-4352576	303	128.126	10760	1030.12
NC_000962.3:c2409524-2408385	1140	962.895	532	6.77714
NC_000962.3:c497314-495062	2253	2075.89	3695	21.8335
NC_000962.3:c3499265-3497529	1737	1559.89	27433	215.721
NC_000962.3:1128091-1129179	1089	911.895	1793	24.1184
NC_000962.3:c3051424-3049052	2373	2195.89	805	4.49674
NC_000962.3:c4087257-4084453	2805	2627.89	3505	16.3604
NC_000962.3:557527-558813	1287	1109.89	25917	286.429
NC_000962.3:4246514-4249810	3297	3119.89	1035	4.06925
NC_000962.3:c2224029-2223343	687	509.94	1140	27.422
NC_000962.3:c2062674-2061178	1497	1319.89	1488	13.8286
NC_000962.3:c2370792-2370598	195	44.4325	606	167.296
NC_000962.3:4314178-4314723	546	368.969	251	8.34445
NC_000962.3:c4266658-4265642	1017	839.895	10515	153.567
NC_000962.3:1673440-1674183	744	566.922	726	15.7082
NC_000962.3:2507146-2507637	492	315.002	152	5.91893
NC_000962.3:c2135867-2134890	978	800.922	1348	20.6449
NC_000962.3:351848-352138	291	116.717	7298	766.978
NC_000962.3:c1220186-1219248	939	761.922	267	4.29847
NC_000962.3:c2134872-2134273	600	422.956	374	10.8465
NC_000962.3:1833542-1834987	1446	1268.89	14956	144.578
NC_000962.3:2066457-2068883	2427	2249.89	5900	32.1665
NC_000962.3:c18762-17467	1296	1118.89	990	10.8532
NC_000962.3:c1138060-1136573	1488	1310.89	1692	15.8324
NC_000962.3:1471846-1473382	1537	1359.89	15810	142.607
NC_000962.3:4351075-4352181	1107	929.895	3192	42.1059
NC_000962.3:c3067945-3067193	753	575.922	49	1.04363
NC_000962.3:528608-530230	1623	1445.89	6754	57.2978
NC_000962.3:c1299804-1298764	1041	863.895	2974	42.2273
NC_000962.3:c1133908-1133333	576	398.956	484	14.881
NC_000962.3:c442299-441265	1035	857.895	2153	30.7839
NC_000962.3:c2456743-2455631	1113	935.895	294	3.85331
NC_000962.3:1046136-1048415	2280	2102.89	1565	9.12873
NC_000962.3:c2441720-2440332	1389	1211.89	2550	25.81
NC_000962.3:c1744836-1744426	411	234.131	27	1.41455
NC_000962.3:c1101480-1101025	456	279.032	848	37.2783
NC_000962.3:c2405398-2404616	783	605.922	2959	59.9021
NC_000962.3:c3919200-3917998	1203	1025.89	534	6.38487
NC_000962.3:1364413-1365186	774	596.922	5246	107.801
NC_000962.3:c4152217-4151180	1038	860.895	909	12.9517
NC_000962.3:c1865382-1862347	3036	2858.89	1358	5.8266
NC_000962.3:c2179436-2178957	480	303.002	948	38.3774
NC_000962.3:1352144-1353118	975	797.922	863	13.2667
NC_000962.3:c4261146-4255945	5202	5024.89	72508	177
NC_000962.3:c4025039-4024344	696	518.94	5452	128.87
NC_000962.3:198534-199898	1365	1187.89	4139	42.7397
NC_000962.3:c3362986-3361130	1857	1679.89	8103	59.1667
NC_000962.3:c3836891-3835272	1620	1442.89	4944	42.0298
NC_000962.3:c3907007-3906174	834	656.922	6173	115.265
NC_000962.3:1917940-1918746	807	629.922	523	10.1842
NC_000962.3:c3343820-3343176	645	467.956	6205	162.648
NC_000962.3:c1415840-1413960	1881	1703.89	1269	9.1355
NC_000962.3:2506278-2507153	876	698.922	189.643	3.3283
NC_000962.3:c858037-856682	1356	1178.89	775	8.06381
NC_000962.3:1816189-1817607	1419	1241.89	1611	15.912
NC_000962.3:c4269833-4268925	909	731.922	912	15.2842
NC_000962.3:c3841420-3840194	1227	1049.89	381	4.45136
NC_000962.3:3086820-3087935	1116	938.895	20789	271.6
NC_000962.3:1002812-1003792	981	803.922	154	2.34974
NC_000962.3:3474007-3475377	1371	1193.89	289	2.96924
NC_000962.3:1973630-1976227	2598	2420.89	1664	8.43123
NC_000962.3:c3374620-3372545	2076	1898.89	590	3.81123
NC_000962.3:3023565-3024257	693	515.94	7200	171.177
NC_000962.3:c3627349-3626663	687	509.94	1750	42.0952
NC_000962.3:4116478-4117152	675	497.94	1837	45.2528
NC_000962.3:4209047-4209526	480	303.002	1878	76.0262
NC_000962.3:4356693-4357535	843	665.922	1527	28.1274
NC_000962.3:c4025544-4025056	489	312.002	33994	1336.47
NC_000962.3:c2745724-2745314	411	234.131	377	19.7513
NC_000962.3:419835-421712	1878	1700.89	5032	36.2891
NC_000962.3:c516892-516017	876	698.922	134	2.35174
NC_000962.3:c247318-244484	2835	2657.89	23902	110.309
NC_000962.3:c3985445-3984144	1302	1124.89	567	6.18279
NC_000962.3:c1230971-1230660	312	136.784	434	38.9196
NC_000962.3:3834892-3835200	309	133.902	259	23.726
NC_000962.3:1042115-1043239	1125	947.895	1401	18.1297
NC_000962.3:c2763774-2763172	603	425.956	5193	149.543
NC_000962.3:1870842-1871354	513	335.991	490	17.8888
NC_000962.3:4153740-4155674	1935	1757.89	3347	23.3548
NC_000962.3:1872639-1874051	1413	1235.89	1197	11.8803
NC_000962.3:c462002-459456	2547	2369.89	2931	15.1705
NC_000962.3:1594042-1595982	1941	1763.89	826	5.74409
NC_000962.3:c309547-307877	1671	1493.89	1287	10.5675
NC_000962.3:c1967637-1965955	1683	1505.89	6004	48.9057
NC_000962.3:2518115-2519365	1251	1073.89	32504	371.269
NC_000962.3:c625480-624473	1008	830.895	500	7.38138
NC_000962.3:c3332754-3332071	684	506.94	756	18.2927
NC_000962.3:c639956-639012	945	767.922	454	7.25191
NC_000962.3:c2924820-2924230	591	413.956	14	0.414846
NC_000962.3:3786314-3787489	1176	998.895	319	3.91728
NC_000962.3:3031788-3032498	711	533.94	1527	35.08
NC_000962.3:c2475970-2474864	1107	929.895	943	12.4392
NC_000962.3:2487615-2489051	1437	1259.89	3322	32.3429
NC_000962.3:898831-899787	957	779.922	19019	299.123
NC_000962.3:c1494425-1492320	2106	1928.89	1263	8.03172
NC_000962.3:c3223524-3221767	1758	1580.89	608	4.71752
NC_000962.3:c3183011-3181770	1242	1064.89	1155	13.3042
NC_000962.3:89575-89919	345	168.714	2539	184.597
NC_000962.3:552614-554008	1395	1217.89	896	9.02426
NC_000962.3:c157600-156578	1023	845.895	652	9.45464
NC_000962.3:c1057963-1057646	318	142.536	663	57.056
NC_000962.3:c2952993-2952562	432	255.049	16389	788.21
NC_000962.3:852396-853853	1458	1280.89	1323	12.6695
NC_000962.3:c2736831-2734792	2040	1862.89	2218	14.6045
NC_000962.3:3274949-3276217	1269	1091.89	2296	25.7932
NC_000962.3:c2234649-2234305	345	168.714	170	12.3598
NC_000962.3:3697198-3698097	900	722.922	171	2.90147
NC_000962.3:1777859-1778539	681	503.94	132	3.21298
NC_000962.3:251782-253602	1821	1643.89	40057	298.895
NC_000962.3:c1393052-1389357	3696	3518.89	9645	33.6209
NC_000962.3:c3725844-3724615	1230	1052.89	934	10.8812
NC_000962.3:763370-767320	3951	3773.89	86911	282.487
NC_000962.3:2209327-2210604	1278	1100.89	138	1.53761
NC_000962.3:3017835-3019421	1587	1409.89	7071	61.5188
NC_000962.3:c2086981-2084756	2226	2048.89	4112	24.6177
NC_000962.3:351525-351818	294	119.577	9268	950.718
NC_000962.3:3022461-3023432	972	794.922	30843	475.933
NC_000962.3:1339349-1340524	1176	998.895	4566.34	56.0741
NC_000962.3:4325074-4325478	405	228.192	607	32.6288
NC_000962.3:c1588482-1587772	711	533.94	1808	41.5355
NC_000962.3:c3714332-3713394	939	761.922	846	13.6199
NC_000962.3:2547749-2548939	1191	1013.89	159	1.92361
NC_000962.3:c3672297-3671845	453	276.032	120	5.33256
NC_000962.3:c3620531-3617682	2850	2672.89	7027	32.2479
NC_000962.3:1096822-1097508	687	509.94	814	19.5803
NC_000962.3:1922745-1923689	945	767.922	80	1.27787
NC_000962.3:c4040704-4038158	2547	2369.89	21598	111.789
NC_000962.3:c4361925-4360543	1383	1205.89	8148	82.881
NC_000962.3:4034057-4034374	318	142.536	612	52.6671
NC_000962.3:c2763175-2762531	645	467.956	5993	157.091
NC_000962.3:2726193-2726780	588	410.956	362	10.805
NC_000962.3:c236507-234516	1992	1814.89	1363	9.21209
NC_000962.3:3339854-3342082	2229	2051.89	2035	12.1653
NC_000962.3:3096959-3097645	687	509.94	569	13.6869
NC_000962.3:c4113515-4112322	1194	1016.89	996	12.0143
NC_000962.3:c3074471-3073680	792	614.922	544	10.8516
NC_000962.3:c4008182-4007331	852	674.922	255	4.63447
NC_000962.3:c3792353-3790848	1506	1328.89	407	3.75679
NC_000962.3:1939599-1940291	693	515.94	349	8.29735
NC_000962.3:c651504-650779	726	548.94	143	3.19539
NC_000962.3:c3318815-3318330	486	309.002	241	9.56685
NC_000962.3:2307821-2308156	336	159.867	908	69.6691
NC_000962.3:c4312669-4311704	966	788.922	519	8.0695
NC_000962.3:c1537644-1535683	1962	1784.89	959	6.59052
NC_000962.3:c2274508-2272787	1722	1544.89	3248	25.7888
NC_000962.3:1810240-1811058	819	641.922	1194	22.8158
NC_000962.3:c895628-894972	657	479.94	252	6.44061
NC_000962.3:2183372-2183869	498	321.002	234	8.94173
NC_000962.3:c1852035-1848517	3519	3341.89	2388	8.76506
NC_000962.3:c909318-908485	834	656.922	2718.5	50.7609
NC_000962.3:c4045210-4044281	930	752.922	1266	20.6252
