target_id	length	eff_length	est_counts	tpm
NC_000962.3:4352609-4352896	288	110.379	3713	526.882
NC_000962.3:c2156111-2153889	2223	2041.06	4724	36.2518
NC_000962.3:759807-763325	3519	3337.06	149744	702.847
NC_000962.3:c2289241-2288681	561	379.111	747	30.8624
NC_000962.3:1674202-1675011	810	628.063	286	7.13245
NC_000962.3:c3499915-3499262	654	472.084	4161	138.056
NC_000962.3:c17470-15590	1881	1699.06	691	6.37007
NC_000962.3:851608-852351	744	562.084	2688	74.9038
NC_000962.3:c2278932-2278498	435	253.278	16538	1022.73
NC_000962.3:c2715332-2714124	1209	1027.06	174	2.65355
NC_000962.3:7302-9818	2517	2335.06	8191	54.9432
NC_000962.3:565797-566396	600	418.098	3482	130.445
NC_000962.3:5240-7267	2028	1846.06	23201	196.85
NC_000962.3:4352274-4352576	303	124.283	3459	435.928
NC_000962.3:c2409524-2408385	1140	958.063	1062	17.3623
NC_000962.3:c497314-495062	2253	2071.06	5025	38.003
NC_000962.3:c3499265-3497529	1737	1555.06	15955	160.703
NC_000962.3:1128091-1129179	1089	907.063	1872	32.3254
NC_000962.3:c3051424-3049052	2373	2191.06	2628	18.7865
NC_000962.3:c4087257-4084453	2805	2623.06	2594	15.4895
NC_000962.3:557527-558813	1287	1105.06	5394	76.4539
NC_000962.3:4246514-4249810	3297	3115.06	788	3.96219
NC_000962.3:c2224029-2223343	687	505.084	2204	68.3477
NC_000962.3:c2062674-2061178	1497	1315.06	967	11.5174
NC_000962.3:c2370792-2370598	195	41.6028	791	297.804
NC_000962.3:4314178-4314723	546	364.111	776	33.3813
NC_000962.3:c4266658-4265642	1017	835.063	5653	106.032
NC_000962.3:1673440-1674183	744	562.084	480	13.3757
NC_000962.3:2507146-2507637	492	310.133	199	10.0503
NC_000962.3:c2135867-2134890	978	796.063	630	12.3956
NC_000962.3:351848-352138	291	113.101	1596	221.025
NC_000962.3:c1220186-1219248	939	757.063	168	3.47579
NC_000962.3:c2134872-2134273	600	418.098	256	9.59042
NC_000962.3:1833542-1834987	1446	1264.06	8010	99.252
NC_000962.3:2066457-2068883	2427	2245.06	12774	89.1198
NC_000962.3:c18762-17467	1296	1114.06	1040	14.6217
NC_000962.3:c1138060-1136573	1488	1306.06	1824	21.8744
NC_000962.3:1471846-1473382	1537	1355.06	3053	35.2893
NC_000962.3:4351075-4352181	1107	925.063	4092	69.2851
NC_000962.3:c3067945-3067193	753	571.084	90	2.46842
NC_000962.3:528608-530230	1623	1441.06	99204	1078.26
NC_000962.3:c1299804-1298764	1041	859.063	6785	123.709
NC_000962.3:c1133908-1133333	576	394.111	193	7.67033
NC_000962.3:c442299-441265	1035	853.063	947	17.3878
NC_000962.3:c2456743-2455631	1113	931.063	311	5.23187
NC_000962.3:1046136-1048415	2280	2098.06	1051	7.84621
NC_000962.3:c2441720-2440332	1389	1207.06	1426	18.504
NC_000962.3:c1744836-1744426	411	229.399	149	10.1735
NC_000962.3:c1101480-1101025	456	274.182	3616	206.569
NC_000962.3:c2405398-2404616	783	601.084	8010	208.724
NC_000962.3:c3919200-3917998	1203	1021.06	400	6.13597
NC_000962.3:1364413-1365186	774	592.084	24804	656.167
NC_000962.3:c4152217-4151180	1038	856.063	643	11.7647
NC_000962.3:c1865382-1862347	3036	2854.06	772	4.23672
NC_000962.3:c2179436-2178957	480	298.163	764	40.1343
NC_000962.3:1352144-1353118	975	793.063	962	18.9995
NC_000962.3:c4261146-4255945	5202	5020.06	19096	59.5812
NC_000962.3:c4025039-4024344	696	514.084	14199	432.613
NC_000962.3:198534-199898	1365	1183.06	506	6.69913
NC_000962.3:c3362986-3361130	1857	1675.06	5849	54.6923
NC_000962.3:c3836891-3835272	1620	1438.06	28432	309.674
NC_000962.3:c3907007-3906174	834	652.063	964	23.156
NC_000962.3:1917940-1918746	807	625.084	345	8.64483
NC_000962.3:c3343820-3343176	645	463.084	623	21.0719
NC_000962.3:c1415840-1413960	1881	1699.06	1551	14.2981
NC_000962.3:2506278-2507153	876	694.063	197	4.44573
NC_000962.3:c858037-856682	1356	1174.06	1902	25.3743
NC_000962.3:1816189-1817607	1419	1237.06	2338	29.6025
NC_000962.3:c4269833-4268925	909	727.063	238	5.1272
NC_000962.3:c3841420-3840194	1227	1045.06	293	4.39138
NC_000962.3:3086820-3087935	1116	934.063	226113	3791.62
NC_000962.3:1002812-1003792	981	799.063	194	3.80274
NC_000962.3:3474007-3475377	1371	1189.06	153	2.0154
NC_000962.3:1973630-1976227	2598	2416.06	2774	17.9835
NC_000962.3:c3374620-3372545	2076	1894.06	521	4.30843
NC_000962.3:3023565-3024257	693	511.084	18737	574.227
NC_000962.3:c3627349-3626663	687	505.084	1972	61.1532
NC_000962.3:4116478-4117152	675	493.084	4073	129.381
NC_000962.3:4209047-4209526	480	298.163	755	39.6615
NC_000962.3:4356693-4357535	843	661.063	2581	61.1534
NC_000962.3:c4025544-4025056	489	307.133	26566	1354.8
NC_000962.3:c2745724-2745314	411	229.399	263	17.9573
NC_000962.3:419835-421712	1878	1696.06	92519	854.407
NC_000962.3:c516892-516017	876	694.063	147	3.31737
NC_000962.3:c247318-244484	2835	2653.06	10427	61.5584
NC_000962.3:c3985445-3984144	1302	1120.06	1813	25.3531
NC_000962.3:c1230971-1230660	312	132.755	2058	242.813
NC_000962.3:3834892-3835200	309	129.906	1419	171.092
NC_000962.3:1042115-1043239	1125	943.063	337	5.59712
NC_000962.3:c2763774-2763172	603	421.098	4999	185.941
NC_000962.3:1870842-1871354	513	331.111	138	6.52801
NC_000962.3:4153740-4155674	1935	1753.06	8608	76.9096
NC_000962.3:1872639-1874051	1413	1231.06	319	4.05869
NC_000962.3:c462002-459456	2547	2365.06	9163	60.6835
NC_000962.3:1594042-1595982	1941	1759.06	1349	12.0117
NC_000962.3:c309547-307877	1671	1489.06	877	9.22491
NC_000962.3:c1967637-1965955	1683	1501.06	14800	154.432
NC_000962.3:2518115-2519365	1251	1069.06	16600	243.209
NC_000962.3:c625480-624473	1008	826.063	492	9.32884
NC_000962.3:c3332754-3332071	684	502.084	654	20.4022
NC_000962.3:c639956-639012	945	763.063	657	13.4859
