target_id	length	eff_length	est_counts	tpm
NC_000962.3:4352609-4352896	288	119.3	23543	4679.93
NC_000962.3:c2156111-2153889	2223	2047	5598	64.8537
NC_000962.3:759807-763325	3519	3343	72158	511.88
NC_000962.3:c2289241-2288681	561	385.014	2591	159.592
NC_000962.3:1674202-1675011	810	634	2616	97.8517
NC_000962.3:c3499915-3499262	654	478	4381	217.353
NC_000962.3:c17470-15590	1881	1705	9100	126.572
NC_000962.3:851608-852351	744	568	3922	163.749
NC_000962.3:c2278932-2278498	435	259.406	26205	2395.65
NC_000962.3:c2715332-2714124	1209	1033	272	6.24437
NC_000962.3:7302-9818	2517	2341	43832	444.027
NC_000962.3:565797-566396	600	424	6311	352.982
NC_000962.3:5240-7267	2028	1852	53762	688.421
NC_000962.3:4352274-4352576	303	132.599	32398	5794.27
NC_000962.3:c2409524-2408385	1140	964	11573	284.701
NC_000962.3:c497314-495062	2253	2077	4617	52.7161
NC_000962.3:c3499265-3497529	1737	1561	8137	123.618
NC_000962.3:1128091-1129179	1089	913	3548	92.1579
NC_000962.3:c3051424-3049052	2373	2197	17017	183.685
NC_000962.3:c4087257-4084453	2805	2629	9325	84.1159
NC_000962.3:557527-558813	1287	1111	1750	37.3546
NC_000962.3:4246514-4249810	3297	3121	5477	41.6168
NC_000962.3:c2224029-2223343	687	511	8822	409.417
NC_000962.3:c2062674-2061178	1497	1321	3212	57.6624
NC_000962.3:c2370792-2370598	195	49.0103	1372	663.876
NC_000962.3:4314178-4314723	546	370.027	127739	8186.73
NC_000962.3:c4266658-4265642	1017	841	48184	1358.71
NC_000962.3:1673440-1674183	744	568	4279	178.654
NC_000962.3:2507146-2507637	492	316.105	495	37.1358
NC_000962.3:c2135867-2134890	978	802	4460	131.88
NC_000962.3:351848-352138	291	121.84	9400	1829.61
NC_000962.3:c1220186-1219248	939	763	3304	102.692
NC_000962.3:c2134872-2134273	600	424	695	38.8722
NC_000962.3:1833542-1834987	1446	1270	29392	548.84
NC_000962.3:2066457-2068883	2427	2251	19474	205.163
NC_000962.3:c18762-17467	1296	1120	8330	176.379
NC_000962.3:c1138060-1136573	1488	1312	4690	84.7733
NC_000962.3:1471846-1473382	1537	1361	18693	325.717
NC_000962.3:4351075-4352181	1107	931	8419	214.452
NC_000962.3:c3067945-3067193	753	577	254	10.4395
NC_000962.3:528608-530230	1623	1447	8112	132.947
NC_000962.3:c1299804-1298764	1041	865	1070	29.3351
NC_000962.3:c1133908-1133333	576	400.014	199	11.7977
NC_000962.3:c442299-441265	1035	859	4869	134.421
NC_000962.3:c2456743-2455631	1113	937	2528.82	64.0027
NC_000962.3:1046136-1048415	2280	2104	12912	145.535
NC_000962.3:c2441720-2440332	1389	1213	6522	127.509
NC_000962.3:c1744836-1744426	411	235.667	285	28.6792
NC_000962.3:c1101480-1101025	456	280.253	943	79.7961
NC_000962.3:c2405398-2404616	783	607	15804	617.445
NC_000962.3:c3919200-3917998	1203	1027	3280	75.7397
NC_000962.3:1364413-1365186	774	598	4400	174.49
NC_000962.3:c4152217-4151180	1038	862	4331	119.152
NC_000962.3:c1865382-1862347	3036	2860	3109	25.7795
NC_000962.3:c2179436-2178957	480	304.137	3397	264.878
NC_000962.3:1352144-1353118	975	799	2720	80.7313
NC_000962.3:c4261146-4255945	5202	5026	69301	326.992
NC_000962.3:c4025039-4024344	696	520	21476	979.422
NC_000962.3:198534-199898	1365	1189	12819	255.677
NC_000962.3:c3362986-3361130	1857	1681	7940	112.014
NC_000962.3:c3836891-3835272	1620	1444	4560	74.8889
NC_000962.3:c3907007-3906174	834	658	19134	689.604
NC_000962.3:1917940-1918746	807	631	2056	77.2705
NC_000962.3:c3343820-3343176	645	469	24150	1221.14
NC_000962.3:c1415840-1413960	1881	1705	2409	33.5068
NC_000962.3:2506278-2507153	876	700	619	20.9707
NC_000962.3:c858037-856682	1356	1180	676	13.5858
NC_000962.3:1816189-1817607	1419	1243	4441	84.7285
NC_000962.3:c4269833-4268925	909	733	6329	204.763
