target_id	length	eff_length	est_counts	tpm
NC_000962.3:4352609-4352896	288	125.832	1051	100.923
NC_000962.3:c2156111-2153889	2223	2059.21	1164	6.83018
NC_000962.3:759807-763325	3519	3355.21	43692	157.348
NC_000962.3:c2289241-2288681	561	397.211	162	4.92804
NC_000962.3:1674202-1675011	810	646.211	76	1.42108
NC_000962.3:c3499915-3499262	654	490.211	1939	47.7942
NC_000962.3:c17470-15590	1881	1717.21	155	1.09066
NC_000962.3:851608-852351	744	580.211	703	14.6403
NC_000962.3:c2278932-2278498	435	271.242	13689	609.81
NC_000962.3:c2715332-2714124	1209	1045.21	34	0.393057
NC_000962.3:7302-9818	2517	2353.21	1395	7.16297
NC_000962.3:565797-566396	600	436.211	1018	28.1989
NC_000962.3:5240-7267	2028	1864.21	3516	22.7894
NC_000962.3:4352274-4352576	303	140.36	914	78.6836
NC_000962.3:c2409524-2408385	1140	976.211	361	4.46831
NC_000962.3:c497314-495062	2253	2089.21	1080	6.24628
NC_000962.3:c3499265-3497529	1737	1573.21	7486	57.4967
NC_000962.3:1128091-1129179	1089	925.211	353	4.61014
NC_000962.3:c3051424-3049052	2373	2209.21	344	1.88149
NC_000962.3:c4087257-4084453	2805	2641.21	582	2.66256
NC_000962.3:557527-558813	1287	1123.21	1422	15.2974
NC_000962.3:4246514-4249810	3297	3133.21	193	0.744299
NC_000962.3:c2224029-2223343	687	523.211	310	7.15921
NC_000962.3:c2062674-2061178	1497	1333.21	311	2.81865
NC_000962.3:c2370792-2370598	195	51.8394	155	36.1286
NC_000962.3:4314178-4314723	546	382.211	206	6.51245
NC_000962.3:c4266658-4265642	1017	853.211	3036	42.9957
NC_000962.3:1673440-1674183	744	580.211	112	2.33245
NC_000962.3:2507146-2507637	492	328.222	45	1.65663
NC_000962.3:c2135867-2134890	978	814.211	81	1.20207
NC_000962.3:351848-352138	291	128.687	534	50.1401
NC_000962.3:c1220186-1219248	939	775.211	38	0.592303
NC_000962.3:c2134872-2134273	600	436.211	32	0.886408
NC_000962.3:1833542-1834987	1446	1282.21	1291	12.166
NC_000962.3:2066457-2068883	2427	2263.21	1342	7.16486
NC_000962.3:c18762-17467	1296	1132.21	200	2.13443
NC_000962.3:c1138060-1136573	1488	1324.21	328	2.99293
NC_000962.3:1471846-1473382	1537	1373.21	28105	247.301
NC_000962.3:4351075-4352181	1107	943.211	635	8.13476
NC_000962.3:c3067945-3067193	753	589.211	16	0.328117
NC_000962.3:528608-530230	1623	1459.21	11999	99.3589
NC_000962.3:c1299804-1298764	1041	877.211	2288	31.5161
NC_000962.3:c1133908-1133333	576	412.211	60	1.75878
NC_000962.3:c442299-441265	1035	871.211	234	3.24543
NC_000962.3:c2456743-2455631	1113	949.211	96	1.22205
NC_000962.3:1046136-1048415	2280	2116.21	277	1.58162
NC_000962.3:c2441720-2440332	1389	1225.21	311	3.06711
NC_000962.3:c1744836-1744426	411	247.259	63	3.07871
NC_000962.3:c1101480-1101025	456	292.233	575	23.7749
NC_000962.3:c2405398-2404616	783	619.211	1010	19.7089
NC_000962.3:c3919200-3917998	1203	1039.21	69	0.802279
NC_000962.3:1364413-1365186	774	610.211	3316	65.6621
NC_000962.3:c4152217-4151180	1038	874.211	129	1.78301
NC_000962.3:c1865382-1862347	3036	2872.21	184	0.774072
NC_000962.3:c2179436-2178957	480	316.222	163	6.22838
NC_000962.3:1352144-1353118	975	811.211	133	1.98106
NC_000962.3:c4261146-4255945	5202	5038.21	6432	15.4259
NC_000962.3:c4025039-4024344	696	532.211	4826	109.568
NC_000962.3:198534-199898	1365	1201.21	134	1.34792
NC_000962.3:c3362986-3361130	1857	1693.21	576	4.11047
NC_000962.3:c3836891-3835272	1620	1456.21	2853	23.6732
NC_000962.3:c3907007-3906174	834	670.211	746	13.4495
NC_000962.3:1917940-1918746	807	643.211	57	1.07078
NC_000962.3:c3343820-3343176	645	481.211	247	6.20214
NC_000962.3:c1415840-1413960	1881	1717.21	524	3.68712
NC_000962.3:2506278-2507153	876	712.211	54	0.916147
NC_000962.3:c858037-856682	1356	1192.21	746	7.56077
NC_000962.3:1816189-1817607	1419	1255.21	377	3.62915
NC_000962.3:c4269833-4268925	909	745.211	82	1.32958
NC_000962.3:c3841420-3840194	1227	1063.21	64	0.727345
NC_000962.3:3086820-3087935	1116	952.211	51221	649.972
NC_000962.3:1002812-1003792	981	817.211	76	1.12372
NC_000962.3:3474007-3475377	1371	1207.21	21	0.210192
NC_000962.3:1973630-1976227	2598	2434.21	454	2.2536
NC_000962.3:c3374620-3372545	2076	1912.21	81	0.511834
NC_000962.3:3023565-3024257	693	529.211	2238	51.0989
NC_000962.3:c3627349-3626663	687	523.211	606	13.9951
NC_000962.3:4116478-4117152	675	511.211	599	14.1582
NC_000962.3:4209047-4209526	480	316.222	199	7.60397
NC_000962.3:4356693-4357535	843	679.211	513	9.12626
NC_000962.3:c4025544-4025056	489	325.222	13633	506.514
NC_000962.3:c2745724-2745314	411	247.259	77	3.76287
NC_000962.3:419835-421712	1878	1714.21	8100	57.0954
NC_000962.3:c516892-516017	876	712.211	23	0.390211
NC_000962.3:c247318-244484	2835	2671.21	2429	10.9875
NC_000962.3:c3985445-3984144	1302	1138.21	316	3.35463
NC_000962.3:c1230971-1230660	312	149.119	555	44.9718
NC_000962.3:3834892-3835200	309	146.168	558	46.1276
NC_000962.3:1042115-1043239	1125	961.211	92	1.15651
NC_000962.3:c2763774-2763172	603	439.211	436	11.9948
NC_000962.3:1870842-1871354	513	349.211	99	3.42553
NC_000962.3:4153740-4155674	1935	1771.21	1556	10.615
NC_000962.3:1872639-1874051	1413	1249.21	168	1.625
NC_000962.3:c462002-459456	2547	2383.21	855	4.33495
NC_000962.3:1594042-1595982	1941	1777.21	326	2.21645
NC_000962.3:c309547-307877	1671	1507.21	288	2.30886
NC_000962.3:c1967637-1965955	1683	1519.21	5973	47.5067
NC_000962.3:2518115-2519365	1251	1087.21	2462	27.3624
NC_000962.3:c625480-624473	1008	844.211	75	1.07347
NC_000962.3:c3332754-3332071	684	520.211	135	3.1357
NC_000962.3:c639956-639012	945	781.211	114	1.76326
NC_000962.3:c2924820-2924230	591	427.211	11	0.311122
NC_000962.3:3786314-3787489	1176	1012.21	426	5.08532
NC_000962.3:3031788-3032498	711	547.211	626	13.8229
NC_000962.3:c2475970-2474864	1107	943.211	217	2.77991
NC_000962.3:2487615-2489051	1437	1273.21	475	4.50789
NC_000962.3:898831-899787	957	793.211	4846	73.8201
