target_id	length	eff_length	est_counts	tpm
NC_000962.3:4352609-4352896	288	113.042	16326	2404.28
NC_000962.3:c2156111-2153889	2223	2042.12	14711	119.924
NC_000962.3:759807-763325	3519	3338.12	132123	658.903
NC_000962.3:c2289241-2288681	561	380.194	3387	148.305
NC_000962.3:1674202-1675011	810	629.125	3220	85.205
NC_000962.3:c3499915-3499262	654	473.181	27061	952.057
NC_000962.3:c17470-15590	1881	1700.12	4265	41.7623
NC_000962.3:851608-852351	744	563.164	4064	120.134
NC_000962.3:c2278932-2278498	435	254.709	181620	11870.4
NC_000962.3:c2715332-2714124	1209	1028.12	2684	43.4593
NC_000962.3:7302-9818	2517	2336.12	28339	201.946
NC_000962.3:565797-566396	600	419.181	5069	201.311
NC_000962.3:5240-7267	2028	1847.12	43690	393.76
NC_000962.3:4352274-4352576	303	126.781	12426	1631.64
NC_000962.3:c2409524-2408385	1140	959.125	2082	36.1369
NC_000962.3:c497314-495062	2253	2072.12	9059	72.7797
NC_000962.3:c3499265-3497529	1737	1556.12	58464	625.446
NC_000962.3:1128091-1129179	1089	908.125	4230	77.5427
NC_000962.3:c3051424-3049052	2373	2192.12	3862	29.3287
NC_000962.3:c4087257-4084453	2805	2624.12	10342	65.6094
NC_000962.3:557527-558813	1287	1106.12	2404	36.1806
NC_000962.3:4246514-4249810	3297	3116.12	3660	19.5529
NC_000962.3:c2224029-2223343	687	506.181	11697	384.694
NC_000962.3:c2062674-2061178	1497	1316.12	1895	23.9694
NC_000962.3:c2370792-2370598	195	43.7086	1372	522.557
NC_000962.3:4314178-4314723	546	365.206	72649	3311.59
NC_000962.3:c4266658-4265642	1017	836.125	24593	489.651
NC_000962.3:1673440-1674183	744	563.164	5957	176.092
NC_000962.3:2507146-2507637	492	311.328	842	45.0235
NC_000962.3:c2135867-2134890	978	797.125	5069	105.862
NC_000962.3:351848-352138	291	115.782	4772	686.127
NC_000962.3:c1220186-1219248	939	758.125	2077	45.6081
NC_000962.3:c2134872-2134273	600	419.181	978	38.8404
NC_000962.3:1833542-1834987	1446	1265.12	31044	408.498
NC_000962.3:2066457-2068883	2427	2246.12	24550	181.955
NC_000962.3:c18762-17467	1296	1115.12	4376	65.3281
NC_000962.3:c1138060-1136573	1488	1307.12	5394	68.6973
NC_000962.3:1471846-1473382	1537	1356.12	4155	51.0055
NC_000962.3:4351075-4352181	1107	926.125	9831	176.715
NC_000962.3:c3067945-3067193	753	572.164	360	10.4744
NC_000962.3:528608-530230	1623	1442.12	10272	118.576
NC_000962.3:c1299804-1298764	1041	860.125	1989	38.4963
NC_000962.3:c1133908-1133333	576	395.194	612	25.7802
NC_000962.3:c442299-441265	1035	854.125	5696	111.018
NC_000962.3:c2456743-2455631	1113	932.125	2057	36.7372
NC_000962.3:1046136-1048415	2280	2099.12	6909	54.7927
NC_000962.3:c2441720-2440332	1389	1208.12	9056	124.787
NC_000962.3:c1744836-1744426	411	230.912	453	32.6586
NC_000962.3:c1101480-1101025	456	275.505	1691	102.179
NC_000962.3:c2405398-2404616	783	602.125	7161	197.985
NC_000962.3:c3919200-3917998	1203	1022.12	1848	30.0984
NC_000962.3:1364413-1365186	774	593.145	4190	117.598
NC_000962.3:c4152217-4151180	1038	857.125	3805	73.902
