target_id	length	eff_length	est_counts	tpm
NC_000962.3:4352609-4352896	288	109.17	6126	762.564
NC_000962.3:c2156111-2153889	2223	2039.96	5981	39.8433
NC_000962.3:759807-763325	3519	3335.96	109696	446.862
NC_000962.3:c2289241-2288681	561	378.007	1011	36.3459
NC_000962.3:1674202-1675011	810	626.964	1362	29.5215
NC_000962.3:c3499915-3499262	654	470.98	13954	402.624
NC_000962.3:c17470-15590	1881	1697.96	2500	20.0085
NC_000962.3:851608-852351	744	560.964	1828	44.2838
NC_000962.3:c2278932-2278498	435	252.114	133492	7195.51
NC_000962.3:c2715332-2714124	1209	1025.96	268	3.54982
NC_000962.3:7302-9818	2517	2333.96	16866	98.2023
NC_000962.3:565797-566396	600	416.98	4548	148.221
NC_000962.3:5240-7267	2028	1844.96	22300	164.256
NC_000962.3:4352274-4352576	303	123.123	10025	1106.49
NC_000962.3:c2409524-2408385	1140	956.964	6000	85.2039
NC_000962.3:c497314-495062	2253	2069.96	10314	67.7124
NC_000962.3:c3499265-3497529	1737	1553.96	28625	250.327
NC_000962.3:1128091-1129179	1089	905.964	3301	49.5152
NC_000962.3:c3051424-3049052	2373	2189.96	6749	41.8799
NC_000962.3:c4087257-4084453	2805	2621.96	7509	38.9188
NC_000962.3:557527-558813	1287	1103.96	7925	97.5547
NC_000962.3:4246514-4249810	3297	3113.96	2151	9.38708
NC_000962.3:c2224029-2223343	687	503.98	2388	64.3909
NC_000962.3:c2062674-2061178	1497	1313.96	3183	32.9198
NC_000962.3:c2370792-2370598	195	39.3277	698	241.191
NC_000962.3:4314178-4314723	546	363.007	766	28.6759
NC_000962.3:c4266658-4265642	1017	833.964	30477	496.625
NC_000962.3:1673440-1674183	744	560.964	1497	36.2653
NC_000962.3:2507146-2507637	492	309.007	382	16.7996
NC_000962.3:c2135867-2134890	978	794.964	2507	42.8559
NC_000962.3:351848-352138	291	111.918	5822	706.932
NC_000962.3:c1220186-1219248	939	755.964	525	9.43761
NC_000962.3:c2134872-2134273	600	416.98	635	20.6948
NC_000962.3:1833542-1834987	1446	1262.96	15053	161.97
NC_000962.3:2066457-2068883	2427	2243.96	14570	88.2363
NC_000962.3:c18762-17467	1296	1112.96	2677	32.6867
NC_000962.3:c1138060-1136573	1488	1304.96	4547	47.3511
NC_000962.3:1471846-1473382	1537	1353.96	4954	49.7225
NC_000962.3:4351075-4352181	1107	923.964	6995	102.881
NC_000962.3:c3067945-3067193	753	569.964	154	3.67178
NC_000962.3:528608-530230	1623	1439.96	38768	365.869
NC_000962.3:c1299804-1298764	1041	857.964	7007	110.986
NC_000962.3:c1133908-1133333	576	392.994	592	20.471
NC_000962.3:c442299-441265	1035	851.964	2059	32.8427
NC_000962.3:c2456743-2455631	1113	929.964	1097	16.0304
NC_000962.3:1046136-1048415	2280	2096.96	4321	28.0025
NC_000962.3:c2441720-2440332	1389	1205.96	3736	42.0994
NC_000962.3:c1744836-1744426	411	228.235	160	9.52669
NC_000962.3:c1101480-1101025	456	273.054	1329	66.1424
NC_000962.3:c2405398-2404616	783	599.964	7525	170.445
NC_000962.3:c3919200-3917998	1203	1019.96	926	12.3376
NC_000962.3:1364413-1365186	774	590.964	7830	180.055
NC_000962.3:c4152217-4151180	1038	854.964	2449	38.9264
NC_000962.3:c1865382-1862347	3036	2852.96	2565	12.2178
NC_000962.3:c2179436-2178957	480	297.007	2421	110.773
NC_000962.3:1352144-1353118	975	791.964	2176	37.3385
NC_000962.3:c4261146-4255945	5202	5018.96	116946	316.647
NC_000962.3:c4025039-4024344	696	512.964	23229	615.386
NC_000962.3:198534-199898	1365	1181.96	4487	51.5888
NC_000962.3:c3362986-3361130	1857	1673.96	6648	53.9695
NC_000962.3:c3836891-3835272	1620	1436.96	16493	155.976
NC_000962.3:c3907007-3906174	834	650.964	16303	340.341
NC_000962.3:1917940-1918746	807	623.964	1237	26.941
NC_000962.3:c3343820-3343176	645	461.98	5902	173.612
NC_000962.3:c1415840-1413960	1881	1697.96	1952	15.6227
NC_000962.3:2506278-2507153	876	692.964	490	9.60924
NC_000962.3:c858037-856682	1356	1172.96	880	10.1953
NC_000962.3:1816189-1817607	1419	1235.96	3819	41.9902
NC_000962.3:c4269833-4268925	909	725.964	2336	43.7282
NC_000962.3:c3841420-3840194	1227	1043.96	931	12.119
NC_000962.3:3086820-3087935	1116	932.964	25393	369.873
NC_000962.3:1002812-1003792	981	797.964	362	6.16494
NC_000962.3:3474007-3475377	1371	1187.96	444	5.07906
NC_000962.3:1973630-1976227	2598	2414.96	7495	42.1759
NC_000962.3:c3374620-3372545	2076	1892.96	1247	8.95216
NC_000962.3:3023565-3024257	693	509.964	12127	323.16
NC_000962.3:c3627349-3626663	687	503.98	3363	90.6811
NC_000962.3:4116478-4117152	675	491.98	3967	109.577
NC_000962.3:4209047-4209526	480	297.007	2310	105.694
NC_000962.3:4356693-4357535	843	659.964	3605	74.2316
NC_000962.3:c4025544-4025056	489	306.007	23354	1037.13
NC_000962.3:c2745724-2745314	411	228.235	598	35.606
NC_000962.3:419835-421712	1878	1694.96	20627	165.379
NC_000962.3:c516892-516017	876	692.964	374	7.3344
NC_000962.3:c247318-244484	2835	2651.96	45858	234.991
