target_id	length	eff_length	est_counts	tpm
NC_000962.3:4352609-4352896	288	103.348	23581	6003.41
NC_000962.3:c2156111-2153889	2223	2030.09	5363	69.507
NC_000962.3:759807-763325	3519	3326.09	76948	608.695
NC_000962.3:c2289241-2288681	561	368.134	3346	239.143
NC_000962.3:1674202-1675011	810	617.115	4340	185.038
NC_000962.3:c3499915-3499262	654	461.134	1619	92.3755
NC_000962.3:c17470-15590	1881	1688.09	14648	228.307
NC_000962.3:851608-852351	744	551.134	3692	176.255
NC_000962.3:c2278932-2278498	435	242.494	101	10.9587
NC_000962.3:c2715332-2714124	1209	1016.09	337	8.72636
NC_000962.3:7302-9818	2517	2324.09	67866	768.308
NC_000962.3:565797-566396	600	407.134	4388	283.574
NC_000962.3:5240-7267	2028	1835.09	80440	1153.32
NC_000962.3:4352274-4352576	303	116.241	19994	4525.62
NC_000962.3:c2409524-2408385	1140	947.094	27147	754.164
NC_000962.3:c497314-495062	2253	2060.09	19380	247.516
NC_000962.3:c3499265-3497529	1737	1544.09	3475	59.2131
NC_000962.3:1128091-1129179	1089	896.094	2997	87.9975
NC_000962.3:c3051424-3049052	2373	2180.09	64220	775.054
NC_000962.3:c4087257-4084453	2805	2612.09	8673	87.361
NC_000962.3:557527-558813	1287	1094.09	8317	200.009
NC_000962.3:4246514-4249810	3297	3104.09	7272	61.6391
NC_000962.3:c2224029-2223343	687	494.134	4674	248.875
NC_000962.3:c2062674-2061178	1497	1304.09	2221	44.8102
NC_000962.3:c2370792-2370598	195	38.2243	1386	954.027
NC_000962.3:4314178-4314723	546	353.17	51805	3859.44
NC_000962.3:c4266658-4265642	1017	824.094	33644	1074.16
NC_000962.3:1673440-1674183	744	551.134	4187	199.886
NC_000962.3:2507146-2507637	492	299.233	657	57.7688
NC_000962.3:c2135867-2134890	978	785.094	1230	41.2212
NC_000962.3:351848-352138	291	105.9	6606	1641.27
NC_000962.3:c1220186-1219248	939	746.094	3935	138.768
NC_000962.3:c2134872-2134273	600	407.134	375	24.2343
NC_000962.3:1833542-1834987	1446	1253.09	23358	490.444
NC_000962.3:2066457-2068883	2427	2234.09	25505	300.373
NC_000962.3:c18762-17467	1296	1103.09	13393	319.45
NC_000962.3:c1138060-1136573	1488	1295.09	5112	103.855
NC_000962.3:1471846-1473382	1537	1344.09	6632	129.823
NC_000962.3:4351075-4352181	1107	914.094	19782	569.399
NC_000962.3:c3067945-3067193	753	560.134	250	11.7432
NC_000962.3:528608-530230	1623	1430.09	26527	488.046
NC_000962.3:c1299804-1298764	1041	848.094	1339	41.5407
NC_000962.3:c1133908-1133333	576	383.134	198	13.5973
NC_000962.3:c442299-441265	1035	842.094	9436	294.825
NC_000962.3:c2456743-2455631	1113	920.094	3692	105.576
NC_000962.3:1046136-1048415	2280	2087.09	19274	242.978
NC_000962.3:c2441720-2440332	1389	1196.09	11009	242.17
NC_000962.3:c1744836-1744426	411	218.769	1143	137.467
NC_000962.3:c1101480-1101025	456	263.324	1997	199.538
NC_000962.3:c2405398-2404616	783	590.115	18749	835.947
NC_000962.3:c3919200-3917998	1203	1010.09	2149	55.9773
NC_000962.3:1364413-1365186	774	581.115	12576	569.4
NC_000962.3:c4152217-4151180	1038	845.094	8865	276.001
NC_000962.3:c1865382-1862347	3036	2843.09	2704	25.0238
NC_000962.3:c2179436-2178957	480	287.242	6297	576.796
NC_000962.3:1352144-1353118	975	782.094	2900	97.561
NC_000962.3:c4261146-4255945	5202	5009.09	90775	476.809
NC_000962.3:c4025039-4024344	696	503.134	27976	1462.98
NC_000962.3:198534-199898	1365	1172.09	6543	146.876
NC_000962.3:c3362986-3361130	1857	1664.09	9951	157.335
NC_000962.3:c3836891-3835272	1620	1427.09	15078	277.989
NC_000962.3:c3907007-3906174	834	641.094	7703	316.137
NC_000962.3:1917940-1918746	807	614.115	2105	90.1861
NC_000962.3:c3343820-3343176	645	452.134	25257	1469.78
NC_000962.3:c1415840-1413960	1881	1688.09	2644	41.2099
NC_000962.3:2506278-2507153	876	683.094	759	29.2347
NC_000962.3:c858037-856682	1356	1163.09	1053	23.8205
NC_000962.3:1816189-1817607	1419	1226.09	4315	92.5964
NC_000962.3:c4269833-4268925	909	716.094	9362	343.982
NC_000962.3:c3841420-3840194	1227	1034.09	7857	199.91
NC_000962.3:3086820-3087935	1116	923.094	5001	142.544
NC_000962.3:1002812-1003792	981	788.094	565	18.8629
NC_000962.3:3474007-3475377	1371	1178.09	774	17.2861
NC_000962.3:1973630-1976227	2598	2405.09	17786	194.573
NC_000962.3:c3374620-3372545	2076	1883.09	1898	26.5192
NC_000962.3:3023565-3024257	693	500.134	10948	575.951
NC_000962.3:c3627349-3626663	687	494.134	15324	815.952
NC_000962.3:4116478-4117152	675	482.134	3781	206.337
NC_000962.3:4209047-4209526	480	287.242	1975	180.907
NC_000962.3:4356693-4357535	843	650.094	4957	200.623
NC_000962.3:c4025544-4025056	489	296.233	61231	5438.45
NC_000962.3:c2745724-2745314	411	218.769	647	77.8136
NC_000962.3:419835-421712	1878	1685.09	18350	286.516
NC_000962.3:c516892-516017	876	683.094	1676	64.5551
NC_000962.3:c247318-244484	2835	2642.09	42159	419.835
NC_000962.3:c3985445-3984144	1302	1109.09	895	21.232
NC_000962.3:c1230971-1230660	312	124.339	1739	367.983
NC_000962.3:3834892-3835200	309	121.644	1992	430.86
NC_000962.3:1042115-1043239	1125	932.094	7757	218.963
NC_000962.3:c2763774-2763172	603	410.134	4364	279.96
NC_000962.3:1870842-1871354	513	320.181	166	13.6411
NC_000962.3:4153740-4155674	1935	1742.09	20179	304.765
NC_000962.3:1872639-1874051	1413	1220.09	1389	29.9534
NC_000962.3:c462002-459456	2547	2354.09	2511.03	28.065
NC_000962.3:1594042-1595982	1941	1748.09	5194	78.1761
NC_000962.3:c309547-307877	1671	1478.09	3465	61.6791
NC_000962.3:c1967637-1965955	1683	1490.09	240	4.23774
NC_000962.3:2518115-2519365	1251	1058.09	13478	335.149
NC_000962.3:c625480-624473	1008	815.094	2149	69.3691
NC_000962.3:c3332754-3332071	684	491.134	3474	186.109
NC_000962.3:c639956-639012	945	752.094	2600	90.9575
NC_000962.3:c2924820-2924230	591	398.134	2572	169.973
NC_000962.3:3786314-3787489	1176	983.094	1291	34.5516
NC_000962.3:3031788-3032498	711	518.134	24344	1236.2
NC_000962.3:c2475970-2474864	1107	914.094	4413	127.022
NC_000962.3:2487615-2489051	1437	1244.09	6810	144.023
NC_000962.3:898831-899787	957	764.094	5414	186.427
NC_000962.3:c1494425-1492320	2106	1913.09	9217	126.762
NC_000962.3:c3223524-3221767	1758	1565.09	1179	19.8203
NC_000962.3:c3183011-3181770	1242	1049.09	3319	83.2396
NC_000962.3:89575-89919	345	154.834	211	35.8552
NC_000962.3:552614-554008	1395	1202.09	8673	189.831
NC_000962.3:c157600-156578	1023	830.094	21164	670.822
NC_000962.3:c1057963-1057646	318	129.809	1382	280.118
NC_000962.3:c2952993-2952562	432	239.526	37	4.0643
NC_000962.3:852396-853853	1458	1265.09	3238	67.3428
NC_000962.3:c2736831-2734792	2040	1847.09	9422.04	134.212
NC_000962.3:3274949-3276217	1269	1076.09	9928	242.744
NC_000962.3:c2234649-2234305	345	154.834	677	115.042
NC_000962.3:3697198-3698097	900	707.094	4160	154.794
