target_id	length	eff_length	est_counts	tpm
NC_000962.3:4352609-4352896	288	112.157	10389	1586.18
NC_000962.3:c2156111-2153889	2223	2044.42	10953	91.7415
NC_000962.3:759807-763325	3519	3340.42	77674	398.178
NC_000962.3:c2289241-2288681	561	382.424	2072	92.7786
NC_000962.3:1674202-1675011	810	631.424	949	25.7364
NC_000962.3:c3499915-3499262	654	475.424	14502	522.336
NC_000962.3:c17470-15590	1881	1702.42	1567	15.7618
NC_000962.3:851608-852351	744	565.424	4726	143.127
NC_000962.3:c2278932-2278498	435	256.489	106856	7134
NC_000962.3:c2715332-2714124	1209	1030.42	245	4.07149
NC_000962.3:7302-9818	2517	2338.42	14194	103.941
NC_000962.3:565797-566396	600	421.424	5289	214.91
NC_000962.3:5240-7267	2028	1849.42	30765	284.855
NC_000962.3:4352274-4352576	303	126.384	5437	736.666
NC_000962.3:c2409524-2408385	1140	961.424	3420	60.9137
NC_000962.3:c497314-495062	2253	2074.42	5529	45.6407
NC_000962.3:c3499265-3497529	1737	1558.42	39035	428.916
NC_000962.3:1128091-1129179	1089	910.424	2345	44.1065
NC_000962.3:c3051424-3049052	2373	2194.42	6602	51.518
NC_000962.3:c4087257-4084453	2805	2626.42	3151	20.5441
NC_000962.3:557527-558813	1287	1108.42	9799	151.384
NC_000962.3:4246514-4249810	3297	3118.42	1796	9.86222
NC_000962.3:c2224029-2223343	687	508.424	2779	93.5978
NC_000962.3:c2062674-2061178	1497	1318.42	941	12.2219
NC_000962.3:c2370792-2370598	195	41.5886	889	366.042
NC_000962.3:4314178-4314723	546	367.424	574	26.7515
NC_000962.3:c4266658-4265642	1017	838.424	15727	321.207
NC_000962.3:1673440-1674183	744	565.424	1090	33.0108
NC_000962.3:2507146-2507637	492	313.435	462	25.2405
NC_000962.3:c2135867-2134890	978	799.424	1270	27.2038
NC_000962.3:351848-352138	291	114.95	13862	2065.01
NC_000962.3:c1220186-1219248	939	760.424	557	12.543
NC_000962.3:c2134872-2134273	600	421.424	360	14.6281
NC_000962.3:1833542-1834987	1446	1267.42	10749	145.228
NC_000962.3:2066457-2068883	2427	2248.42	10750	81.8717
NC_000962.3:c18762-17467	1296	1117.42	1196	18.3281
NC_000962.3:c1138060-1136573	1488	1309.42	1934	25.2918
NC_000962.3:1471846-1473382	1537	1358.42	14566	183.615
NC_000962.3:4351075-4352181	1107	928.424	5028	92.7369
NC_000962.3:c3067945-3067193	753	574.424	91	2.71276
NC_000962.3:528608-530230	1623	1444.42	128750	1526.36
NC_000962.3:c1299804-1298764	1041	862.424	8245	163.709
NC_000962.3:c1133908-1133333	576	397.424	241	10.384
NC_000962.3:c442299-441265	1035	856.424	2436	48.7071
NC_000962.3:c2456743-2455631	1113	934.424	456	8.3565
NC_000962.3:1046136-1048415	2280	2101.42	3157	25.7255
NC_000962.3:c2441720-2440332	1389	1210.42	3244	45.893
NC_000962.3:c1744836-1744426	411	232.555	267	19.6602
NC_000962.3:c1101480-1101025	456	277.454	1547	95.4778
NC_000962.3:c2405398-2404616	783	604.424	5412	153.327
NC_000962.3:c3919200-3917998	1203	1024.42	1196	19.9919
NC_000962.3:1364413-1365186	774	595.424	20536	590.599
NC_000962.3:c4152217-4151180	1038	859.424	1647	32.8163
NC_000962.3:c1865382-1862347	3036	2857.42	2114	12.6688
NC_000962.3:c2179436-2178957	480	301.445	2732	155.194
NC_000962.3:1352144-1353118	975	796.424	1155	24.8337
NC_000962.3:c4261146-4255945	5202	5023.42	35052	119.486
NC_000962.3:c4025039-4024344	696	517.424	23763	786.426
NC_000962.3:198534-199898	1365	1186.42	2214	31.9552
NC_000962.3:c3362986-3361130	1857	1678.42	5649	57.6333
NC_000962.3:c3836891-3835272	1620	1441.42	30942	367.587
NC_000962.3:c3907007-3906174	834	655.424	1600	41.8024
NC_000962.3:1917940-1918746	807	628.424	285	7.76597
NC_000962.3:c3343820-3343176	645	466.424	2947	108.194
NC_000962.3:c1415840-1413960	1881	1702.42	4464	44.9014
NC_000962.3:2506278-2507153	876	697.424	360	8.83912
NC_000962.3:c858037-856682	1356	1177.42	1967	28.6072
NC_000962.3:1816189-1817607	1419	1240.42	2476	34.1809
NC_000962.3:c4269833-4268925	909	730.424	803	18.8254
NC_000962.3:c3841420-3840194	1227	1048.42	766	12.5111
NC_000962.3:3086820-3087935	1116	937.424	107665	1966.72
NC_000962.3:1002812-1003792	981	802.424	264	5.63383
NC_000962.3:3474007-3475377	1371	1192.42	252	3.61887
NC_000962.3:1973630-1976227	2598	2419.42	3709	26.2512
NC_000962.3:c3374620-3372545	2076	1897.42	590	5.32465
NC_000962.3:3023565-3024257	693	514.424	10223	340.299
NC_000962.3:c3627349-3626663	687	508.424	6958	234.348
NC_000962.3:4116478-4117152	675	496.424	2866	98.8614
NC_000962.3:4209047-4209526	480	301.445	1975	112.192
NC_000962.3:4356693-4357535	843	664.424	2263	58.3234
NC_000962.3:c4025544-4025056	489	310.435	62854	3467.1
NC_000962.3:c2745724-2745314	411	232.555	409	30.1163
NC_000962.3:419835-421712	1878	1699.42	47926	482.918
NC_000962.3:c516892-516017	876	697.424	304	7.46415
NC_000962.3:c247318-244484	2835	2656.42	13748	88.6229
NC_000962.3:c3985445-3984144	1302	1123.42	1934	29.4792
NC_000962.3:c1230971-1230660	312	135.061	2301	291.736
NC_000962.3:3834892-3835200	309	132.15	926	119.99
NC_000962.3:1042115-1043239	1125	946.424	1383	25.023
NC_000962.3:c2763774-2763172	603	424.424	7480	301.79
NC_000962.3:1870842-1871354	513	334.424	159	8.14147
NC_000962.3:4153740-4155674	1935	1756.42	17210	167.786
NC_000962.3:1872639-1874051	1413	1234.42	576	7.99027
NC_000962.3:c462002-459456	2547	2368.42	4937	35.695
NC_000962.3:1594042-1595982	1941	1762.42	2635	25.602
NC_000962.3:c309547-307877	1671	1492.42	1433	16.4421
NC_000962.3:c1967637-1965955	1683	1504.42	29569	336.566
NC_000962.3:2518115-2519365	1251	1072.42	21899	349.672
NC_000962.3:c625480-624473	1008	829.424	586	12.0983
NC_000962.3:c3332754-3332071	684	505.424	966	32.7284
NC_000962.3:c639956-639012	945	766.424	1200	26.8112
NC_000962.3:c2924820-2924230	591	412.424	135	5.60522
NC_000962.3:3786314-3787489	1176	997.424	404	6.93594
NC_000962.3:3031788-3032498	711	532.424	2819	90.6652
NC_000962.3:c2475970-2474864	1107	928.424	1260	23.2395
NC_000962.3:2487615-2489051	1437	1258.42	3801	51.7219
NC_000962.3:898831-899787	957	778.424	11600	255.179
NC_000962.3:c1494425-1492320	2106	1927.42	5444	48.3665
NC_000962.3:c3223524-3221767	1758	1579.42	509	5.51852
NC_000962.3:c3183011-3181770	1242	1063.42	2065	33.2519
NC_000962.3:89575-89919	345	167.174	1791	183.456
NC_000962.3:552614-554008	1395	1216.42	4162	58.5896
NC_000962.3:c157600-156578	1023	844.424	5648	114.535
NC_000962.3:c1057963-1057646	318	140.797	558	67.8646
NC_000962.3:c2952993-2952562	432	253.523	21316	1439.76
NC_000962.3:852396-853853	1458	1279.42	5159	69.0486
NC_000962.3:c2736831-2734792	2040	1861.42	3755.64	34.5495
NC_000962.3:3274949-3276217	1269	1090.42	2163	33.9676
NC_000962.3:c2234649-2234305	345	167.174	745	76.3119
NC_000962.3:3697198-3698097	900	721.424	930	22.0747
NC_000962.3:1777859-1778539	681	502.424	116	3.95358
NC_000962.3:251782-253602	1821	1642.42	20557	214.328
NC_000962.3:c1393052-1389357	3696	3517.42	14769	71.9002
NC_000962.3:c3725844-3724615	1230	1051.42	1105	17.9965
NC_000962.3:763370-767320	3951	3772.42	22973	104.28
NC_000962.3:2209327-2210604	1278	1099.42	99	1.54196
NC_000962.3:3017835-3019421	1587	1408.42	14554	176.951
NC_000962.3:c2086981-2084756	2226	2047.42	7390	61.8074
NC_000962.3:351525-351818	294	117.781	11329	1647.1
NC_000962.3:3022461-3023432	972	793.424	48193	1040.12
NC_000962.3:1339349-1340524	1176	997.424	5810.69	99.7588
NC_000962.3:4325074-4325478	405	226.593	939	70.9615
NC_000962.3:c1588482-1587772	711	532.424	4809	154.668
NC_000962.3:c3714332-3713394	939	760.424	441	9.93084
NC_000962.3:2547749-2548939	1191	1012.42	157	2.65547
NC_000962.3:c3672297-3671845	453	274.454	806	50.2885
NC_000962.3:c3620531-3617682	2850	2671.42	10126	64.9081
NC_000962.3:1096822-1097508	687	508.424	1767	59.5133
NC_000962.3:1922745-1923689	945	766.424	867	19.3711
NC_000962.3:c4040704-4038158	2547	2368.42	29889	216.1
NC_000962.3:c4361925-4360543	1383	1204.42	7150	101.655
NC_000962.3:4034057-4034374	318	140.797	502	61.0538
NC_000962.3:c2763175-2762531	645	466.424	9272	340.405
NC_000962.3:2726193-2726780	588	409.424	1134	47.4289
NC_000962.3:c236507-234516	1992	1813.42	3373	31.8508
NC_000962.3:3339854-3342082	2229	2050.42	2052	17.1371
NC_000962.3:3096959-3097645	687	508.424	637	21.4544
NC_000962.3:c4113515-4112322	1194	1015.42	860	14.5029
NC_000962.3:c3074471-3073680	792	613.424	2158	60.2413
NC_000962.3:c4008182-4007331	852	673.424	370	9.40842
NC_000962.3:c3792353-3790848	1506	1327.42	605	7.80457
NC_000962.3:1939599-1940291	693	514.424	257	8.55491
NC_000962.3:c651504-650779	726	547.424	966	30.2174
NC_000962.3:c3318815-3318330	486	307.435	240	13.3679
NC_000962.3:2307821-2308156	336	158.336	1628	176.067
NC_000962.3:c4312669-4311704	966	787.424	842	18.3108
NC_000962.3:c1537644-1535683	1962	1783.42	1618	15.5356
NC_000962.3:c2274508-2272787	1722	1543.42	2524	28.0032
