target_id	length	eff_length	est_counts	tpm
NC_000962.3:4352609-4352896	288	108.638	27271	5769.5
NC_000962.3:c2156111-2153889	2223	2036.26	5519	62.2942
NC_000962.3:759807-763325	3519	3332.26	85990	593.102
NC_000962.3:c2289241-2288681	561	374.288	2670	163.955
NC_000962.3:1674202-1675011	810	623.26	4832	178.188
NC_000962.3:c3499915-3499262	654	467.26	1737	85.4402
NC_000962.3:c17470-15590	1881	1694.26	16995	230.548
NC_000962.3:851608-852351	744	557.26	4653	191.909
NC_000962.3:c2278932-2278498	435	248.784	950	87.7652
NC_000962.3:c2715332-2714124	1209	1022.26	271	6.09296
NC_000962.3:7302-9818	2517	2330.26	74899	738.741
NC_000962.3:565797-566396	600	413.275	5271	293.14
NC_000962.3:5240-7267	2028	1841.26	92290	1152.02
NC_000962.3:4352274-4352576	303	122.027	31219	5880.1
NC_000962.3:c2409524-2408385	1140	953.26	34590	833.988
NC_000962.3:c497314-495062	2253	2066.26	13874	154.325
NC_000962.3:c3499265-3497529	1737	1550.26	3680	54.5587
NC_000962.3:1128091-1129179	1089	902.26	4588	116.872
NC_000962.3:c3051424-3049052	2373	2186.26	46793	491.926
NC_000962.3:c4087257-4084453	2805	2618.26	12013	105.453
NC_000962.3:557527-558813	1287	1100.26	5505	114.996
NC_000962.3:4246514-4249810	3297	3110.26	7147	52.8138
NC_000962.3:c2224029-2223343	687	500.26	8384	385.191
NC_000962.3:c2062674-2061178	1497	1310.26	2769	48.572
NC_000962.3:c2370792-2370598	195	41.7892	1062	584.091
NC_000962.3:4314178-4314723	546	359.3	79106	5060.26
NC_000962.3:c4266658-4265642	1017	830.26	46485	1286.82
NC_000962.3:1673440-1674183	744	557.26	4126	170.174
NC_000962.3:2507146-2507637	492	305.404	638	48.0138
NC_000962.3:c2135867-2134890	978	791.26	2700	78.4269
NC_000962.3:351848-352138	291	111.199	8259	1707.05
NC_000962.3:c1220186-1219248	939	752.26	4062	124.106
NC_000962.3:c2134872-2134273	600	413.275	647	35.982
NC_000962.3:1833542-1834987	1446	1259.26	37596	686.194
NC_000962.3:2066457-2068883	2427	2240.26	26332	270.151
NC_000962.3:c18762-17467	1296	1109.26	15899	329.425
NC_000962.3:c1138060-1136573	1488	1301.26	7371	130.192
NC_000962.3:1471846-1473382	1537	1350.26	20004	340.502
NC_000962.3:4351075-4352181	1107	920.26	23047	575.605
NC_000962.3:c3067945-3067193	753	566.26	361	14.6525
NC_000962.3:528608-530230	1623	1436.26	13874	222.019
NC_000962.3:c1299804-1298764	1041	854.26	2347	63.1457
NC_000962.3:c1133908-1133333	576	389.288	291	17.1808
NC_000962.3:c442299-441265	1035	848.26	9384	254.261
NC_000962.3:c2456743-2455631	1113	926.26	3949.68	98.0054
NC_000962.3:1046136-1048415	2280	2093.26	18359	201.579
NC_000962.3:c2441720-2440332	1389	1202.26	13266	253.608
NC_000962.3:c1744836-1744426	411	225.074	955	97.521
NC_000962.3:c1101480-1101025	456	269.559	2504	213.502
NC_000962.3:c2405398-2404616	783	596.26	27563	1062.46
NC_000962.3:c3919200-3917998	1203	1016.26	3208	72.5521
NC_000962.3:1364413-1365186	774	587.26	12749	498.961
NC_000962.3:c4152217-4151180	1038	851.26	8348	225.393
NC_000962.3:c1865382-1862347	3036	2849.26	3178	25.6355
NC_000962.3:c2179436-2178957	480	293.464	11519	902.154
NC_000962.3:1352144-1353118	975	788.26	3571	104.122
NC_000962.3:c4261146-4255945	5202	5015.26	108755	498.398
NC_000962.3:c4025039-4024344	696	509.26	37294	1683.14
NC_000962.3:198534-199898	1365	1178.26	11645	227.153
NC_000962.3:c3362986-3361130	1857	1670.26	15078	207.482
NC_000962.3:c3836891-3835272	1620	1433.26	10230	164.048
NC_000962.3:c3907007-3906174	834	647.26	17689	628.124
NC_000962.3:1917940-1918746	807	620.26	2294	85.0042
NC_000962.3:c3343820-3343176	645	458.26	28605	1434.67
NC_000962.3:c1415840-1413960	1881	1694.26	4076	55.2936
NC_000962.3:2506278-2507153	876	689.26	878.701	29.3007
NC_000962.3:c858037-856682	1356	1169.26	976	19.1849
NC_000962.3:1816189-1817607	1419	1232.26	4828	90.0504
NC_000962.3:c4269833-4268925	909	722.26	11103	353.319
NC_000962.3:c3841420-3840194	1227	1040.26	6084	134.421
NC_000962.3:3086820-3087935	1116	929.26	7436	183.917
NC_000962.3:1002812-1003792	981	794.26	553	16.0023
NC_000962.3:3474007-3475377	1371	1184.26	1116	21.659
NC_000962.3:1973630-1976227	2598	2411.26	21606	205.945
NC_000962.3:c3374620-3372545	2076	1889.26	2367	28.7957
NC_000962.3:3023565-3024257	693	506.26	8762	397.787
NC_000962.3:c3627349-3626663	687	500.26	18605	854.781
NC_000962.3:4116478-4117152	675	488.26	4625	217.712
NC_000962.3:4209047-4209526	480	293.464	2578	201.906
NC_000962.3:4356693-4357535	843	656.26	5657	198.121
NC_000962.3:c4025544-4025056	489	302.414	75014	5701.12
NC_000962.3:c2745724-2745314	411	225.074	944	96.3977
NC_000962.3:419835-421712	1878	1691.26	21809	296.378
NC_000962.3:c516892-516017	876	689.26	1446	48.2176
NC_000962.3:c247318-244484	2835	2648.26	64299	558.038
NC_000962.3:c3985445-3984144	1302	1115.26	944	19.4543
NC_000962.3:c1230971-1230660	312	130.214	2698	476.216
NC_000962.3:3834892-3835200	309	127.395	1542	278.197
NC_000962.3:1042115-1043239	1125	938.26	11884	291.112
NC_000962.3:c2763774-2763172	603	416.275	4913	271.261
NC_000962.3:1870842-1871354	513	326.311	195	13.7348
NC_000962.3:4153740-4155674	1935	1748.26	20396	268.139
NC_000962.3:1872639-1874051	1413	1226.26	1619	30.3448
NC_000962.3:c462002-459456	2547	2360.26	2575	25.0748
NC_000962.3:1594042-1595982	1941	1754.26	6476	84.8464
NC_000962.3:c309547-307877	1671	1484.26	4045	62.6367
NC_000962.3:c1967637-1965955	1683	1496.26	734	11.2748
NC_000962.3:2518115-2519365	1251	1064.26	25898	559.293
NC_000962.3:c625480-624473	1008	821.26	2535.81	70.9669
NC_000962.3:c3332754-3332071	684	497.26	2791	129.002
NC_000962.3:c639956-639012	945	758.26	2597	78.7181
NC_000962.3:c2924820-2924230	591	404.275	2821	160.379
NC_000962.3:3786314-3787489	1176	989.26	2105	48.906
NC_000962.3:3031788-3032498	711	524.26	14241	624.33
NC_000962.3:c2475970-2474864	1107	920.26	5302.6	132.434
NC_000962.3:2487615-2489051	1437	1250.26	11547	212.27
NC_000962.3:898831-899787	957	770.26	9958	297.136
NC_000962.3:c1494425-1492320	2106	1919.26	10278	123.082
NC_000962.3:c3223524-3221767	1758	1571.26	1713	25.057
NC_000962.3:c3183011-3181770	1242	1055.26	3626	78.9749
NC_000962.3:89575-89919	345	160.99	236	33.6925
NC_000962.3:552614-554008	1395	1208.26	9641	183.393
NC_000962.3:c157600-156578	1023	836.26	19715	541.846
NC_000962.3:c1057963-1057646	318	135.63	1720	291.47
NC_000962.3:c2952993-2952562	432	245.8	79	7.38695
NC_000962.3:852396-853853	1458	1271.26	4978	89.9997
NC_000962.3:c2736831-2734792	2040	1853.26	9388.49	116.434
NC_000962.3:3274949-3276217	1269	1082.26	13708	291.114
NC_000962.3:c2234649-2234305	345	160.99	520	74.2377
NC_000962.3:3697198-3698097	900	713.26	3927	126.542
NC_000962.3:1777859-1778539	681	494.26	1773	82.4469
NC_000962.3:251782-253602	1821	1634.26	10248	144.125
NC_000962.3:c1393052-1389357	3696	3509.26	18022	118.034
NC_000962.3:c3725844-3724615	1230	1043.26	7463	164.415
NC_000962.3:763370-767320	3951	3764.26	138547	845.937
NC_000962.3:2209327-2210604	1278	1091.26	178	3.74897
NC_000962.3:3017835-3019421	1587	1400.26	17858	293.119
NC_000962.3:c2086981-2084756	2226	2039.26	63338	713.859
NC_000962.3:351525-351818	294	113.871	7692	1552.55
NC_000962.3:3022461-3023432	972	785.26	65610	1920.34
NC_000962.3:1339349-1340524	1176	989.26	114267	2654.8
NC_000962.3:4325074-4325478	405	219.155	1940	203.456
NC_000962.3:c1588482-1587772	711	524.26	15486	678.912
NC_000962.3:c3714332-3713394	939	752.26	2237	68.3469
NC_000962.3:2547749-2548939	1191	1004.26	4332	99.1432
NC_000962.3:c3672297-3671845	453	266.577	548	47.2475
NC_000962.3:c3620531-3617682	2850	2663.26	11847	102.239
NC_000962.3:1096822-1097508	687	500.26	7356	337.961
NC_000962.3:1922745-1923689	945	758.26	13090	396.773
NC_000962.3:c4040704-4038158	2547	2360.26	100874	982.29
NC_000962.3:c4361925-4360543	1383	1196.26	12668	243.39
NC_000962.3:4034057-4034374	318	135.63	2700	457.541
NC_000962.3:c2763175-2762531	645	458.26	7788	390.602
NC_000962.3:2726193-2726780	588	401.275	606	34.7097
NC_000962.3:c236507-234516	1992	1805.26	8008	101.954
NC_000962.3:3339854-3342082	2229	2042.26	6344	71.3958
NC_000962.3:3096959-3097645	687	500.26	2741	125.931
NC_000962.3:c4113515-4112322	1194	1007.26	5658	129.105
NC_000962.3:c3074471-3073680	792	605.26	3279	124.515
NC_000962.3:c4008182-4007331	852	665.26	1243	42.9438
NC_000962.3:c3792353-3790848	1506	1319.26	9409	163.921
NC_000962.3:1939599-1940291	693	506.26	5294	240.343
NC_000962.3:c651504-650779	726	539.26	1352	57.6234
NC_000962.3:c3318815-3318330	486	299.424	1444	110.841
NC_000962.3:2307821-2308156	336	152.545	2635	397.013
NC_000962.3:c4312669-4311704	966	779.26	3463	102.139
NC_000962.3:c1537644-1535683	1962	1775.26	3608	46.7116
NC_000962.3:c2274508-2272787	1722	1535.26	839	12.5603
NC_000962.3:1810240-1811058	819	632.26	26481	962.63
NC_000962.3:c895628-894972	657	470.26	299	14.6135
NC_000962.3:2183372-2183869	498	311.363	3951	291.649
NC_000962.3:c1852035-1848517	3519	3332.26	4378	30.1966
NC_000962.3:c909318-908485	834	647.26	4870	172.93
NC_000962.3:c4045210-4044281	930	743.26	3277	101.334
NC_000962.3:c1039914-1037920	1995	1808.26	85094	1081.58
NC_000962.3:962890-963393	504	317.311	6603	478.274
NC_000962.3:c1136481-1135501	981	794.26	7362	213.036
NC_000962.3:1300304-1301215	912	725.26	1380	43.7327
NC_000962.3:1130191-1131111	921	734.26	1089	34.0878
NC_000962.3:1138967-1142671	3705	3518.26	11065	72.2843
NC_000962.3:1332092-1332964	873	686.26	493	16.5112
NC_000962.3:4276571-4278085	1515	1328.26	3651	63.1756
NC_000962.3:1802035-1802667	633	446.275	3646	187.774
NC_000962.3:519073-519567	495	308.384	2133	158.972
NC_000962.3:c518396-517803	594	407.275	1338	75.5073
NC_000962.3:398658-399524	867	680.26	1033	34.9017
NC_000962.3:1505075-1505890	816	629.26	4514	164.874
NC_000962.3:1453204-1455012	1809	1622.26	104453	1479.86
NC_000962.3:1448028-1449371	1344	1157.26	6930	137.633
NC_000962.3:584695-585423	729	542.26	409	17.3355
NC_000962.3:570539-571648	1110	923.26	1359	33.8311
NC_000962.3:c2420608-2419001	1608	1421.26	6851	110.79
NC_000962.3:c3014147-3013683	465	278.541	4450	367.191
NC_000962.3:c2864412-2863207	1206	1019.26	12256	276.366
NC_000962.3:3486509-3487711	1203	1016.26	2980	67.3957
NC_000962.3:c3192201-3191644	558	371.288	4240	262.468
NC_000962.3:2519396-2520712	1317	1130.26	32331	657.448
NC_000962.3:3516746-3519166	2421	2234.26	61080	628.327
NC_000962.3:3694054-3694860	807	620.26	3021	111.943
NC_000962.3:2520743-2522164	1422	1235.26	38349	713.537
NC_000962.3:c2849332-2840123	9210	9023.26	119328	303.948
NC_000962.3:c3193158-3192373	786	599.26	3881	148.85
NC_000962.3:c3403162-3401933	1230	1043.26	7515	165.561
NC_000962.3:c3703865-3703464	402	216.206	370	39.3327
NC_000962.3:3727488-3728627	1140	953.26	1916	46.196
NC_000962.3:c3773567-3773016	552	365.288	1530	96.2668
NC_000962.3:3184847-3186934	2088	1901.26	635	7.67631
NC_000962.3:c2759488-2758208	1281	1094.26	46756	982.059
NC_000962.3:c3149428-3148385	1044	857.26	10033	268.992
NC_000962.3:c780040-779543	498	311.363	2181	160.994
NC_000962.3:784821-786011	1191	1004.26	32193	736.777
NC_000962.3:2517771-2518118	348	163.859	5574	781.839
NC_000962.3:3059262-3059786	525	338.3	1659	112.711
NC_000962.3:3975369-3977060	1692	1505.26	1206	18.4143
NC_000962.3:c3082341-3081604	738	551.26	3768	157.1
NC_000962.3:c3319467-3318901	567	380.288	1218	73.6131
NC_000962.3:826122-826667	546	359.3	2044	130.751
NC_000962.3:c2839930-2839538	393	207.453	1315	145.689
NC_000962.3:3641535-3642881	1347	1160.26	2238	44.3328
NC_000962.3:c3662012-3661212	801	614.26	927	34.6855
NC_000962.3:c2326809-2325886	924	737.26	3287	102.471
NC_000962.3:c3629647-3628160	1488	1301.26	58131	1026.75
NC_000962.3:3536102-3537238	1137	950.26	1258	30.427
NC_000962.3:c2634098-2632923	1176	989.26	488	11.3378
NC_000962.3:2072596-2073084	489	302.414	9570	727.328
NC_000962.3:1503394-1504365	972	785.26	6887	201.575
NC_000962.3:3262248-3267731	5484	5297.26	62416	270.81
NC_000962.3:c821476-820496	981	794.26	328	9.49143
NC_000962.3:c1046020-1045199	822	635.26	4608	166.718
NC_000962.3:c3568679-3568401	279	100.83	535	121.951
NC_000962.3:4348827-4350602	1776	1589.26	39584	572.46
NC_000962.3:4403192-4404412	1221	1034.26	4698	104.401
NC_000962.3:c1417347-1416181	1167	980.26	312	7.31533
NC_000962.3:60396-63020	2625	2438.26	20348	191.806
NC_000962.3:1969004-1970704	1701	1514.26	4918	74.6464
NC_000962.3:c4264365-4263355	1011	824.26	8762	244.32
NC_000962.3:4323499-4323897	399	213.242	6372	686.789
NC_000962.3:c214140-213028	1113	926.26	6519	161.759
NC_000962.3:1411894-1413087	1194	1007.26	11073	252.665
NC_000962.3:c2511176-2510715	462	275.55	4808	401.037
NC_000962.3:c3058531-3058193	339	155.342	4274	632.362
NC_000962.3:c3467091-3465778	1314	1127.26	871	17.7588
NC_000962.3:c3414958-3414719	240	70.3123	14298	4673.74
NC_000962.3:1058260-1060575	2316	2129.26	4887	52.7514
NC_000962.3:423639-424019	381	195.736	1819	213.591
NC_000962.3:3595713-3595967	255	81.4723	3001	846.596
NC_000962.3:826670-827470	801	614.26	2559	95.75
NC_000962.3:c3174017-3173160	858	671.26	11349	388.586
NC_000962.3:1090373-1093144	2772	2585.26	944	8.39244
NC_000962.3:c4055123-4054812	312	130.214	3776	666.491
NC_000962.3:4235779-4237164	1386	1199.26	1000	19.1649
NC_000962.3:c4272279-4270366	1914	1727.26	11307	150.456
NC_000962.3:c1619684-1618209	1476	1289.26	1075	19.1641
NC_000962.3:1563694-1564266	573	386.288	6622	394.002
NC_000962.3:c2376290-2374461	1830	1643.26	28769	402.382
NC_000962.3:2949593-2950486	894	707.26	420	13.6487
NC_000962.3:2477190-2478326	1137	950.26	1808	43.7297
NC_000962.3:c3445988-3442656	3333	3146.26	1293	9.44549
NC_000962.3:2321057-2321467	411	225.074	254	25.9375
NC_000962.3:1938146-1938841	696	509.26	4716	212.841
NC_000962.3:978934-979365	432	245.8	156	14.5869
NC_000962.3:1972138-1973568	1431	1244.26	3476	64.208
NC_000962.3:c2064728-2062809	1920	1733.26	1476	19.5724
NC_000962.3:2125340-2125819	480	293.464	3073	240.674
NC_000962.3:c1300124-1299822	303	122.027	621	116.965
NC_000962.3:2608796-2609728	933	746.26	31043	956.08
NC_000962.3:1144564-1145853	1290	1103.26	4997	104.1
NC_000962.3:1172386-1172832	447	260.647	51	4.49715
NC_000962.3:1775392-1776705	1314	1127.26	1154	23.5289
NC_000962.3:1742244-1742852	609	422.275	6529	355.363
NC_000962.3:c1630199-1628097	2103	1916.26	18898	226.664
