target_id	length	eff_length	est_counts	tpm
NC_000962.3:4352609-4352896	288	106.977	28950	6286.03
NC_000962.3:c2156111-2153889	2223	2032.5	6595	75.3705
NC_000962.3:759807-763325	3519	3328.5	70950	495.132
NC_000962.3:c2289241-2288681	561	370.607	3384	212.097
NC_000962.3:1674202-1675011	810	619.522	3085	115.669
NC_000962.3:c3499915-3499262	654	463.556	1578	79.0719
NC_000962.3:c17470-15590	1881	1690.5	18003	247.37
NC_000962.3:851608-852351	744	553.541	5155	216.32
NC_000962.3:c2278932-2278498	435	245.019	987	93.5694
NC_000962.3:c2715332-2714124	1209	1018.5	294	6.70507
NC_000962.3:7302-9818	2517	2326.5	94346	941.971
NC_000962.3:565797-566396	600	409.556	4999	283.522
NC_000962.3:5240-7267	2028	1837.5	108712	1374.25
NC_000962.3:4352274-4352576	303	119.983	31303	6060.18
NC_000962.3:c2409524-2408385	1140	949.501	32757	801.357
NC_000962.3:c497314-495062	2253	2062.5	27128	305.521
NC_000962.3:c3499265-3497529	1737	1546.5	3782	56.8053
NC_000962.3:1128091-1129179	1089	898.501	3387	87.5616
NC_000962.3:c3051424-3049052	2373	2182.5	83483	888.507
NC_000962.3:c4087257-4084453	2805	2614.5	9275	82.4029
NC_000962.3:557527-558813	1287	1096.5	7508	159.05
NC_000962.3:4246514-4249810	3297	3106.5	6711	50.1803
NC_000962.3:c2224029-2223343	687	496.541	5884	275.255
NC_000962.3:c2062674-2061178	1497	1306.5	3062	54.4393
NC_000962.3:c2370792-2370598	195	40.2228	1910	1103.01
NC_000962.3:4314178-4314723	546	355.607	64471	4211.26
NC_000962.3:c4266658-4265642	1017	826.501	27756	780.065
NC_000962.3:1673440-1674183	744	553.541	6902	289.629
NC_000962.3:2507146-2507637	492	301.703	815	62.7473
NC_000962.3:c2135867-2134890	978	787.501	1742	51.3824
NC_000962.3:351848-352138	291	109.606	8011	1697.74
NC_000962.3:c1220186-1219248	939	748.501	5737	178.037
NC_000962.3:c2134872-2134273	600	409.556	583	33.0653
NC_000962.3:1833542-1834987	1446	1255.5	24600	455.13
NC_000962.3:2066457-2068883	2427	2236.5	29881	310.344
NC_000962.3:c18762-17467	1296	1105.5	21367	448.954
NC_000962.3:c1138060-1136573	1488	1297.5	6220	111.352
NC_000962.3:1471846-1473382	1537	1346.5	5575	96.1735
NC_000962.3:4351075-4352181	1107	916.501	22028	558.289
NC_000962.3:c3067945-3067193	753	562.522	307	12.677
NC_000962.3:528608-530230	1623	1432.5	21657	351.173
NC_000962.3:c1299804-1298764	1041	850.501	1541	42.0867
NC_000962.3:c1133908-1133333	576	385.556	158	9.5189
NC_000962.3:c442299-441265	1035	844.501	11257	309.628
NC_000962.3:c2456743-2455631	1113	922.501	4300.61	108.288
NC_000962.3:1046136-1048415	2280	2089.5	23947	266.211
NC_000962.3:c2441720-2440332	1389	1198.5	11535	223.561
NC_000962.3:c1744836-1744426	411	221.57	1025	107.456
NC_000962.3:c1101480-1101025	456	265.834	1680	146.797
NC_000962.3:c2405398-2404616	783	592.522	30034	1177.41
NC_000962.3:c3919200-3917998	1203	1012.5	2992	68.641
NC_000962.3:1364413-1365186	774	583.522	10178	405.156
NC_000962.3:c4152217-4151180	1038	847.501	10565	289.565
NC_000962.3:c1865382-1862347	3036	2845.5	4850	39.5913
NC_000962.3:c2179436-2178957	480	289.742	6327	507.228
NC_000962.3:1352144-1353118	975	784.501	3020	89.4192
NC_000962.3:c4261146-4255945	5202	5011.5	114932	532.709
NC_000962.3:c4025039-4024344	696	505.541	38987	1791.35
NC_000962.3:198534-199898	1365	1174.5	12232	241.914
NC_000962.3:c3362986-3361130	1857	1666.5	11697	163.037
NC_000962.3:c3836891-3835272	1620	1429.5	12191	198.094
NC_000962.3:c3907007-3906174	834	643.501	10126	365.516
NC_000962.3:1917940-1918746	807	616.522	2513	94.6806
NC_000962.3:c3343820-3343176	645	454.556	37237	1902.85
NC_000962.3:c1415840-1413960	1881	1690.5	3084	42.3756
NC_000962.3:2506278-2507153	876	685.501	844	28.599
NC_000962.3:c858037-856682	1356	1165.5	1108	22.0823
NC_000962.3:1816189-1817607	1419	1228.5	3527	66.6879
NC_000962.3:c4269833-4268925	909	718.501	7556	244.277
NC_000962.3:c3841420-3840194	1227	1036.5	9883	221.481
NC_000962.3:3086820-3087935	1116	925.501	6491	162.912
NC_000962.3:1002812-1003792	981	790.501	561	16.4846
NC_000962.3:3474007-3475377	1371	1180.5	682	13.4195
NC_000962.3:1973630-1976227	2598	2407.5	18652	179.96
NC_000962.3:c3374620-3372545	2076	1885.5	1944	23.949
NC_000962.3:3023565-3024257	693	502.541	11599	536.126
NC_000962.3:c3627349-3626663	687	496.541	19945	933.032
NC_000962.3:4116478-4117152	675	484.541	5110	244.967
NC_000962.3:4209047-4209526	480	289.742	2095	167.954
NC_000962.3:4356693-4357535	843	652.501	6849	243.817
NC_000962.3:c4025544-4025056	489	298.703	56018	4356.17
NC_000962.3:c2745724-2745314	411	221.57	527	55.248
NC_000962.3:419835-421712	1878	1687.5	15916	219.082
NC_000962.3:c516892-516017	876	685.501	1995	67.6008
NC_000962.3:c247318-244484	2835	2644.5	50925	447.306
NC_000962.3:c3985445-3984144	1302	1111.5	1188	24.827
NC_000962.3:c1230971-1230660	312	127.824	2404	436.857
NC_000962.3:3834892-3835200	309	125.129	1517	281.607
NC_000962.3:1042115-1043239	1125	934.501	9118	226.64
NC_000962.3:c2763774-2763172	603	412.556	4584	258.095
NC_000962.3:1870842-1871354	513	322.641	137	9.86322
NC_000962.3:4153740-4155674	1935	1744.5	25361	337.685
NC_000962.3:1872639-1874051	1413	1222.5	1322	25.1188
NC_000962.3:c462002-459456	2547	2356.5	2501	24.6526
NC_000962.3:1594042-1595982	1941	1750.5	5951	78.9668
NC_000962.3:c309547-307877	1671	1480.5	2999	47.0527
NC_000962.3:c1967637-1965955	1683	1492.5	388	6.03857
NC_000962.3:2518115-2519365	1251	1060.5	13307	291.465
NC_000962.3:c625480-624473	1008	817.501	2692.73	76.5106
NC_000962.3:c3332754-3332071	684	493.541	3322	156.349
NC_000962.3:c639956-639012	945	754.501	2603	80.1367
NC_000962.3:c2924820-2924230	591	400.556	3639	211.026
NC_000962.3:3786314-3787489	1176	985.501	1401	33.0216
NC_000962.3:3031788-3032498	711	520.541	32695	1458.96
NC_000962.3:c2475970-2474864	1107	916.501	5672	143.754
NC_000962.3:2487615-2489051	1437	1246.5	7879	146.824
NC_000962.3:898831-899787	957	766.501	6750	204.554
NC_000962.3:c1494425-1492320	2106	1915.5	12461	151.108
NC_000962.3:c3223524-3221767	1758	1567.5	1298	19.2346
NC_000962.3:c3183011-3181770	1242	1051.5	3899	86.1312
NC_000962.3:89575-89919	345	158.077	162	23.8047
NC_000962.3:552614-554008	1395	1204.5	7496	144.557
NC_000962.3:c157600-156578	1023	832.501	22820	636.719
NC_000962.3:c1057963-1057646	318	133.236	1423	248.085
NC_000962.3:c2952993-2952562	432	242.092	161	15.4476
NC_000962.3:852396-853853	1458	1267.5	3773	69.1442
NC_000962.3:c2736831-2734792	2040	1849.5	12616.5	158.453
NC_000962.3:3274949-3276217	1269	1078.5	12149	261.66
NC_000962.3:c2234649-2234305	345	158.077	350	51.43
NC_000962.3:3697198-3698097	900	709.501	3494	114.39
NC_000962.3:1777859-1778539	681	490.541	1690	80.0256
NC_000962.3:251782-253602	1821	1630.5	11241	160.14
NC_000962.3:c1393052-1389357	3696	3505.5	14243	94.3775
NC_000962.3:c3725844-3724615	1230	1039.5	9234	206.339
NC_000962.3:763370-767320	3951	3760.5	95020	586.93
NC_000962.3:2209327-2210604	1278	1087.5	194	4.14371
NC_000962.3:3017835-3019421	1587	1396.5	12672	210.776
NC_000962.3:c2086981-2084756	2226	2035.5	54540	622.388
NC_000962.3:351525-351818	294	112.129	6263	1297.42
NC_000962.3:3022461-3023432	972	781.501	55683	1655.05
NC_000962.3:1339349-1340524	1176	985.501	52729	1242.82
NC_000962.3:4325074-4325478	405	215.738	1814	195.312
NC_000962.3:c1588482-1587772	711	520.541	19680	878.189
NC_000962.3:c3714332-3713394	939	748.501	1991.83	61.8125
NC_000962.3:2547749-2548939	1191	1000.5	3534	82.0477
NC_000962.3:c3672297-3671845	453	262.86	629	55.5831
NC_000962.3:c3620531-3617682	2850	2659.5	9760	85.2446
NC_000962.3:1096822-1097508	687	496.541	5573	260.706
NC_000962.3:1922745-1923689	945	754.501	12704	391.109
NC_000962.3:c4040704-4038158	2547	2356.5	98946	975.322
NC_000962.3:c4361925-4360543	1383	1192.5	18942	368.964
NC_000962.3:4034057-4034374	318	133.236	2181	380.234
NC_000962.3:c2763175-2762531	645	454.556	6613	337.931
NC_000962.3:2726193-2726780	588	397.556	604	35.2903
NC_000962.3:c236507-234516	1992	1801.5	8216	105.936
NC_000962.3:3339854-3342082	2229	2038.5	6554	74.6814
NC_000962.3:3096959-3097645	687	496.541	2024	94.6832
NC_000962.3:c4113515-4112322	1194	1003.5	3140	72.6824
NC_000962.3:c3074471-3073680	792	601.522	2602	100.478
NC_000962.3:c4008182-4007331	852	661.501	1343	47.1588
NC_000962.3:c3792353-3790848	1506	1315.5	9364	165.344
