target_id	length	eff_length	est_counts	tpm
NC_000962.3:4352609-4352896	288	116.352	23470	4894.2
NC_000962.3:c2156111-2153889	2223	2044.99	5233	62.0871
NC_000962.3:759807-763325	3519	3340.99	65306	474.263
NC_000962.3:c2289241-2288681	561	383.046	2605	165.005
NC_000962.3:1674202-1675011	810	632.014	2482	95.2832
NC_000962.3:c3499915-3499262	654	476.046	3274	166.867
NC_000962.3:c17470-15590	1881	1702.99	7531	107.296
NC_000962.3:851608-852351	744	566.014	3850	165.035
NC_000962.3:c2278932-2278498	435	257.417	21089	1987.74
NC_000962.3:c2715332-2714124	1209	1030.99	220	5.17739
NC_000962.3:7302-9818	2517	2338.99	39077	405.354
NC_000962.3:565797-566396	600	422.046	6255	359.591
NC_000962.3:5240-7267	2028	1849.99	49049	643.284
NC_000962.3:4352274-4352576	303	129.852	32202	6016.92
NC_000962.3:c2409524-2408385	1140	961.987	10647	268.534
NC_000962.3:c497314-495062	2253	2074.99	3908	45.6963
NC_000962.3:c3499265-3497529	1737	1558.99	6109	95.0756
NC_000962.3:1128091-1129179	1089	910.987	3178	84.6415
NC_000962.3:c3051424-3049052	2373	2194.99	16461	181.956
NC_000962.3:c4087257-4084453	2805	2626.99	8079	74.6176
NC_000962.3:557527-558813	1287	1108.99	1502	32.8613
NC_000962.3:4246514-4249810	3297	3118.99	4738	36.8572
NC_000962.3:c2224029-2223343	687	509.014	7730	368.461
NC_000962.3:c2062674-2061178	1497	1318.99	2796	51.4326
NC_000962.3:c2370792-2370598	195	46.9967	1393	719.16
NC_000962.3:4314178-4314723	546	368.046	124017	8175.61
NC_000962.3:c4266658-4265642	1017	838.987	43144	1247.69
NC_000962.3:1673440-1674183	744	566.014	3884	166.492
NC_000962.3:2507146-2507637	492	314.102	390	30.1256
NC_000962.3:c2135867-2134890	978	800.014	3906	118.461
NC_000962.3:351848-352138	291	118.97	8603	1754.51
NC_000962.3:c1220186-1219248	939	761.014	3300	105.211
NC_000962.3:c2134872-2134273	600	422.046	572	32.8834
NC_000962.3:1833542-1834987	1446	1267.99	26340	504.014
NC_000962.3:2066457-2068883	2427	2248.99	16883	182.139
NC_000962.3:c18762-17467	1296	1117.99	6842	148.487
NC_000962.3:c1138060-1136573	1488	1309.99	3719	68.8812
NC_000962.3:1471846-1473382	1537	1358.99	12114	216.279
NC_000962.3:4351075-4352181	1107	928.987	7350	191.964
NC_000962.3:c3067945-3067193	753	575.014	189	7.97489
NC_000962.3:528608-530230	1623	1444.99	8199	137.67
NC_000962.3:c1299804-1298764	1041	862.987	1014	28.5086
NC_000962.3:c1133908-1133333	576	398.046	176	10.728
NC_000962.3:c442299-441265	1035	856.987	4750	134.481
NC_000962.3:c2456743-2455631	1113	934.987	2234	57.9721
NC_000962.3:1046136-1048415	2280	2101.99	11743	135.547
NC_000962.3:c2441720-2440332	1389	1210.99	6281	125.843
NC_000962.3:c1744836-1744426	411	233.679	283	29.3838
