target_id	length	eff_length	est_counts	tpm
NC_000962.3:4352609-4352896	288	109.356	29066	6193.39
NC_000962.3:c2156111-2153889	2223	2035.78	5595	64.0403
NC_000962.3:759807-763325	3519	3331.78	79310	554.671
NC_000962.3:c2289241-2288681	561	373.923	3545	220.911
NC_000962.3:1674202-1675011	810	622.778	3930	147.043
NC_000962.3:c3499915-3499262	654	466.829	1797	89.6962
NC_000962.3:c17470-15590	1881	1693.78	17174	236.265
NC_000962.3:851608-852351	744	556.797	4078	170.661
NC_000962.3:c2278932-2278498	435	248.478	108	10.1279
NC_000962.3:c2715332-2714124	1209	1021.78	415	9.46401
NC_000962.3:7302-9818	2517	2329.78	86928	869.418
NC_000962.3:565797-566396	600	412.871	4542	256.34
NC_000962.3:5240-7267	2028	1840.78	102845	1301.86
NC_000962.3:4352274-4352576	303	122.64	30243	5746.14
NC_000962.3:c2409524-2408385	1140	952.778	29717	726.77
NC_000962.3:c497314-495062	2253	2065.78	23505	265.131
NC_000962.3:c3499265-3497529	1737	1549.78	4357	65.5091
NC_000962.3:1128091-1129179	1089	901.778	3112	80.4125
NC_000962.3:c3051424-3049052	2373	2185.78	66431	708.188
NC_000962.3:c4087257-4084453	2805	2617.78	10110	89.9916
NC_000962.3:557527-558813	1287	1099.78	10015	212.192
NC_000962.3:4246514-4249810	3297	3109.78	8555	64.1024
NC_000962.3:c2224029-2223343	687	499.797	7341	342.251
NC_000962.3:c2062674-2061178	1497	1309.78	2897	51.5388
NC_000962.3:c2370792-2370598	195	41.9764	1829	1015.3
NC_000962.3:4314178-4314723	546	358.923	51289	3329.71
NC_000962.3:c4266658-4265642	1017	829.778	39791	1117.39
NC_000962.3:1673440-1674183	744	556.797	8623	360.865
NC_000962.3:2507146-2507637	492	305.075	814	62.173
NC_000962.3:c2135867-2134890	978	790.778	1347	39.6914
NC_000962.3:351848-352138	291	112.007	8676	1804.92
NC_000962.3:c1220186-1219248	939	751.778	5680	176.053
NC_000962.3:c2134872-2134273	600	412.871	440	24.8326
NC_000962.3:1833542-1834987	1446	1258.78	23581	436.513
