target_id	length	eff_length	est_counts	tpm
NC_000962.3:4352609-4352896	288	121.537	9848	1042.74
NC_000962.3:c2156111-2153889	2223	2053	7758	48.6296
NC_000962.3:759807-763325	3519	3349	60538	232.623
NC_000962.3:c2289241-2288681	561	391.069	1402	46.1354
NC_000962.3:1674202-1675011	810	640.037	370	7.43937
NC_000962.3:c3499915-3499262	654	484.069	2342	62.2615
NC_000962.3:c17470-15590	1881	1711	721	5.42283
NC_000962.3:851608-852351	744	574.069	1723	38.6243
NC_000962.3:c2278932-2278498	435	265.361	26139	1267.63
NC_000962.3:c2715332-2714124	1209	1039	211	2.61341
NC_000962.3:7302-9818	2517	2347	12027	65.9454
NC_000962.3:565797-566396	600	430.069	1765	52.8137
NC_000962.3:5240-7267	2028	1858	16866	116.817
NC_000962.3:4352274-4352576	303	135.707	14160	1342.77
NC_000962.3:c2409524-2408385	1140	969.996	2384	31.6283
NC_000962.3:c497314-495062	2253	2083	2129	13.1531
NC_000962.3:c3499265-3497529	1737	1567	4828	39.6496
NC_000962.3:1128091-1129179	1089	918.996	625	8.75197
NC_000962.3:c3051424-3049052	2373	2203	1695	9.90137
NC_000962.3:c4087257-4084453	2805	2635	1423	6.94967
NC_000962.3:557527-558813	1287	1117	2539	29.2517
NC_000962.3:4246514-4249810	3297	3127	663	2.72851
NC_000962.3:c2224029-2223343	687	517.069	2780	69.1888
NC_000962.3:c2062674-2061178	1497	1327	1251	12.1319
NC_000962.3:c2370792-2370598	195	50.3637	689	176.052
NC_000962.3:4314178-4314723	546	376.088	200	6.84353
NC_000962.3:c4266658-4265642	1017	846.996	6795	103.24
NC_000962.3:1673440-1674183	744	574.069	639	14.3244
NC_000962.3:2507146-2507637	492	322.173	109	4.35389
NC_000962.3:c2135867-2134890	978	808.037	449	7.1508
NC_000962.3:351848-352138	291	124.394	9015	932.623
NC_000962.3:c1220186-1219248	939	769.037	244	4.08303
NC_000962.3:c2134872-2134273	600	430.069	179	5.35617
NC_000962.3:1833542-1834987	1446	1276	5441	54.8743
NC_000962.3:2066457-2068883	2427	2257	4778	27.243
NC_000962.3:c18762-17467	1296	1126	594	6.78874
NC_000962.3:c1138060-1136573	1488	1318	898	8.76802
NC_000962.3:1471846-1473382	1537	1367	8508	80.0939
NC_000962.3:4351075-4352181	1107	936.996	1672	22.9635
NC_000962.3:c3067945-3067193	753	583.069	79	1.7436
NC_000962.3:528608-530230	1623	1453	1599	14.162
NC_000962.3:c1299804-1298764	1041	870.996	742	10.9629
NC_000962.3:c1133908-1133333	576	406.069	121	3.83465
NC_000962.3:c442299-441265	1035	864.996	1105	16.4395
NC_000962.3:c2456743-2455631	1113	942.996	134.708	1.83832
NC_000962.3:1046136-1048415	2280	2110	1394	8.50199
NC_000962.3:c2441720-2440332	1389	1219	1389	14.6636
NC_000962.3:c1744836-1744426	411	241.488	77	4.10331
NC_000962.3:c1101480-1101025	456	286.279	594	26.7016
NC_000962.3:c2405398-2404616	783	613.069	3726	78.212
NC_000962.3:c3919200-3917998	1203	1033	660	8.22214
NC_000962.3:1364413-1365186	774	604.069	4830	102.896
NC_000962.3:c4152217-4151180	1038	867.996	630	9.34033
NC_000962.3:c1865382-1862347	3036	2866	1094	4.91226
NC_000962.3:c2179436-2178957	480	310.189	1533	63.5998
NC_000962.3:1352144-1353118	975	805.037	441	7.04957
NC_000962.3:c4261146-4255945	5202	5032	33143	84.76
