target_id	length	eff_length	est_counts	tpm
NC_000962.3:4352609-4352896	288	110.332	8750	1502.97
NC_000962.3:c2156111-2153889	2223	2041.5	5731	53.2016
NC_000962.3:759807-763325	3519	3337.5	58601	332.757
NC_000962.3:c2289241-2288681	561	379.513	1450	72.4077
NC_000962.3:1674202-1675011	810	628.5	1148	34.6163
NC_000962.3:c3499915-3499262	654	472.5	11183	448.539
NC_000962.3:c17470-15590	1881	1699.5	1924	21.455
NC_000962.3:851608-852351	744	562.5	2656	89.4848
NC_000962.3:c2278932-2278498	435	253.608	86226	6443.46
NC_000962.3:c2715332-2714124	1209	1027.5	261	4.81396
NC_000962.3:7302-9818	2517	2335.5	11696	94.9077
NC_000962.3:565797-566396	600	418.5	3765	170.496
NC_000962.3:5240-7267	2028	1846.5	20053	205.814
NC_000962.3:4352274-4352576	303	124.271	8261	1259.81
NC_000962.3:c2409524-2408385	1140	958.5	3604	71.2585
NC_000962.3:c497314-495062	2253	2071.5	7096	64.9191
NC_000962.3:c3499265-3497529	1737	1555.5	23874	290.87
NC_000962.3:1128091-1129179	1089	907.5	2887	60.2898
NC_000962.3:c3051424-3049052	2373	2191.5	5393	46.6372
NC_000962.3:c4087257-4084453	2805	2623.5	3830	27.667
NC_000962.3:557527-558813	1287	1105.5	8125	139.286
NC_000962.3:4246514-4249810	3297	3115.5	1055	6.41754
NC_000962.3:c2224029-2223343	687	505.5	2810	105.349
NC_000962.3:c2062674-2061178	1497	1315.5	1912	27.5449
NC_000962.3:c2370792-2370598	195	41.9532	795	359.125
NC_000962.3:4314178-4314723	546	364.513	639	33.2224
NC_000962.3:c4266658-4265642	1017	835.5	12534	284.307
NC_000962.3:1673440-1674183	744	562.5	1150	38.7453
NC_000962.3:2507146-2507637	492	310.525	291	17.7599
NC_000962.3:c2135867-2134890	978	796.5	1132	26.9342
NC_000962.3:351848-352138	291	113.081	12737	2134.62
NC_000962.3:c1220186-1219248	939	757.5	714	17.8632
NC_000962.3:c2134872-2134273	600	418.5	316	14.3099
NC_000962.3:1833542-1834987	1446	1264.5	12268	183.865
NC_000962.3:2066457-2068883	2427	2245.5	11141	94.0275
NC_000962.3:c18762-17467	1296	1114.5	1841	31.3053
NC_000962.3:c1138060-1136573	1488	1306.5	2498	36.2349
NC_000962.3:1471846-1473382	1537	1355.5	9607	134.317
NC_000962.3:4351075-4352181	1107	925.5	5913	121.081
NC_000962.3:c3067945-3067193	753	571.5	90	2.98449
NC_000962.3:528608-530230	1623	1441.5	7361	96.7756
NC_000962.3:c1299804-1298764	1041	859.5	1040	22.9314
NC_000962.3:c1133908-1133333	576	394.5	218	10.4726
NC_000962.3:c442299-441265	1035	853.5	2404	53.3795
NC_000962.3:c2456743-2455631	1113	931.5	779.614	15.8614
NC_000962.3:1046136-1048415	2280	2098.5	3895	35.1757
NC_000962.3:c2441720-2440332	1389	1207.5	4349	68.2568
NC_000962.3:c1744836-1744426	411	229.752	213	17.5697
NC_000962.3:c1101480-1101025	456	274.573	995	68.6766
NC_000962.3:c2405398-2404616	783	601.5	5546	174.738
NC_000962.3:c3919200-3917998	1203	1021.5	655	12.152
NC_000962.3:1364413-1365186	774	592.5	7797	249.392
NC_000962.3:c4152217-4151180	1038	856.5	1460	32.305
NC_000962.3:c1865382-1862347	3036	2854.5	2258	14.9912
NC_000962.3:c2179436-2178957	480	298.525	1700	107.923
NC_000962.3:1352144-1353118	975	793.5	1463	34.9415
NC_000962.3:c4261146-4255945	5202	5020.5	61168	230.899
NC_000962.3:c4025039-4024344	696	514.5	12302	453.142
NC_000962.3:198534-199898	1365	1183.5	1361	21.7938
NC_000962.3:c3362986-3361130	1857	1675.5	4687	53.0145
NC_000962.3:c3836891-3835272	1620	1438.5	3178	41.8685
NC_000962.3:c3907007-3906174	834	652.5	1666	48.3881
NC_000962.3:1917940-1918746	807	625.5	578	17.5123
NC_000962.3:c3343820-3343176	645	463.5	2161	88.3585
NC_000962.3:c1415840-1413960	1881	1699.5	1349	15.043
NC_000962.3:2506278-2507153	876	694.5	349	9.52351
NC_000962.3:c858037-856682	1356	1174.5	423	6.82545
NC_000962.3:1816189-1817607	1419	1237.5	2691	41.2109
NC_000962.3:c4269833-4268925	909	727.5	942	24.5393
NC_000962.3:c3841420-3840194	1227	1045.5	995	18.0361
NC_000962.3:3086820-3087935	1116	934.5	59372	1204.05
NC_000962.3:1002812-1003792	981	799.5	259	6.13939
NC_000962.3:3474007-3475377	1371	1189.5	226	3.60071
NC_000962.3:1973630-1976227	2598	2416.5	4175	32.7426
NC_000962.3:c3374620-3372545	2076	1894.5	748	7.48257
NC_000962.3:3023565-3024257	693	511.5	7965	295.11
NC_000962.3:c3627349-3626663	687	505.5	4078	152.887
NC_000962.3:4116478-4117152	675	493.5	2762	106.067
NC_000962.3:4209047-4209526	480	298.525	1368	86.8459
NC_000962.3:4356693-4357535	843	661.5	2777	79.5591
NC_000962.3:c4025544-4025056	489	307.525	35052	2160.11
NC_000962.3:c2745724-2745314	411	229.752	549	45.2853
NC_000962.3:419835-421712	1878	1696.5	11552	129.047
NC_000962.3:c516892-516017	876	694.5	196	5.34844
NC_000962.3:c247318-244484	2835	2653.5	19191	137.064
NC_000962.3:c3985445-3984144	1302	1120.5	590	9.97893
NC_000962.3:c1230971-1230660	312	132.797	857	122.303
NC_000962.3:3834892-3835200	309	129.89	1731	252.561
